S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,29.27,315.00,318.00,310.00,316.20,316.20,0.00,0.00,315.99,12273.00,314.00,3878145.30,161,2.20,8.00,0.70,2.58,0.07,560.00,298.00
2,CZBIL,35.56,194.90,196.00,193.00,194.50,194.50,0.00,0.00,194.68,13739.00,193.00,2674769.80,113,1.50,3.00,0.78,1.55,-0.09,420.00,191.00
3,EBL,33.09,490.10,490.10,481.00,485.00,485.00,0.00,0.00,485.72,6033.00,480.50,2930328.10,75,4.50,9.10,0.94,1.89,-0.15,750.00,411.00
4,HBL,23.35,326.50,326.90,321.00,322.00,322.00,0.00,0.00,323.91,4694.00,320.50,1520443.60,68,1.50,5.90,0.47,1.84,-0.59,505.00,290.00
5,KBL,40.53,195.00,195.00,193.10,195.00,195.00,0.00,0.00,194.27,28256.00,193.50,5489294.40,152,1.50,1.90,0.78,0.98,0.37,358.00,187.20
6,MBL,39.36,222.80,227.00,220.00,224.00,224.00,0.00,0.00,224.18,9340.00,222.10,2093810.20,87,1.90,7.00,0.86,3.18,-0.08,422.00,217.00
7,NABIL,45.50,765.00,772.00,751.00,770.00,770.00,0.00,0.00,765.57,77706.00,755.00,59489245.70,640,15.00,21.00,1.99,2.80,0.58,1740.00,726.00
8,NBL,35.65,265.00,275.00,265.00,272.00,272.00,0.00,0.00,271.80,27618.00,270.00,7506651.60,185,2.00,10.00,0.74,3.77,0.07,535.00,265.00
9,NICA,37.69,635.00,635.00,631.00,633.00,633.00,0.00,0.00,633.18,21945.00,627.10,13895104.80,221,5.90,4.00,0.94,0.63,-0.03,955.00,626.00
10,NMB,30.10,240.00,240.00,237.10,238.00,238.00,0.00,0.00,238.07,12617.00,237.00,3003667.00,122,1.00,2.90,0.42,1.22,-0.03,450.00,236.90
11,PCBL,29.17,225.00,229.00,225.00,227.30,227.30,0.00,0.00,226.58,47850.00,227.00,10841959.10,314,0.30,4.00,0.13,1.78,0.32,520.00,224.00
12,PRVU,39.38,204.00,205.80,203.20,204.50,204.50,0.00,0.00,204.44,16771.00,203.00,3428707.10,127,1.50,2.60,0.74,1.28,0.03,447.80,200.00
13,SANIMA,42.08,256.00,256.80,253.00,256.00,256.00,0.00,0.00,254.78,17783.00,253.00,4530777.30,129,3.00,3.80,1.19,1.50,0.48,549.00,248.00
14,SBI,35.10,270.00,276.80,270.00,274.90,274.90,0.00,0.00,273.31,987.00,271.90,269752.50,20,3.00,6.80,1.10,2.52,0.58,422.00,251.10
15,SBL,40.50,302.00,304.80,298.20,302.90,302.90,0.00,0.00,301.68,30382.00,297.00,9165791.40,178,5.90,6.60,1.99,2.21,0.40,535.30,288.20
16,SCB,40.33,414.00,420.00,413.00,417.80,417.80,0.00,0.00,415.78,4190.00,411.00,1742116.60,84,6.80,7.00,1.65,1.69,0.48,572.30,375.00
