S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,41.38,240.40,246.90,240.30,246.50,246.50,0.00,0.00,244.99,8644.00,244.00,2117730.10,56,2.50,6.60,1.02,2.75,0.61,355.80,224.00
2,CZBIL,39.12,162.20,163.90,160.80,162.60,162.60,0.00,0.00,162.02,22450.00,163.00,3637379.50,83,-0.40,3.10,-0.25,1.93,0.36,224.00,160.80
3,EBL,40.88,456.00,460.00,454.50,457.00,457.00,0.00,0.00,456.15,13856.00,457.00,6320427.20,110,0.00,5.50,0.00,1.21,0.19,633.00,421.50
4,GBIME,43.39,204.00,206.50,203.10,206.00,206.00,0.00,0.00,205.20,46836.00,205.40,9610759.30,239,0.60,3.40,0.29,1.67,0.39,241.90,176.00
5,HBL,45.10,196.00,215.20,195.20,198.10,198.10,0.00,0.00,198.90,18278.00,197.90,3635409.10,118,0.20,20.00,0.10,10.25,-0.40,369.30,193.00
6,KBL,33.78,150.00,152.70,150.00,151.00,151.00,0.00,0.00,150.96,34181.00,151.00,5160000.40,174,0.00,2.70,0.00,1.80,0.03,211.60,150.00
7,LSL,33.03,173.10,174.00,173.00,173.00,173.00,0.00,0.00,173.36,18290.00,174.00,3170691.30,86,-1.00,1.00,-0.57,0.58,-0.21,196.80,173.00
8,MBL,40.77,203.00,203.00,196.00,197.20,197.20,0.00,0.00,197.50,21909.00,200.00,4327093.80,116,-2.80,7.00,-1.40,3.57,-0.15,283.00,196.00
9,NABIL,40.62,571.00,575.00,568.00,571.50,571.50,0.00,0.00,570.43,28864.00,569.90,16464832.40,350,1.60,7.00,0.28,1.23,0.19,930.00,560.50
10,NBL,39.99,237.80,247.40,237.80,243.70,243.70,0.00,0.00,243.00,24093.00,242.60,5854645.30,125,1.10,9.60,0.45,4.04,0.29,307.00,237.80
11,NICA,36.04,505.00,509.80,502.00,502.50,502.50,0.00,0.00,504.11,15773.00,505.50,7951356.10,223,-3.00,7.80,-0.59,1.55,-0.32,861.90,497.60
12,NIMB,45.93,174.00,175.00,173.00,174.60,174.60,0.00,0.00,174.16,37267.00,174.00,6490539.10,196,0.60,2.00,0.34,1.16,0.25,232.20,170.10
13,NMB,44.11,206.00,209.70,206.00,207.60,207.60,0.00,0.00,207.79,6277.00,207.20,1304326.90,56,0.40,3.70,0.19,1.80,-0.09,268.20,200.90
14,PCBL,47.98,184.00,184.90,183.00,184.70,184.70,0.00,0.00,183.94,28781.00,183.70,5294008.20,133,1.00,1.90,0.54,1.04,0.41,247.00,176.00
15,PRVU,46.22,154.20,156.50,154.00,155.40,155.40,0.00,0.00,155.18,42952.00,155.00,6665416.40,215,0.40,2.50,0.26,1.62,0.14,228.00,152.30
16,SANIMA,43.50,241.00,242.90,235.00,236.40,236.40,0.00,0.00,236.28,17260.00,239.50,4078265.30,150,-3.10,7.90,-1.29,3.36,0.05,310.00,222.00
17,SBI,46.18,282.10,308.00,282.00,308.00,308.00,0.00,0.00,285.45,9868.00,287.00,2816824.20,59,21.00,26.00,7.32,9.22,7.32,378.40,269.90
18,SBL,32.09,235.00,235.00,230.00,232.30,232.30,0.00,0.00,231.73,8371.00,235.00,1939793.80,61,-2.70,5.00,-1.15,2.17,0.25,341.50,228.80
19,SCB,43.89,530.00,530.00,523.00,525.00,525.00,0.00,0.00,525.60,3671.00,522.00,1929474.60,53,3.00,7.00,0.57,1.34,-0.11,582.00,392.00
