S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,394.00,396.00,386.00,388.00,388.00,0.00,0.00,389.53,94677.00,388.00,36879424.00,159,0.00,10.00,0.00,2.59,-0.39,410.00,290.00
2,CZBIL,-,225.00,227.00,224.00,224.00,224.00,0.00,0.00,225.17,15486.00,225.00,3486916.00,69,-1.00,3.00,-0.44,1.34,-0.52,275.00,199.00
3,EBL,-,670.00,670.00,655.00,665.00,665.00,0.00,0.00,662.79,6560.00,666.00,4347916.00,52,-1.00,15.00,-0.15,2.29,0.33,789.00,501.00
4,GBIME,-,314.00,314.00,309.00,310.00,310.00,0.00,0.00,310.44,33941.00,314.00,10536534.00,101,-4.00,5.00,-1.27,1.62,-0.14,336.00,255.00
5,HBL,-,580.00,586.00,578.00,578.00,578.00,0.00,0.00,581.70,5208.00,585.00,3029477.00,33,-7.00,8.00,-1.20,1.38,-0.64,620.00,418.00
6,KBL,-,225.00,226.00,223.00,223.00,223.00,0.00,0.00,223.90,9546.00,225.00,2137364.00,55,-2.00,3.00,-0.89,1.35,-0.40,269.00,187.00
7,MBL,-,266.00,268.00,263.00,266.00,266.00,0.00,0.00,266.42,20098.00,268.00,5354578.00,60,-2.00,5.00,-0.75,1.90,-0.16,282.00,200.00
8,NABIL,-,862.00,862.00,838.00,841.00,841.00,0.00,0.00,842.91,2950.00,846.00,2486583.00,44,-5.00,24.00,-0.59,2.86,-0.23,1022.00,678.00
9,NBL,-,310.00,312.00,309.00,312.00,312.00,0.00,0.00,310.58,79325.00,313.00,24636630.00,158,-1.00,3.00,-0.32,0.97,0.46,360.00,280.00
10,NICA,-,493.00,493.00,487.00,488.00,488.00,0.00,0.00,489.58,25211.00,493.00,12342681.00,116,-5.00,6.00,-1.01,1.23,-0.32,515.00,304.00
11,NMB,-,384.00,385.00,376.00,380.00,380.00,0.00,0.00,382.06,98484.00,383.00,37627164.00,159,-3.00,9.00,-0.78,2.39,-0.54,471.00,300.00
12,PCBL,-,360.00,360.00,353.00,355.00,355.00,0.00,0.00,355.21,30210.00,354.00,10730939.00,127,1.00,7.00,0.28,1.98,-0.06,370.00,273.00
13,PRVU,-,281.00,285.00,280.00,281.00,281.00,0.00,0.00,281.12,50879.00,283.00,14303271.00,139,-2.00,5.00,-0.71,1.79,-0.04,304.00,175.00
14,SANIMA,-,360.00,360.00,356.00,356.00,356.00,0.00,0.00,357.32,14608.00,356.00,5219802.00,73,0.00,4.00,0.00,1.12,-0.37,370.00,286.00
15,SBI,-,484.00,487.00,483.00,483.00,483.00,0.00,0.00,484.37,7530.00,492.00,3647313.00,43,-9.00,4.00,-1.83,0.83,-0.28,570.00,366.00
16,SBL,-,345.00,345.00,342.00,342.00,342.00,0.00,0.00,342.70,10702.00,345.00,3667603.00,42,-3.00,3.00,-0.87,0.88,-0.21,361.00,272.00
17,SCB,-,710.00,710.00,686.00,690.00,690.00,0.00,0.00,692.94,8193.00,704.00,5677218.00,75,-14.00,24.00,-1.99,3.50,-0.43,833.00,520.00
