S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,59.41,244.00,248.00,241.20,247.00,247.00,0.00,0.00,244.53,74737.00,240.00,18275175.50,478,7.00,6.80,2.92,2.82,1.00,355.80,224.00
2,CZBIL,59.68,180.00,184.90,179.10,183.00,183.00,0.00,0.00,182.81,97214.00,178.20,17771906.00,430,4.80,5.80,2.69,3.24,0.10,224.00,165.00
3,EBL,57.54,584.00,605.00,580.00,592.00,592.00,0.00,0.00,591.44,102513.00,581.50,60630511.40,493,10.50,25.00,1.81,4.31,0.09,605.00,421.50
4,GBIME,58.09,193.00,197.20,191.00,195.00,195.00,0.00,0.00,195.22,223434.00,190.50,43618680.20,1084,4.50,6.20,2.36,3.25,-0.11,240.00,176.00
5,HBL,57.95,220.00,223.00,219.00,221.00,221.00,0.00,0.00,221.62,66991.00,217.00,14846736.90,375,4.00,4.00,1.84,1.83,-0.28,505.00,206.00
6,KBL,57.67,171.00,174.00,170.00,171.80,171.80,0.00,0.00,171.81,208837.00,170.70,35879572.60,744,1.10,4.00,0.64,2.35,0.00,219.80,155.00
7,MBL,58.34,246.00,248.90,238.00,244.20,244.20,0.00,0.00,244.30,87521.00,241.20,21381632.10,255,3.00,10.90,1.24,4.58,-0.04,268.00,199.00
8,NABIL,55.39,620.90,621.60,610.00,613.00,613.00,0.00,0.00,615.41,76424.00,611.00,47031903.00,943,2.00,11.60,0.33,1.90,-0.39,930.00,574.30
9,NBL,55.54,258.00,260.10,253.00,258.00,258.00,0.00,0.00,257.68,86441.00,254.70,22274232.20,463,3.30,7.10,1.30,2.81,0.12,317.50,240.00
10,NICA,57.71,809.60,818.00,803.00,810.00,810.00,0.00,0.00,813.26,83521.00,803.00,67924379.10,621,7.00,15.00,0.87,1.87,-0.40,861.90,600.30
11,NIMB,55.66,186.90,188.00,184.00,184.90,184.90,0.00,0.00,185.79,146120.00,184.00,27147931.60,787,0.90,4.00,0.49,2.17,-0.48,232.20,170.10
12,NMB,54.74,234.90,237.80,232.00,235.60,235.60,0.00,0.00,235.27,65540.00,234.00,15419751.60,294,1.60,5.80,0.68,2.50,0.14,277.00,215.00
13,PCBL,59.67,200.00,203.00,199.00,200.90,200.90,0.00,0.00,200.51,170561.00,199.90,34199606.10,620,1.00,4.00,0.50,2.01,0.19,271.90,186.00
14,PRVU,58.13,169.00,172.00,168.50,169.70,169.70,0.00,0.00,170.12,216188.00,169.00,36777441.70,982,0.70,3.50,0.41,2.08,-0.25,275.00,155.00
15,SANIMA,60.98,279.00,287.60,276.00,285.00,285.00,0.00,0.00,283.64,208259.00,275.00,59071366.20,931,10.00,11.60,3.64,4.20,0.48,287.60,222.00
16,SBI,60.40,355.00,361.00,347.90,360.00,360.00,0.00,0.00,354.53,132169.00,351.90,46857332.70,285,8.10,13.10,2.30,3.77,1.52,378.40,251.00
17,SBL,58.49,271.00,272.50,265.00,265.50,265.50,0.00,0.00,268.69,78922.00,266.00,21205158.00,319,-0.50,7.50,-0.19,2.83,-1.20,348.00,238.00
18,SCB,54.96,556.00,556.00,544.00,546.00,546.00,0.00,0.00,549.96,42503.00,546.00,23375038.50,301,0.00,12.00,0.00,2.21,-0.73,572.00,387.00
