S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,520.00,529.00,521.00,528.00,528.00,0.00,0.00,523.80,1913.00,520.00,1002025.00,22,8.00,8.00,0.00,1.54,0.80,0.00,0.00
2,CZBIL,-,480.00,482.00,475.00,477.00,477.00,0.00,0.00,478.32,14819.00,480.00,7088247.00,77,-3.00,7.00,0.00,1.47,-0.28,0.00,0.00
3,EBL,-,1896.00,1910.00,1891.00,1894.00,1894.00,0.00,0.00,1897.15,4481.00,1896.00,8501150.00,53,-2.00,19.00,0.00,1.00,-0.17,0.00,0.00
4,GBIME,-,418.00,421.00,418.00,419.00,419.00,0.00,0.00,419.84,10725.00,418.00,4502747.00,43,1.00,3.00,0.00,0.72,-0.20,0.00,0.00
5,HBL,-,900.00,903.00,890.00,890.00,890.00,0.00,0.00,898.57,874.00,900.00,785353.00,10,-10.00,13.00,0.00,1.46,-0.96,0.00,0.00
6,KBL,-,545.00,550.00,545.00,545.00,545.00,0.00,0.00,548.02,2556.00,545.00,1400743.00,30,0.00,5.00,0.00,0.92,-0.55,0.00,0.00
7,MBL,-,392.00,395.00,390.00,392.00,392.00,0.00,0.00,390.88,6596.00,392.00,2578227.00,36,0.00,5.00,0.00,1.28,0.29,0.00,0.00
8,NABIL,-,1504.00,1515.00,1500.00,1500.00,1500.00,0.00,0.00,1506.29,3585.00,1504.00,5400055.00,39,-4.00,15.00,0.00,1.00,-0.42,0.00,0.00
9,NBL,-,405.00,413.00,405.00,407.00,407.00,0.00,0.00,407.87,46179.00,405.00,18834856.00,133,2.00,8.00,0.00,1.98,-0.21,0.00,0.00
10,NICA,-,499.00,500.00,495.00,496.00,496.00,0.00,0.00,498.21,5109.00,499.00,2545368.00,56,-3.00,5.00,0.00,1.01,-0.45,0.00,0.00
11,NMB,-,505.00,510.00,500.00,500.00,500.00,0.00,0.00,502.30,8493.00,505.00,4266050.00,33,-5.00,10.00,0.00,2.00,-0.46,0.00,0.00
12,PCBL,-,413.00,415.00,411.00,414.00,414.00,0.00,0.00,412.91,4579.00,413.00,1890728.00,35,1.00,4.00,0.00,0.97,0.26,0.00,0.00
13,PRVU,-,347.00,351.00,345.00,345.00,345.00,0.00,0.00,347.11,61707.00,347.00,21419262.00,309,-2.00,6.00,0.00,1.74,-0.61,0.00,0.00
14,SANIMA,-,526.00,531.00,522.00,522.00,522.00,0.00,0.00,526.20,9345.00,526.00,4917312.00,43,-4.00,9.00,0.00,1.72,-0.80,0.00,0.00
15,SBI,-,1421.00,1466.00,1430.00,1466.00,1466.00,0.00,0.00,1448.61,11349.00,1421.00,16440297.00,104,45.00,36.00,0.00,2.52,1.19,0.00,0.00
16,SBL,-,991.00,995.00,986.00,986.00,986.00,0.00,0.00,990.64,12940.00,991.00,12818931.00,92,-5.00,9.00,0.00,0.91,-0.47,0.00,0.00
17,SCB,-,2195.00,2250.00,2180.00,2180.00,2180.00,0.00,0.00,2209.11,3002.00,2195.00,6631748.00,37,-15.00,70.00,0.00,3.21,-1.34,0.00,0.00
