S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,53.19,229.00,229.90,226.10,228.10,228.10,0.00,0.00,228.75,23094.00,228.30,5282655.30,122,-0.20,3.80,-0.09,1.68,-0.28,307.70,223.00
2,CZBIL,49.62,165.00,168.20,163.00,164.00,164.00,0.00,0.00,164.85,13372.00,164.00,2204343.00,74,0.00,5.20,0.00,3.19,-0.52,207.80,156.80
3,EBL,50.42,519.10,520.00,507.30,508.00,508.00,0.00,0.00,512.64,14957.00,509.00,7667599.70,109,-1.00,12.70,-0.20,2.50,-0.91,633.00,448.00
4,GBIME,52.27,189.70,193.10,186.00,188.00,188.00,0.00,0.00,187.54,48510.00,186.00,9097623.40,270,2.00,7.10,1.08,3.82,0.24,241.90,176.00
5,HBL,50.74,192.00,193.00,189.00,190.00,190.00,0.00,0.00,189.91,26590.00,191.00,5049803.50,128,-1.00,4.00,-0.52,2.12,0.05,270.20,184.00
6,KBL,48.69,146.80,146.80,142.00,144.00,144.00,0.00,0.00,143.93,50150.00,144.00,7217987.30,254,0.00,4.80,0.00,3.38,0.05,195.80,138.30
7,LSL,56.59,160.00,165.00,160.00,163.00,163.00,0.00,0.00,162.58,110503.00,161.90,17965626.40,142,1.10,5.00,0.68,3.13,0.26,208.00,157.00
8,MBL,51.70,180.00,182.00,179.50,180.10,180.10,0.00,0.00,180.60,25400.00,179.50,4587167.70,102,0.60,2.50,0.33,1.39,-0.28,283.00,174.60
9,NABIL,48.83,450.00,450.00,442.00,445.50,445.50,0.00,0.00,444.97,27778.00,442.00,12360332.50,392,3.50,8.00,0.79,1.81,0.12,653.00,422.00
10,NBL,49.29,222.00,222.20,218.10,221.00,221.00,0.00,0.00,219.94,22817.00,218.00,5018419.90,132,3.00,4.10,1.38,1.88,0.48,280.00,213.00
11,NICA,47.64,425.90,425.90,418.10,421.90,421.90,0.00,0.00,421.01,39804.00,418.00,16757703.80,275,3.90,7.80,0.93,1.87,0.21,852.00,405.10
12,NIMB,49.36,167.00,167.00,163.70,163.80,163.80,0.00,0.00,164.72,31368.00,164.20,5166802.40,227,-0.40,3.30,-0.24,2.02,-0.56,217.00,160.00
13,NMB,50.01,184.00,187.00,180.00,181.60,181.60,0.00,0.00,181.83,21752.00,181.40,3955058.20,114,0.20,7.00,0.11,3.89,-0.12,252.00,174.60
14,PCBL,52.79,193.00,193.20,190.20,192.80,192.80,0.00,0.00,191.83,44273.00,192.00,8492988.80,154,0.80,3.00,0.42,1.58,0.50,224.80,176.00
15,PRVU,50.22,141.50,145.90,141.50,145.00,145.00,0.00,0.00,144.70,46618.00,143.90,6745516.90,273,1.10,4.40,0.76,3.11,0.21,206.00,139.50
16,SANIMA,50.37,245.70,245.70,241.00,243.00,243.00,0.00,0.00,241.97,22358.00,241.00,5409915.90,117,2.00,4.70,0.83,1.95,0.42,310.00,225.50
17,SBI,54.59,291.70,297.00,290.10,293.20,293.20,0.00,0.00,293.01,37185.00,286.00,10895591.70,123,7.20,6.90,2.52,2.38,0.06,378.40,278.00
18,SBL,50.63,220.10,233.00,220.10,223.00,223.00,0.00,0.00,222.39,21453.00,220.00,4770928.20,92,3.00,12.90,1.36,5.86,0.27,291.70,212.20
19,SCB,49.13,519.00,528.00,518.00,521.00,521.00,0.00,0.00,519.76,4949.00,519.00,2572275.50,66,2.00,10.00,0.39,1.93,0.24,582.00,495.00
