S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,68.91,435.00,435.00,427.00,428.00,428.00,0.00,0.00,429.04,50942.00,425.00,21856013.00,468,3.00,8.00,0.71,1.87,-0.24,576.00,313.00
2,CZBIL,70.28,320.00,323.00,316.00,319.00,319.00,0.00,0.00,319.05,131073.00,319.00,41819417.00,574,0.00,7.00,0.00,2.22,-0.02,340.00,164.00
3,EBL,68.58,740.00,749.00,734.00,737.00,737.00,0.00,0.00,738.64,46533.00,737.00,34370932.00,399,0.00,15.00,0.00,2.04,-0.22,864.00,520.00
4,GBIME,69.76,445.00,445.00,434.00,436.00,436.00,0.00,0.00,436.89,177433.00,435.00,77517874.00,1271,1.00,11.00,0.23,2.53,-0.20,522.00,211.00
5,KBL,70.15,328.00,328.00,322.00,326.00,326.00,0.00,0.00,325.50,238850.00,325.00,77745719.00,834,1.00,6.00,0.31,1.86,0.15,345.00,153.00
6,MBL,71.98,320.00,323.00,316.00,318.00,318.00,0.00,0.00,317.82,117270.00,317.00,37270771.00,424,1.00,7.00,0.32,2.22,0.06,352.00,199.00
7,NABIL,69.29,1299.00,1320.00,1299.00,1308.00,1308.00,0.00,0.00,1309.50,103727.00,1288.00,135830004.00,1379,20.00,21.00,1.55,1.62,-0.11,1550.00,594.00
8,NBL,68.12,427.00,433.00,426.00,427.00,427.00,0.00,0.00,428.11,116795.00,424.00,50001690.00,578,3.00,7.00,0.71,1.64,-0.26,491.00,214.00
9,NICA,68.86,909.00,913.00,900.00,907.00,907.00,0.00,0.00,906.77,82122.00,903.00,74465621.00,539,4.00,13.00,0.44,1.44,0.03,1027.00,422.00
10,NMB,71.48,430.00,430.00,421.00,425.00,425.00,0.00,0.00,425.04,150610.00,423.00,64015238.00,972,2.00,9.00,0.47,2.14,-0.01,505.00,321.00
11,PCBL,73.27,439.00,442.00,434.00,438.00,438.00,0.00,0.00,437.30,188948.00,437.00,82627428.00,479,1.00,8.00,0.23,1.84,0.16,495.00,219.19
12,PRVU,70.24,430.00,454.00,430.00,444.00,444.00,0.00,0.00,446.37,152232.00,443.00,67951666.00,739,1.00,24.00,0.23,5.58,-0.53,514.00,195.00
13,SANIMA,68.91,410.00,419.00,408.00,416.00,416.00,0.00,0.00,414.46,438810.00,406.00,181867345.00,1325,10.00,11.00,2.46,2.70,0.37,419.00,287.00
14,SBI,70.67,400.00,408.00,398.00,399.00,399.00,0.00,0.00,401.18,35962.00,399.00,14427283.00,228,0.00,10.00,0.00,2.51,-0.55,506.00,373.00
15,SBL,69.84,430.00,431.00,427.00,428.00,428.00,0.00,0.00,428.30,89755.00,426.00,38441892.00,383,2.00,4.00,0.47,0.94,-0.07,479.00,252.00
16,SCB,67.91,585.00,590.00,580.00,584.00,584.00,0.00,0.00,585.57,26903.00,581.00,15753471.00,311,3.00,10.00,0.52,1.72,-0.27,754.00,505.00
