S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,45.77,307.00,307.00,299.00,300.00,300.00,0.00,0.00,300.26,45514.00,301.00,13666086.90,372,-1.00,8.00,-0.33,2.68,-0.09,425.00,298.00
2,CZBIL,35.56,190.00,191.00,189.10,190.50,190.50,0.00,0.00,190.06,23972.00,191.00,4555998.80,146,-0.50,1.90,-0.26,1.00,0.23,305.00,175.00
3,EBL,34.28,501.00,513.00,501.00,504.00,504.00,0.00,0.00,506.84,13192.00,504.00,6686276.70,118,0.00,12.00,0.00,2.40,-0.56,601.00,411.00
4,HBL,45.89,300.00,300.00,293.00,294.00,294.00,0.00,0.00,294.48,8226.00,299.90,2422400.50,90,-5.90,7.00,-1.97,2.39,-0.16,505.00,290.00
5,KBL,38.38,190.00,192.00,189.00,190.00,190.00,0.00,0.00,190.17,106668.00,190.00,20285579.20,434,0.00,3.00,0.00,1.59,-0.09,270.50,176.50
6,MBL,37.15,237.00,238.00,233.00,234.10,234.10,0.00,0.00,234.31,25358.00,236.30,5941700.00,80,-2.20,5.00,-0.93,2.15,-0.09,335.00,199.00
7,NABIL,47.43,695.00,695.00,686.00,690.00,690.00,0.00,0.00,687.98,57940.00,690.40,39861439.40,904,-0.40,9.00,-0.06,1.31,0.29,1143.50,686.00
8,NBL,44.32,266.00,271.00,265.00,269.00,269.00,0.00,0.00,267.23,222055.00,267.40,59339444.30,265,1.60,6.00,0.60,2.26,0.66,382.50,259.10
9,NICA,39.14,802.00,823.00,802.00,815.10,815.10,0.00,0.00,814.33,58462.00,808.50,47607453.90,386,6.60,21.00,0.82,2.62,0.09,883.00,600.30
10,NMB,37.72,234.90,235.00,232.00,233.00,233.00,0.00,0.00,233.09,39313.00,234.10,9163443.90,184,-1.10,3.00,-0.47,1.29,-0.04,355.50,225.60
11,PCBL,36.19,224.20,224.20,215.30,218.90,218.90,0.00,0.00,216.29,32821.00,219.90,7098804.30,201,-1.00,8.90,-0.45,4.13,1.19,369.00,209.50
12,PRVU,36.82,192.00,195.80,191.00,192.80,192.80,0.00,0.00,192.31,42027.00,193.00,8082391.20,265,-0.20,4.80,-0.10,2.51,0.25,339.90,185.00
13,SANIMA,36.74,250.00,265.00,244.10,246.90,246.90,0.00,0.00,246.58,34981.00,248.00,8625571.20,172,-1.10,20.90,-0.44,8.56,0.13,377.20,222.00
14,SBI,36.55,319.00,330.30,319.00,326.00,326.00,0.00,0.00,324.68,28038.00,323.50,9103499.80,105,2.50,11.30,0.77,3.54,0.40,403.00,251.00
15,SBL,36.59,283.00,290.00,283.00,286.00,286.00,0.00,0.00,286.77,16740.00,287.00,4800576.10,151,-1.00,7.00,-0.35,2.47,-0.27,465.00,280.30
16,SCB,48.59,495.00,519.50,488.00,514.00,514.00,0.00,0.00,507.80,80016.00,493.00,40632348.90,358,21.00,31.50,4.26,6.45,1.21,535.00,375.00
