S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,472.00,470.00,460.00,460.00,460.00,0.00,0.00,465.41,21239.00,472.00,9884869.00,121,-12.00,10.00,0.00,2.17,-1.18,0.00,0.00
2,CZBIL,-,409.00,412.00,403.00,412.00,412.00,0.00,0.00,408.43,24167.00,409.00,9870544.00,91,3.00,9.00,0.00,2.23,0.87,0.00,0.00
3,EBL,-,1375.00,1400.00,1377.00,1393.00,1393.00,0.00,0.00,1390.70,15048.00,1375.00,20927192.00,143,18.00,23.00,0.00,1.67,0.17,0.00,0.00
4,GBIME,-,405.00,408.00,400.00,404.00,404.00,0.00,0.00,404.44,24459.00,405.00,9892224.00,115,-1.00,8.00,0.00,2.00,-0.11,0.00,0.00
5,HBL,-,924.00,930.00,912.00,912.00,912.00,0.00,0.00,920.52,8485.00,924.00,7810575.00,54,-12.00,18.00,0.00,1.97,-0.93,0.00,0.00
6,KBL,-,338.00,341.00,330.00,330.00,330.00,0.00,0.00,335.22,18660.00,338.00,6255241.00,79,-8.00,11.00,0.00,3.33,-1.58,0.00,0.00
7,MBL,-,368.00,381.00,365.00,372.00,372.00,0.00,0.00,368.36,18849.00,368.00,6943140.00,83,4.00,16.00,0.00,4.38,0.98,0.00,0.00
8,NABIL,-,1638.00,1670.00,1650.00,1658.00,1658.00,0.00,0.00,1660.53,12595.00,1638.00,20914376.00,148,20.00,20.00,0.00,1.21,-0.15,0.00,0.00
9,NBL,-,387.00,393.00,384.00,384.00,384.00,0.00,0.00,387.14,33960.00,387.00,13147224.00,108,-3.00,9.00,0.00,2.34,-0.82,0.00,0.00
10,NICA,-,474.00,483.00,468.00,470.00,470.00,0.00,0.00,476.30,17403.00,474.00,8289098.00,121,-4.00,15.00,0.00,3.21,-1.34,0.00,0.00
11,NMB,-,578.00,580.00,565.00,565.00,565.00,0.00,0.00,569.26,18836.00,578.00,10722583.00,105,-13.00,15.00,0.00,2.65,-0.75,0.00,0.00
12,PCBL,-,444.00,452.00,436.00,444.00,444.00,0.00,0.00,444.14,20966.00,444.00,9311831.00,107,0.00,16.00,0.00,3.67,-0.03,0.00,0.00
13,PRVU,-,413.00,417.00,410.00,411.00,411.00,0.00,0.00,413.17,31640.00,413.00,13072686.00,145,-2.00,7.00,0.00,1.71,-0.53,0.00,0.00
14,SANIMA,-,445.00,449.00,439.00,440.00,440.00,0.00,0.00,443.47,66641.00,445.00,29553380.00,275,-5.00,10.00,0.00,2.28,-0.79,0.00,0.00
15,SBI,-,946.00,955.00,940.00,949.00,949.00,0.00,0.00,946.74,4996.00,946.00,4729893.00,61,3.00,15.00,0.00,1.60,0.24,0.00,0.00
16,SBL,-,495.00,497.00,485.00,486.00,486.00,0.00,0.00,491.53,14036.00,495.00,6899096.00,88,-9.00,12.00,0.00,2.47,-1.14,0.00,0.00
17,SCB,-,2340.00,2370.00,2340.00,2361.00,2361.00,0.00,0.00,2360.71,12300.00,2340.00,29036676.00,313,21.00,30.00,0.00,1.28,0.01,0.00,0.00
