S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,308.00,308.00,291.00,294.00,294.00,0.00,0.00,295.00,14076.00,314.15,4152484.00,105,-20.00,17.00,-6.41,5.84,-0.34,382.00,283.00
2,CZBIL,-,201.00,204.00,200.00,201.00,201.00,0.00,0.00,201.52,10958.00,202.00,2208264.00,56,-1.00,4.00,-0.50,2.00,-0.26,300.00,199.00
3,EBL,-,510.00,513.00,506.00,510.00,510.00,0.00,0.00,509.24,8267.00,507.00,4209870.00,64,3.00,7.00,0.59,1.38,0.15,900.00,501.00
4,GBIME,-,262.00,262.00,257.00,258.00,258.00,0.00,0.00,258.85,9983.00,260.00,2584115.00,55,-2.00,5.00,-0.77,1.95,-0.33,344.00,255.00
5,HBL,-,430.00,430.00,425.00,425.00,425.00,0.00,0.00,426.10,3796.00,432.00,1617494.00,27,-7.00,5.00,-1.62,1.18,-0.26,682.00,418.00
6,KBL,-,231.00,232.00,228.00,229.00,229.00,0.00,0.00,229.50,9533.00,231.00,2187826.00,45,-2.00,4.00,-0.87,1.75,-0.22,287.00,187.00
7,MBL,-,206.00,209.00,206.00,209.00,209.00,0.00,0.00,207.35,6339.00,206.00,1314414.00,28,3.00,3.00,1.46,1.46,0.79,271.00,200.00
8,NABIL,-,690.00,691.00,680.00,682.00,682.00,0.00,0.00,686.31,8715.00,687.00,5981206.00,84,-5.00,11.00,-0.73,1.62,-0.63,1081.00,678.00
9,NBL,-,283.00,285.00,281.00,283.00,283.00,0.00,0.00,283.02,37310.00,285.00,10559411.00,93,-2.00,4.00,-0.70,1.42,-0.01,375.00,280.00
10,NICA,-,380.00,380.00,377.00,378.00,378.00,0.00,0.00,378.28,13490.00,378.00,5103024.00,68,0.00,3.00,0.00,0.80,-0.07,459.00,285.00
11,NMB,-,302.00,307.00,302.00,307.00,307.00,0.00,0.00,304.35,31553.00,303.00,9603243.00,87,4.00,5.00,1.32,1.66,0.86,502.00,300.00
12,PCBL,-,306.00,308.00,303.00,305.00,305.00,0.00,0.00,305.25,15552.00,306.00,4747187.00,72,-1.00,5.00,-0.33,1.65,-0.08,352.00,265.00
13,PRVU,-,215.00,215.00,211.00,211.00,211.00,0.00,0.00,212.60,46915.00,214.00,9974241.00,113,-3.00,4.00,-1.40,1.90,-0.76,261.00,175.00
14,SANIMA,-,291.00,295.00,289.00,291.00,291.00,0.00,0.00,292.31,13764.00,291.00,4023406.00,56,0.00,6.00,0.00,2.08,-0.45,386.00,286.00
15,SBI,-,372.00,376.00,370.00,370.00,370.00,0.00,0.00,371.41,4208.00,375.00,1562877.00,44,-5.00,6.00,-1.33,1.62,-0.38,634.00,370.00
16,SBL,-,278.00,278.00,274.00,274.00,274.00,0.00,0.00,275.54,10147.00,277.00,2795918.00,45,-3.00,4.00,-1.08,1.46,-0.56,372.00,272.00
17,SCB,-,521.00,531.00,521.00,525.00,525.00,0.00,0.00,527.74,5559.00,530.00,2933701.00,70,-5.00,10.00,-0.94,1.92,-0.52,935.00,521.00
