S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,44.76,440.00,440.00,410.00,439.00,439.00,0.00,0.00,434.33,40348.00,441.00,17524497.10,254,-2.00,30.00,-0.45,7.32,1.06,620.00,398.00
2,CZBIL,46.67,265.00,272.00,265.00,269.00,269.00,0.00,0.00,268.12,47539.00,267.50,12746290.51,244,1.50,7.00,0.56,2.64,0.33,444.00,217.31
3,EBL,42.91,532.00,535.00,527.00,534.00,534.00,0.00,0.00,531.66,19000.00,529.00,10101472.50,131,5.00,8.00,0.95,1.52,0.44,864.00,526.00
4,GBIME,44.10,297.00,305.00,295.00,297.50,297.50,0.00,0.00,297.59,59027.00,297.00,17565808.00,538,0.50,10.00,0.17,3.39,-0.03,522.00,289.00
5,KBL,41.27,247.80,247.80,238.00,242.00,242.00,0.00,0.00,240.52,43712.00,243.00,10513810.20,263,-1.00,9.80,-0.41,4.12,0.61,413.00,219.00
6,MBL,41.84,293.10,296.00,290.20,293.50,293.50,0.00,0.00,293.90,19408.00,293.00,5703948.90,131,0.50,5.80,0.17,2.00,-0.14,455.00,228.00
7,NABIL,41.04,1456.00,1459.00,1434.00,1452.90,1452.90,0.00,0.00,1445.31,56323.00,1456.80,81404391.50,961,-3.90,25.00,-0.27,1.74,0.52,1740.00,1042.00
8,NBL,33.72,354.90,354.90,342.00,345.00,345.00,0.00,0.00,345.02,77127.00,354.00,26610563.20,565,-9.00,12.90,-2.54,3.77,-0.01,575.00,326.00
9,NICA,39.98,746.00,756.00,740.00,742.60,742.60,0.00,0.00,745.32,50635.00,749.00,37739128.10,345,-6.40,16.00,-0.85,2.16,-0.37,1085.00,608.00
10,NMB,43.89,363.00,368.00,362.20,367.00,367.00,0.00,0.00,364.84,39811.00,365.50,14524833.00,349,1.50,5.80,0.41,1.60,0.59,517.00,357.00
11,PCBL,34.56,359.00,359.00,344.00,348.80,348.80,0.00,0.00,346.99,72587.00,360.90,25186600.90,618,-12.10,15.00,-3.35,4.36,0.52,540.00,344.00
12,PRVU,41.77,330.90,331.50,325.00,328.50,328.50,0.00,0.00,327.68,46497.00,324.90,15235912.50,353,3.60,6.50,1.11,2.00,0.25,525.00,319.00
13,SANIMA,40.47,341.00,345.00,335.00,339.00,339.00,0.00,0.00,340.16,35942.00,344.00,12226114.20,292,-5.00,10.00,-1.45,2.99,-0.34,564.90,300.00
14,SBI,51.36,353.90,362.00,348.00,360.90,360.90,0.00,0.00,356.71,30846.00,353.90,11003183.40,160,7.00,14.00,1.98,4.02,1.16,491.00,272.00
15,SBL,46.64,442.00,442.00,429.00,439.00,439.00,0.00,0.00,433.81,67346.00,434.00,29215430.00,332,5.00,13.00,1.15,3.03,1.18,605.00,333.00
16,SCB,54.42,458.00,464.80,430.00,463.00,463.00,0.00,0.00,456.29,40527.00,450.80,18492095.20,222,12.20,34.80,2.71,8.09,1.45,701.00,430.00
