S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,56.21,283.00,288.00,282.00,286.50,286.50,0.00,0.00,284.97,42559.00,285.20,12128099.30,299,1.30,6.00,0.46,2.13,0.53,292.90,223.00
2,CZBIL,62.93,182.50,182.50,178.50,182.40,182.40,0.00,0.00,180.53,86190.00,179.00,15560173.00,233,3.40,4.00,1.90,2.24,1.02,207.80,152.50
3,EBL,58.64,540.10,548.70,540.00,548.00,548.00,0.00,0.00,544.73,40800.00,540.00,22225041.20,191,8.00,8.70,1.48,1.61,0.60,633.00,448.00
4,GBIME,66.33,185.90,185.90,180.50,184.00,184.00,0.00,0.00,183.42,203192.00,182.30,37270148.80,504,1.70,5.40,0.93,2.99,0.31,241.90,170.00
5,HBL,65.16,189.80,191.00,186.40,191.00,191.00,0.00,0.00,189.29,61431.00,186.10,11628317.90,244,4.90,4.60,2.63,2.47,0.89,240.00,167.10
6,KBL,66.79,140.70,147.00,140.70,147.00,147.00,0.00,0.00,145.27,212576.00,143.50,30881421.10,523,3.50,6.30,2.44,4.48,1.18,195.80,129.60
7,LSL,57.80,165.20,165.20,161.00,165.00,165.00,0.00,0.00,163.74,72499.00,162.00,11871147.90,252,3.00,4.20,1.85,2.61,0.76,208.00,143.60
8,MBL,65.49,187.60,188.00,184.00,188.00,188.00,0.00,0.00,186.77,89716.00,184.00,16756266.60,235,4.00,4.00,2.17,2.17,0.65,283.00,157.80
9,NABIL,60.34,500.00,500.00,490.00,497.10,497.10,0.00,0.00,495.60,82435.00,490.20,40854930.30,619,6.90,10.00,1.41,2.04,0.30,653.00,419.00
10,NBL,61.77,224.20,224.20,219.50,223.70,223.70,0.00,0.00,222.04,58391.00,219.90,12965022.10,257,3.80,4.70,1.73,2.14,0.74,280.00,195.10
11,NICA,62.68,441.70,441.70,433.00,438.00,438.00,0.00,0.00,437.55,98818.00,433.10,43238209.90,496,4.90,8.70,1.13,2.01,0.10,852.00,341.60
12,NIMB,66.08,162.00,165.00,158.00,165.00,165.00,0.00,0.00,162.43,121925.00,159.00,19804393.20,385,6.00,7.00,3.77,4.43,1.56,217.00,147.40
13,NMB,65.91,206.00,206.90,201.80,206.90,206.90,0.00,0.00,203.66,81179.00,202.00,16532730.30,263,4.90,5.10,2.43,2.53,1.57,252.00,162.00
14,PCBL,63.09,208.30,208.30,201.00,207.20,207.20,0.00,0.00,205.67,76963.00,204.30,15828627.10,292,2.90,7.30,1.42,3.63,0.74,224.80,176.00
15,PRVU,67.10,147.90,152.00,146.10,150.50,150.50,0.00,0.00,149.98,233060.00,147.90,34955203.57,554,2.60,5.90,1.76,4.04,0.34,206.00,132.00
16,SANIMA,61.36,267.40,268.10,262.20,267.90,267.90,0.00,0.00,265.91,97938.00,262.20,26042289.50,261,5.70,5.90,2.17,2.25,0.74,310.00,225.50
17,SBI,67.11,313.10,313.10,307.00,312.00,312.00,0.00,0.00,310.03,76823.00,307.00,23817743.30,127,5.00,6.10,1.63,1.99,0.63,375.00,268.60
18,SBL,63.64,271.80,273.00,261.90,271.90,271.90,0.00,0.00,270.17,101857.00,266.50,27519132.00,245,5.40,11.10,2.03,4.24,0.63,291.70,212.20
19,SCB,54.78,584.00,590.00,584.00,587.00,587.00,0.00,0.00,587.55,29340.00,583.80,17238729.20,182,3.20,6.00,0.55,1.03,-0.09,612.00,497.40
