S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,730.00,750.00,713.00,745.00,745.00,0.00,0.00,722.00,20430.00,730.00,14750377.00,68,15.00,37.00,0.00,5.19,3.09,0.00,0.00
2,CZBIL,-,645.00,660.00,636.00,654.00,654.00,0.00,0.00,648.75,22718.00,645.00,14738396.00,95,9.00,24.00,0.00,3.77,0.80,0.00,0.00
3,EBL,-,3379.00,3383.00,3346.00,3355.00,3355.00,0.00,0.00,3363.91,14713.00,3379.00,49493220.00,68,-24.00,37.00,0.00,1.11,-0.27,0.00,0.00
4,GBIME,-,510.00,520.00,510.00,513.00,513.00,0.00,0.00,515.74,25549.00,510.00,13176680.00,101,3.00,10.00,0.00,1.96,-0.53,0.00,0.00
5,HBL,-,1560.00,1565.00,1535.00,1556.00,1556.00,0.00,0.00,1550.72,6636.00,1560.00,10290560.00,32,-4.00,30.00,0.00,1.95,0.34,0.00,0.00
6,NABIL,-,2395.00,2400.00,2371.00,2380.00,2380.00,0.00,0.00,2387.92,9924.00,2395.00,23697726.00,59,-15.00,29.00,0.00,1.22,-0.33,0.00,0.00
7,NBL,-,470.00,477.00,470.00,472.00,472.00,0.00,0.00,472.70,29310.00,470.00,13854845.00,60,2.00,7.00,0.00,1.49,-0.15,0.00,0.00
8,NICA,-,795.00,801.00,775.00,794.00,794.00,0.00,0.00,794.65,9935.00,795.00,7894838.00,69,-1.00,26.00,0.00,3.35,-0.08,0.00,0.00
9,NMB,-,790.00,795.00,776.00,792.00,792.00,0.00,0.00,787.02,28581.00,790.00,22493724.00,83,2.00,19.00,0.00,2.45,0.63,0.00,0.00
10,PCBL,-,745.00,759.00,732.00,747.00,747.00,0.00,0.00,740.67,21557.00,745.00,15966650.00,69,2.00,27.00,0.00,3.69,0.85,0.00,0.00
11,SANIMA,-,740.00,745.00,730.00,740.00,740.00,0.00,0.00,736.65,44626.00,740.00,32873704.00,135,0.00,15.00,0.00,2.05,0.45,0.00,0.00
12,SBI,-,1909.00,1945.00,1901.00,1932.00,1932.00,0.00,0.00,1927.91,15071.00,1909.00,29055460.00,47,23.00,44.00,0.00,2.31,0.21,0.00,0.00
13,SCB,-,3580.00,3584.00,3525.00,3583.00,3583.00,0.00,0.00,3562.08,8616.00,3580.00,30690872.00,45,3.00,59.00,0.00,1.67,0.58,0.00,0.00
