S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,333.00,333.00,329.00,330.00,330.00,0.00,0.00,329.88,6833.00,333.00,2254037.00,68,-3.00,4.00,-0.90,1.22,0.04,382.00,283.00
2,CZBIL,-,207.00,207.00,200.00,200.00,200.00,0.00,0.00,200.62,9899.00,203.00,1985921.00,74,-3.00,7.00,-1.48,3.50,-0.31,300.00,200.00
3,EBL,-,510.00,511.00,505.00,506.00,506.00,0.00,0.00,506.20,3721.00,508.00,1883574.00,46,-2.00,6.00,-0.39,1.19,-0.04,900.00,501.00
4,GBIME,-,265.00,265.00,257.00,257.00,257.00,0.00,0.00,258.58,7532.00,260.00,1947652.00,47,-3.00,8.00,-1.15,3.11,-0.62,344.00,256.00
5,HBL,-,435.00,438.00,428.00,430.00,430.00,0.00,0.00,430.84,1119.00,435.00,482113.00,20,-5.00,10.00,-1.15,2.34,-0.20,682.00,418.00
6,KBL,-,231.00,231.00,228.00,229.00,229.00,0.00,0.00,229.53,2218.00,232.00,509094.00,27,-3.00,3.00,-1.29,1.32,-0.23,287.00,187.00
7,MBL,-,209.00,209.00,206.00,207.00,207.00,0.00,0.00,207.43,5988.00,209.00,1242078.00,23,-2.00,3.00,-0.96,1.46,-0.21,271.00,200.00
8,NABIL,-,810.00,810.00,792.00,795.00,795.00,0.00,0.00,799.56,15486.00,803.00,12382022.00,158,-8.00,18.00,-1.00,2.27,-0.57,1090.00,776.00
9,NBL,-,285.00,286.00,282.00,282.00,282.00,0.00,0.00,283.04,35569.00,284.00,10067488.00,73,-2.00,4.00,-0.70,1.42,-0.37,375.00,280.00
10,NICA,-,385.00,385.00,368.00,370.00,370.00,0.00,0.00,374.68,36648.00,384.00,13731299.00,210,-14.00,17.00,-3.65,4.62,-1.27,459.00,285.00
11,NMB,-,301.00,307.00,300.00,302.00,302.00,0.00,0.00,301.82,23498.00,301.00,7092195.00,108,1.00,7.00,0.33,2.33,0.06,502.00,300.00
12,PCBL,-,309.00,309.00,302.00,305.00,305.00,0.00,0.00,303.65,11991.00,309.00,3641103.00,65,-4.00,7.00,-1.29,2.32,0.44,352.00,265.00
13,PRVU,-,208.00,209.00,207.00,207.00,207.00,0.00,0.00,207.58,11408.00,209.00,2368033.00,60,-2.00,2.00,-0.96,0.97,-0.28,261.00,175.00
14,SANIMA,-,297.00,297.00,288.00,290.00,290.00,0.00,0.00,289.70,6214.00,292.00,1800191.00,46,-2.00,9.00,-0.68,3.13,0.10,386.00,288.00
15,SBI,-,376.00,380.00,375.00,375.00,375.00,0.00,0.00,376.57,2048.00,376.00,771222.00,21,-1.00,5.00,-0.27,1.33,-0.42,634.00,370.00
16,SBL,-,274.00,276.00,273.00,274.00,274.00,0.00,0.00,273.92,3953.00,276.00,1082793.00,29,-2.00,3.00,-0.72,1.10,0.03,372.00,273.00
17,SCB,-,534.00,534.00,525.00,527.00,527.00,0.00,0.00,527.40,6349.00,534.00,3348455.00,77,-7.00,9.00,-1.31,1.71,-0.08,980.00,525.00
