S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,53.13,415.00,418.00,407.00,416.00,416.00,0.00,0.00,414.92,91231.00,412.00,37853670.00,620,4.00,11.00,0.97,2.70,0.26,576.00,313.00
2,CZBIL,48.09,302.00,311.00,300.00,309.00,309.00,0.00,0.00,306.88,92328.00,302.00,28333537.00,389,7.00,11.00,2.32,3.67,0.69,340.00,164.00
3,EBL,50.10,712.00,742.00,710.00,742.00,742.00,0.00,0.00,723.01,78321.00,725.00,56626820.00,643,17.00,32.00,2.34,4.51,2.56,864.00,520.00
4,GBIME,58.17,402.00,429.00,402.00,428.00,428.00,0.00,0.00,422.66,192551.00,415.00,81383768.00,1527,13.00,27.00,3.13,6.72,1.25,522.00,211.00
5,HBL,51.03,485.00,500.00,480.00,495.00,495.00,0.00,0.00,491.80,18708.00,491.00,9200679.00,230,4.00,20.00,0.81,4.17,0.65,749.00,452.00
6,KBL,55.27,310.00,320.00,310.00,319.00,319.00,0.00,0.00,316.99,163999.00,312.00,51986088.00,698,7.00,10.00,2.24,3.23,0.63,345.00,153.00
7,MBL,50.39,300.00,309.00,296.00,307.00,307.00,0.00,0.00,302.95,74813.00,296.00,22664490.00,319,11.00,13.00,3.72,4.39,1.32,352.00,199.00
8,NABIL,49.82,1231.00,1280.00,1231.00,1278.00,1278.00,0.00,0.00,1263.78,107440.00,1231.00,135780240.00,1024,47.00,49.00,3.82,3.98,1.11,1550.00,594.00
9,NBL,49.42,410.00,423.00,408.00,421.00,421.00,0.00,0.00,418.56,181823.00,410.00,76102931.00,684,11.00,15.00,2.68,3.68,0.58,491.00,214.00
10,NICA,50.73,848.00,916.00,848.00,913.00,913.00,0.00,0.00,908.69,127941.00,892.00,116258142.00,837,21.00,68.00,2.35,8.02,0.47,1027.00,422.00
11,NMB,50.92,423.00,423.00,402.00,411.00,411.00,0.00,0.00,409.91,133908.00,403.00,54890247.00,791,8.00,21.00,1.99,5.22,0.27,505.00,321.00
12,PCBL,49.94,421.00,428.00,417.00,428.00,428.00,0.00,0.00,420.87,67928.00,416.00,28588743.00,338,12.00,11.00,2.88,2.64,1.67,495.00,219.19
13,PRVU,50.76,425.00,440.00,425.00,435.00,435.00,0.00,0.00,434.69,183022.00,427.00,79557447.00,982,8.00,15.00,1.87,3.53,0.07,514.00,195.00
14,SANIMA,49.97,375.00,375.00,360.00,374.00,374.00,0.00,0.00,368.25,101719.00,362.00,37457730.00,373,12.00,15.00,3.31,4.17,1.54,415.00,287.00
15,SBI,48.75,399.00,423.00,396.00,404.00,404.00,0.00,0.00,401.94,21190.00,397.00,8517107.00,155,7.00,27.00,1.76,6.82,0.51,506.00,373.00
16,SBL,54.84,411.00,424.00,410.00,424.00,424.00,0.00,0.00,417.77,135263.00,406.00,56508994.00,575,18.00,14.00,4.43,3.41,1.47,479.00,252.00
17,SCB,50.20,580.00,592.00,570.00,591.00,591.00,0.00,0.00,580.05,29716.00,580.00,17236733.00,324,11.00,22.00,1.90,3.86,1.85,754.00,505.00
