S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,67.16,495.00,512.00,495.00,505.00,505.00,0.00,0.00,505.54,152315.00,491.00,77002047.00,605,14.00,17.00,2.85,3.43,-0.11,512.00,313.00
2,CZBIL,64.64,242.00,249.00,240.00,247.00,247.00,0.00,0.00,245.17,274698.00,238.00,67346919.00,696,9.00,9.00,3.78,3.75,0.74,253.00,164.00
3,EBL,71.86,654.00,670.00,654.00,665.00,665.00,0.00,0.00,661.34,116451.00,652.00,77013891.00,507,13.00,16.00,1.99,2.45,0.55,932.00,517.00
4,GBIME,63.71,305.00,309.00,301.00,304.00,304.00,0.00,0.00,305.89,323417.00,300.00,98931321.00,1336,4.00,8.00,1.33,2.66,-0.62,331.00,144.48
5,HBL,60.50,593.00,602.00,587.00,596.00,596.00,0.00,0.00,596.96,16399.00,598.00,9789500.00,109,-2.00,15.00,-0.33,2.56,-0.16,735.00,452.00
6,KBL,63.17,243.00,249.00,242.00,245.00,245.00,0.00,0.00,246.07,519589.00,239.00,127854369.00,1192,6.00,7.00,2.51,2.89,-0.44,250.00,153.00
7,MBL,63.97,239.00,242.00,233.00,237.00,237.00,0.00,0.00,238.36,100582.00,235.00,23974959.00,271,2.00,9.00,0.85,3.86,-0.57,295.00,199.00
8,NABIL,73.56,920.00,985.00,920.00,965.00,965.00,0.00,0.00,967.56,229261.00,905.00,221824547.00,1284,60.00,65.00,6.63,7.07,-0.27,1000.00,594.00
9,NBL,69.73,361.00,361.00,345.00,355.00,355.00,0.00,0.00,353.31,656067.00,344.00,231798191.00,1045,11.00,16.00,3.20,4.64,0.47,361.00,214.00
10,NICA,65.12,674.00,694.00,671.00,691.00,691.00,0.00,0.00,686.03,259501.00,670.00,178025620.00,1102,21.00,23.00,3.13,3.43,0.72,694.00,396.00
11,NMB,65.87,451.00,451.00,426.00,436.00,436.00,0.00,0.00,436.22,266471.00,430.00,116240812.00,925,6.00,25.00,1.40,5.87,-0.05,517.00,321.00
12,PCBL,60.66,355.00,370.00,352.00,364.00,364.00,0.00,0.00,363.84,417761.00,349.00,151997080.00,1091,15.00,18.00,4.30,5.11,0.04,370.00,219.19
13,PRVU,68.41,305.00,319.00,303.00,318.00,318.00,0.00,0.00,314.48,720504.00,298.00,226584042.00,2285,20.00,16.00,6.71,5.28,1.11,319.00,195.00
14,SANIMA,63.00,320.00,322.00,314.00,316.00,316.00,0.00,0.00,317.38,70542.00,315.00,22388831.00,317,1.00,8.00,0.32,2.55,-0.44,437.00,287.00
15,SBI,56.90,418.00,431.00,413.00,420.00,420.00,0.00,0.00,422.51,70709.00,422.00,29875490.00,240,-2.00,18.00,-0.47,4.36,-0.60,583.00,344.00
16,SBL,58.49,340.00,345.00,336.00,338.00,338.00,0.00,0.00,340.43,132871.00,335.00,45233174.00,348,3.00,9.00,0.90,2.68,-0.72,393.00,252.00
17,SCB,67.55,632.00,643.00,628.00,630.00,630.00,0.00,0.00,633.10,55727.00,633.00,35280789.00,360,-3.00,15.00,-0.47,2.39,-0.49,850.00,505.00
