S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,655.00,651.00,638.00,638.00,638.00,0.00,0.00,642.30,6470.00,655.00,4155678.00,38,-17.00,13.00,0.00,2.04,-0.67,0.00,0.00
2,CZBIL,-,790.00,798.00,786.00,787.00,787.00,0.00,0.00,792.10,36348.00,790.00,28791296.00,160,-3.00,12.00,0.00,1.53,-0.65,0.00,0.00
3,EBL,-,2915.00,2906.00,2891.00,2891.00,2891.00,0.00,0.00,2898.57,11870.00,2915.00,34405992.00,58,-24.00,15.00,0.00,0.52,-0.26,0.00,0.00
4,GBIME,-,532.00,542.00,508.00,513.00,513.00,0.00,0.00,518.28,103585.00,532.00,53686084.00,302,-19.00,34.00,0.00,6.69,-1.03,0.00,0.00
5,HBL,-,1426.00,1454.00,1410.00,1410.00,1410.00,0.00,0.00,1438.09,25614.00,1426.00,36835296.00,55,-16.00,44.00,0.00,3.12,-1.99,0.00,0.00
6,NABIL,-,2260.00,2258.00,2230.00,2235.00,2235.00,0.00,0.00,2248.51,6028.00,2260.00,13554006.00,53,-25.00,28.00,0.00,1.26,-0.60,0.00,0.00
7,NBL,-,437.00,445.00,430.00,435.00,435.00,0.00,0.00,435.54,47199.00,437.00,20557122.00,98,-2.00,15.00,0.00,3.49,-0.12,0.00,0.00
8,NICA,-,875.00,888.00,863.00,863.00,863.00,0.00,0.00,877.20,33328.00,875.00,29235220.00,117,-12.00,25.00,0.00,2.90,-1.65,0.00,0.00
9,NMB,-,640.00,670.00,640.00,650.00,650.00,0.00,0.00,659.63,71208.00,640.00,46970948.00,176,10.00,30.00,0.00,4.69,-1.48,0.00,0.00
10,PCBL,-,640.00,645.00,630.00,630.00,630.00,0.00,0.00,639.95,32764.00,640.00,20967322.00,129,-10.00,15.00,0.00,2.38,-1.58,0.00,0.00
11,SANIMA,-,890.00,890.00,880.00,880.00,880.00,0.00,0.00,885.92,37901.00,890.00,33577068.00,114,-10.00,10.00,0.00,1.14,-0.67,0.00,0.00
12,SBI,-,1789.00,1800.00,1750.00,1752.00,1752.00,0.00,0.00,1769.72,6095.00,1789.00,10786448.00,38,-37.00,50.00,0.00,2.86,-1.01,0.00,0.00
13,SCB,-,3488.00,3500.00,3476.00,3478.00,3478.00,0.00,0.00,3489.59,13290.00,3488.00,46376672.00,113,-10.00,24.00,0.00,0.69,-0.33,0.00,0.00
