S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,37.01,424.00,424.00,414.00,417.00,417.00,0.00,0.00,418.42,43531.00,421.00,18214196.00,164,-4.00,10.00,-0.95,2.42,-0.34,451.00,290.00
2,CZBIL,40.65,216.00,216.00,215.00,215.00,215.00,0.00,0.00,215.41,20342.00,216.00,4381895.00,70,-1.00,1.00,-0.46,0.47,-0.19,273.00,199.00
3,EBL,34.90,630.00,630.00,608.00,613.00,613.00,0.00,0.00,617.20,8783.00,630.00,5420829.00,78,-17.00,22.00,-2.70,3.62,-0.68,707.00,501.00
4,HBL,31.42,530.00,530.00,522.00,522.00,522.00,0.00,0.00,525.49,2132.00,536.00,1120338.00,24,-14.00,8.00,-2.61,1.53,-0.67,644.00,418.00
5,KBL,46.57,203.00,204.00,200.00,201.00,201.00,0.00,0.00,200.63,94195.00,202.00,18898450.00,152,-1.00,4.00,-0.50,2.00,0.18,269.00,200.00
6,MBL,31.98,248.00,249.00,244.00,245.00,245.00,0.00,0.00,246.29,19989.00,249.00,4923099.00,86,-4.00,5.00,-1.61,2.05,-0.53,295.00,201.00
7,NABIL,35.96,769.00,769.00,756.00,758.00,758.00,0.00,0.00,760.67,6969.00,769.00,5301083.00,65,-11.00,13.00,-1.43,1.72,-0.35,984.00,678.00
8,NBL,37.78,320.00,320.00,314.00,314.00,314.00,0.00,0.00,316.77,81020.00,320.00,25665082.00,174,-6.00,6.00,-1.88,1.91,-0.88,355.00,281.00
9,NICA,36.53,436.00,471.00,435.00,436.00,436.00,0.00,0.00,437.69,11942.00,440.00,5226853.00,82,-4.00,36.00,-0.91,8.28,-0.39,515.00,334.00
10,PCBL,39.30,271.00,274.00,266.00,267.00,267.00,0.00,0.00,269.85,21073.00,273.00,5686642.00,71,-6.00,8.00,-2.20,3.01,-1.07,397.00,266.00
11,PRVU,34.87,262.00,263.00,258.00,260.00,260.00,0.00,0.00,258.59,33046.00,260.00,8545301.00,110,0.00,5.00,0.00,1.94,0.54,304.00,180.00
12,SANIMA,35.43,344.00,346.00,338.00,338.00,338.00,0.00,0.00,342.21,17617.00,346.00,6028722.00,93,-8.00,8.00,-2.31,2.37,-1.25,371.00,286.00
13,SBI,34.39,437.00,442.00,432.00,432.00,432.00,0.00,0.00,436.67,4586.00,440.00,2002586.00,31,-8.00,10.00,-1.82,2.31,-1.08,530.00,366.00
14,SBL,35.80,312.00,314.00,311.00,312.00,312.00,0.00,0.00,311.67,16341.00,314.00,5092938.00,65,-2.00,3.00,-0.64,0.96,0.11,361.00,272.00
15,SCB,40.70,615.00,615.00,602.00,613.00,613.00,0.00,0.00,609.30,7256.00,617.00,4421080.00,62,-4.00,13.00,-0.65,2.16,0.60,755.00,520.00
