S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,330.00,335.00,330.00,333.00,333.00,0.00,0.00,332.77,27442.00,332.00,9131780.00,134,1.00,5.00,0.30,1.52,0.07,382.00,283.00
2,CZBIL,-,205.00,205.00,201.00,202.00,202.00,0.00,0.00,202.09,5641.00,201.00,1140012.00,47,1.00,4.00,0.50,1.99,-0.05,300.00,199.00
3,EBL,-,510.00,512.00,507.00,507.00,507.00,0.00,0.00,509.57,3756.00,507.00,1913951.00,29,0.00,5.00,0.00,0.99,-0.51,900.00,501.00
4,GBIME,-,257.00,261.00,257.00,260.00,260.00,0.00,0.00,258.73,9381.00,257.00,2427181.00,44,3.00,4.00,1.17,1.56,0.49,344.00,255.00
5,HBL,-,428.00,432.00,426.00,432.00,432.00,0.00,0.00,428.77,1784.00,428.00,764932.00,22,4.00,6.00,0.93,1.41,0.75,682.00,418.00
6,KBL,-,230.00,232.00,230.00,231.00,231.00,0.00,0.00,230.78,5523.00,229.00,1274590.00,33,2.00,2.00,0.87,0.87,0.10,287.00,187.00
7,MBL,-,206.00,209.00,206.00,206.00,206.00,0.00,0.00,206.37,25977.00,205.00,5360745.00,43,1.00,3.00,0.49,1.46,-0.18,271.00,200.00
8,NABIL,-,686.00,689.00,681.00,687.00,687.00,0.00,0.00,685.75,4794.00,687.00,3287509.00,48,0.00,8.00,0.00,1.17,0.18,1081.00,678.00
9,NBL,-,285.00,286.00,283.00,285.00,285.00,0.00,0.00,284.97,57845.00,285.00,16484039.00,58,0.00,3.00,0.00,1.06,0.01,375.00,280.00
10,NICA,-,375.00,382.00,375.00,378.00,378.00,0.00,0.00,378.20,7888.00,376.00,2983226.00,54,2.00,7.00,0.53,1.87,-0.05,459.00,285.00
11,NMB,-,303.00,307.00,302.00,303.00,303.00,0.00,0.00,303.58,33696.00,304.00,10229368.00,114,-1.00,5.00,-0.33,1.66,-0.19,502.00,300.00
12,PCBL,-,304.00,309.00,304.00,306.00,306.00,0.00,0.00,305.70,13990.00,304.00,4276722.00,54,2.00,5.00,0.66,1.64,0.10,352.00,265.00
13,PRVU,-,209.00,214.00,209.00,214.00,214.00,0.00,0.00,212.68,16433.00,210.00,3494931.00,56,4.00,5.00,1.90,2.39,0.62,261.00,175.00
14,SANIMA,-,290.00,293.00,289.00,291.00,291.00,0.00,0.00,290.94,7619.00,291.00,2216705.00,35,0.00,4.00,0.00,1.38,0.02,386.00,286.00
15,SBI,-,375.00,375.00,370.00,375.00,375.00,0.00,0.00,373.09,4594.00,372.00,1713994.00,20,3.00,5.00,0.81,1.35,0.51,634.00,370.00
16,SBL,-,275.00,278.00,275.00,277.00,277.00,0.00,0.00,276.57,4442.00,275.00,1228521.00,32,2.00,3.00,0.73,1.09,0.16,372.00,272.00
17,SCB,-,525.00,534.00,525.00,530.00,530.00,0.00,0.00,529.78,2368.00,530.00,1254528.00,38,0.00,9.00,0.00,1.71,0.04,958.00,521.00
