S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,372.00,375.00,364.00,365.00,365.00,0.00,0.00,369.01,18655.00,371.00,6883797.00,84,-6.00,11.00,-1.62,3.02,-1.10,458.00,283.00
2,CZBIL,-,260.00,273.00,260.00,268.00,268.00,0.00,0.00,270.08,54511.00,266.00,14722183.00,225,2.00,13.00,0.75,5.00,-0.78,322.00,223.00
3,EBL,-,657.00,657.00,643.00,650.00,650.00,0.00,0.00,649.21,21532.00,654.00,13978886.00,145,-4.00,14.00,-0.61,2.18,0.12,1265.00,638.00
4,GBIME,-,328.00,329.00,322.00,324.00,324.00,0.00,0.00,324.39,36674.00,326.00,11896759.00,113,-2.00,7.00,-0.61,2.17,-0.12,399.00,275.00
5,HBL,-,565.00,570.00,558.00,565.00,565.00,0.00,0.00,564.80,2082.00,565.00,1175914.00,24,0.00,12.00,0.00,2.15,0.04,900.00,525.00
6,KBL,-,260.00,268.00,255.00,260.00,260.00,0.00,0.00,259.99,241488.00,260.00,62784580.00,396,0.00,13.00,0.00,5.10,0.00,320.00,187.00
7,MBL,-,239.00,245.00,231.00,239.00,239.00,0.00,0.00,237.46,58018.00,242.00,13776989.00,134,-3.00,14.00,-1.24,6.06,0.64,335.00,200.00
8,NABIL,-,960.00,969.00,960.00,966.00,966.00,0.00,0.00,964.45,9356.00,965.00,9023400.00,74,1.00,9.00,0.10,0.94,0.16,1291.00,888.00
9,NBL,-,339.00,340.00,322.00,327.00,327.00,0.00,0.00,330.85,150600.00,334.00,49826368.00,244,-7.00,18.00,-2.10,5.59,-1.18,384.00,280.00
10,NICA,-,450.00,451.00,434.00,441.00,441.00,0.00,0.00,442.55,60980.00,447.00,26986666.00,194,-6.00,17.00,-1.34,3.92,-0.35,459.00,285.00
11,NMB,-,377.00,377.00,367.00,373.00,373.00,0.00,0.00,373.29,162596.00,377.00,60696020.00,309,-4.00,10.00,-1.06,2.72,-0.08,505.00,303.00
12,PCBL,-,337.00,352.00,337.00,342.00,342.00,0.00,0.00,346.20,53239.00,346.00,18431398.00,155,-4.00,15.00,-1.16,4.45,-1.23,456.00,265.00
13,PRVU,-,250.00,254.00,237.00,240.00,240.00,0.00,0.00,244.60,185025.00,248.00,45257392.00,491,-8.00,17.00,-3.23,7.17,-1.92,392.00,175.00
14,SANIMA,-,350.00,356.00,348.00,350.00,350.00,0.00,0.00,351.72,71111.00,351.00,25011220.00,193,-1.00,8.00,-0.28,2.30,-0.49,386.00,305.00
15,SBI,-,509.00,514.00,505.00,507.00,507.00,0.00,0.00,506.79,4135.00,511.00,2095589.00,37,-4.00,9.00,-0.78,1.78,0.04,854.00,481.00
16,SBL,-,345.00,350.00,342.00,345.00,345.00,0.00,0.00,345.30,50381.00,344.00,17396686.00,167,1.00,8.00,0.29,2.34,-0.09,434.00,276.00
17,SCB,-,710.00,715.00,708.00,708.00,708.00,0.00,0.00,712.03,7884.00,707.00,5613625.00,102,1.00,7.00,0.14,0.99,-0.57,2299.00,700.00
