S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,48.50,415.00,429.00,415.00,427.00,427.00,0.00,0.00,422.19,34944.00,422.00,14753134.00,161,5.00,14.00,1.18,3.37,1.13,475.00,313.00
2,CZBIL,43.29,196.00,198.00,194.00,196.00,196.00,0.00,0.00,196.01,17313.00,196.00,3393524.00,132,0.00,4.00,0.00,2.06,-0.01,240.00,164.00
3,EBL,47.60,750.00,756.00,739.00,754.00,754.00,0.00,0.00,746.84,23942.00,748.00,17880744.00,169,6.00,17.00,0.80,2.30,0.95,932.00,517.00
4,GBIME,45.29,264.00,264.00,256.00,259.00,259.00,0.00,0.00,257.36,80628.00,259.00,20750772.00,313,0.00,8.00,0.00,3.13,0.63,331.00,144.48
5,HBL,48.07,575.00,575.00,554.00,565.00,565.00,0.00,0.00,559.10,9856.00,564.00,5510492.00,81,1.00,21.00,0.18,3.79,1.04,735.00,452.00
6,KBL,44.90,198.00,199.00,195.00,199.00,199.00,0.00,0.00,197.65,32696.00,198.00,6462522.00,138,1.00,4.00,0.51,2.05,0.68,240.00,153.00
7,MBL,47.17,234.00,238.00,229.00,234.00,234.00,0.00,0.00,232.58,42226.00,234.00,9820915.00,113,0.00,9.00,0.00,3.93,0.61,295.00,199.00
8,NABIL,48.67,842.00,854.00,840.00,851.00,851.00,0.00,0.00,842.90,41463.00,845.00,34949016.00,253,6.00,14.00,0.71,1.67,0.95,1000.00,594.00
9,NBL,46.16,260.00,263.00,258.00,261.00,261.00,0.00,0.00,259.90,86435.00,260.00,22464560.00,233,1.00,5.00,0.38,1.94,0.42,343.00,214.00
10,NICA,45.41,570.00,577.00,565.00,570.00,570.00,0.00,0.00,570.43,89310.00,570.00,50944684.00,383,0.00,12.00,0.00,2.12,-0.07,680.00,372.00
11,NMB,46.36,428.00,434.00,422.00,430.00,430.00,0.00,0.00,428.18,107799.00,430.00,46157872.00,561,0.00,12.00,0.00,2.84,0.42,517.00,321.00
12,PCBL,48.79,278.00,281.00,274.00,280.00,280.00,0.00,0.00,276.87,66300.00,279.00,18356192.00,225,1.00,7.00,0.36,2.55,1.12,352.00,219.19
13,PRVU,46.10,240.00,246.00,237.00,243.00,243.00,0.00,0.00,239.71,72743.00,240.00,17437456.00,218,3.00,9.00,1.25,3.80,1.35,292.00,195.00
14,SANIMA,46.25,364.00,366.00,358.00,362.00,362.00,0.00,0.00,361.99,30440.00,363.00,11018866.00,128,-1.00,8.00,-0.28,2.23,0.00,437.00,287.00
15,SBI,47.39,446.00,469.00,440.00,450.00,450.00,0.00,0.00,446.41,17138.00,445.00,7650650.00,92,5.00,29.00,1.12,6.59,0.80,583.00,344.00
16,SBL,45.28,310.00,315.00,306.00,311.00,311.00,0.00,0.00,309.32,26168.00,310.00,8094332.00,130,1.00,9.00,0.32,2.94,0.54,393.00,252.00
17,SCB,46.92,675.00,684.00,670.00,682.00,682.00,0.00,0.00,674.36,14264.00,675.00,9619035.00,138,7.00,14.00,1.04,2.09,1.12,850.00,505.00
