S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,27.75,350.00,350.00,347.00,347.00,347.00,0.00,0.00,347.63,240.00,357.00,83430.00,6,-10.00,3.00,-2.80,0.86,-0.18,475.00,347.00
2,CZBIL,26.05,177.00,177.00,175.00,175.00,175.00,0.00,0.00,176.13,23.00,180.00,4051.00,3,-5.00,2.00,-2.78,1.14,-0.65,240.00,175.00
3,EBL,28.33,583.00,583.00,577.00,577.00,577.00,0.00,0.00,580.00,100.00,594.00,58000.00,2,-17.00,6.00,-2.86,1.04,-0.52,932.00,517.00
4,GBIME,27.65,239.00,239.00,234.00,234.00,234.00,0.00,0.00,234.53,282.00,241.00,66138.00,8,-7.00,5.00,-2.90,2.14,-0.23,331.00,144.48
5,HBL,27.70,476.00,476.00,471.00,471.00,471.00,0.00,0.00,472.67,150.00,485.00,70900.00,3,-14.00,5.00,-2.89,1.06,-0.35,735.00,467.00
6,KBL,26.10,169.00,169.00,167.00,167.00,167.00,0.00,0.00,167.19,520.00,172.00,86940.00,6,-5.00,2.00,-2.91,1.20,-0.12,240.00,167.00
7,NABIL,26.18,667.00,667.00,660.00,660.00,660.00,0.00,0.00,660.16,435.00,680.00,287170.00,8,-20.00,7.00,-2.94,1.06,-0.02,1000.00,660.00
8,NBL,27.06,240.00,240.00,237.00,237.00,237.00,0.00,0.00,237.02,1680.00,244.00,398190.00,12,-7.00,3.00,-2.87,1.27,-0.01,355.00,237.00
9,NICA,29.08,473.00,473.00,468.00,468.00,468.00,0.00,0.00,468.83,60.00,482.00,28130.00,2,-14.00,5.00,-2.90,1.07,-0.18,680.00,372.00
10,NMB,28.10,359.00,359.00,356.00,356.00,356.00,0.00,0.00,356.27,110.00,366.00,39190.00,2,-10.00,3.00,-2.73,0.84,-0.08,517.00,321.00
11,PRVU,29.38,217.00,217.00,215.00,215.00,215.00,0.00,0.00,215.02,1000.00,221.00,215020.00,6,-6.00,2.00,-2.71,0.93,-0.01,300.00,212.00
12,SBI,28.81,404.00,404.00,404.00,404.00,404.00,0.00,0.00,404.00,20.00,412.00,8080.00,1,-8.00,0.00,-1.94,0.00,0.00,583.00,344.00
13,SBL,30.62,279.00,279.00,279.00,279.00,279.00,0.00,0.00,279.00,50.00,284.00,13950.00,1,-5.00,0.00,-1.76,0.00,0.00,393.00,273.00
14,SCB,28.87,562.00,562.00,556.00,556.00,556.00,0.00,0.00,558.73,110.00,573.00,61460.00,3,-17.00,6.00,-2.97,1.08,-0.49,850.00,521.00
