S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,355.00,365.00,345.00,359.00,359.00,0.00,0.00,357.15,16417.00,360.00,5863413.00,93,-1.00,20.00,-0.28,5.80,0.51,478.00,283.00
2,CZBIL,-,282.00,287.00,277.00,281.00,281.00,0.00,0.00,280.22,24475.00,285.00,6858357.00,114,-4.00,10.00,-1.40,3.61,0.28,421.00,236.00
3,EBL,-,860.00,860.00,840.00,840.00,840.00,0.00,0.00,846.49,8635.00,860.00,7309440.00,118,-20.00,20.00,-2.33,2.38,-0.77,1899.00,650.00
4,GBIME,-,326.00,330.00,321.00,324.00,324.00,0.00,0.00,324.70,20005.00,326.00,6495708.00,87,-2.00,9.00,-0.61,2.80,-0.22,425.00,285.00
5,HBL,-,640.00,653.00,630.00,633.00,633.00,0.00,0.00,638.84,4948.00,653.00,3160969.00,32,-20.00,23.00,-3.06,3.65,-0.92,999.00,560.00
6,KBL,-,258.00,261.00,251.00,251.00,251.00,0.00,0.00,254.64,21367.00,261.00,5440821.00,90,-10.00,10.00,-3.83,3.98,-1.45,363.00,219.00
7,MBL,-,254.00,260.00,250.00,254.00,254.00,0.00,0.00,255.44,21346.00,258.00,5452721.00,81,-4.00,10.00,-1.55,4.00,-0.57,441.00,201.00
8,NABIL,-,1055.00,1064.00,1032.00,1032.00,1032.00,0.00,0.00,1042.34,8229.00,1050.00,8577428.00,114,-18.00,32.00,-1.71,3.10,-1.00,1810.00,888.00
9,NBL,-,361.00,369.00,354.00,366.00,366.00,0.00,0.00,363.69,67001.00,363.00,24367796.00,176,3.00,15.00,0.83,4.24,0.63,405.00,285.00
10,NICA,-,346.00,349.00,342.00,343.00,343.00,0.00,0.00,344.74,14697.00,350.00,5066590.00,73,-7.00,7.00,-2.00,2.05,-0.51,498.00,285.00
11,NMB,-,476.00,485.00,474.00,479.00,479.00,0.00,0.00,480.36,13367.00,478.00,6421016.00,68,1.00,11.00,0.21,2.32,-0.28,632.00,384.00
12,PCBL,-,335.00,344.00,329.00,332.00,332.00,0.00,0.00,335.55,44639.00,334.00,14978816.00,191,-2.00,15.00,-0.60,4.56,-1.07,469.00,265.00
13,PRVU,-,233.00,238.00,230.00,230.00,230.00,0.00,0.00,232.34,19753.00,235.00,4589449.00,71,-5.00,8.00,-2.13,3.48,-1.02,441.00,196.00
14,SANIMA,-,370.00,377.00,367.00,367.00,367.00,0.00,0.00,370.53,25920.00,373.00,9604009.00,137,-6.00,10.00,-1.61,2.72,-0.96,490.00,299.20
15,SBI,-,615.00,615.00,597.00,597.00,597.00,0.00,0.00,601.56,7520.00,615.00,4523734.00,64,-18.00,18.00,-2.93,3.02,-0.76,1510.00,495.00
16,SBL,-,363.00,363.00,352.00,356.00,356.00,0.00,0.00,356.54,31009.00,356.00,11055856.00,110,0.00,11.00,0.00,3.13,-0.15,730.00,275.00
17,SCB,-,886.00,886.00,855.00,857.00,857.00,0.00,0.00,862.65,14031.00,875.00,12103830.00,153,-18.00,31.00,-2.06,3.63,-0.66,2399.00,776.00
