S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,311.00,320.00,311.00,318.00,318.00,0.00,0.00,316.37,8252.00,311.00,2610653.00,66,7.00,9.00,2.25,2.89,0.51,525.00,283.00
2,CZBIL,-,256.00,261.00,251.00,256.00,256.00,0.00,0.00,254.17,9475.00,251.00,2408249.00,48,5.00,10.00,1.99,3.98,0.72,469.00,236.00
3,EBL,-,730.00,744.00,730.00,740.00,740.00,0.00,0.00,738.30,17611.00,727.00,13002251.00,173,13.00,14.00,1.79,1.92,0.23,2142.00,650.00
4,GBIME,-,300.00,305.00,300.00,304.00,304.00,0.00,0.00,302.48,24595.00,300.00,7439375.00,105,4.00,5.00,1.33,1.67,0.50,461.00,285.00
5,HBL,-,571.00,595.00,571.00,595.00,595.00,0.00,0.00,578.80,3853.00,570.00,2230098.00,33,25.00,24.00,4.39,4.20,2.72,1144.00,560.00
6,KBL,-,237.00,240.00,233.00,239.00,239.00,0.00,0.00,234.19,67919.00,233.00,15905622.00,97,6.00,7.00,2.58,3.00,2.01,434.00,219.00
7,MBL,-,214.00,225.00,214.00,222.00,222.00,0.00,0.00,218.31,24840.00,216.00,5422919.00,121,6.00,11.00,2.78,5.14,1.66,495.00,201.00
8,NABIL,-,974.00,987.00,967.00,970.00,970.00,0.00,0.00,973.91,18810.00,968.00,18319192.00,213,2.00,20.00,0.21,2.07,-0.40,1810.00,888.00
9,NBL,-,304.00,309.00,300.00,308.00,308.00,0.00,0.00,304.26,26574.00,299.00,8085342.00,92,9.00,9.00,3.01,3.00,1.22,540.00,285.00
10,NICA,-,312.00,318.00,307.00,315.00,315.00,0.00,0.00,310.76,10960.00,307.00,3405933.00,60,8.00,11.00,2.61,3.58,1.35,540.00,285.00
11,NMB,-,418.00,430.00,418.00,421.00,421.00,0.00,0.00,422.40,7500.00,420.00,3168006.00,39,1.00,12.00,0.24,2.87,-0.33,678.00,384.00
12,PCBL,-,289.00,290.00,282.00,290.00,290.00,0.00,0.00,287.27,7204.00,285.00,2069500.00,40,5.00,8.00,1.75,2.84,0.94,504.00,265.00
13,PRVU,-,214.00,216.00,210.00,212.00,212.00,0.00,0.00,213.01,11034.00,212.00,2350302.00,68,0.00,6.00,0.00,2.86,-0.47,460.00,196.00
14,SANIMA,-,350.00,350.00,345.00,348.00,348.00,0.00,0.00,346.89,34262.00,345.00,11885117.00,167,3.00,5.00,0.87,1.45,0.32,511.00,299.20
15,SBI,-,545.00,545.00,535.00,541.00,541.00,0.00,0.00,539.82,4411.00,535.00,2381155.00,39,6.00,10.00,1.12,1.87,0.22,1510.00,495.00
16,SBL,-,301.00,308.00,297.00,305.00,305.00,0.00,0.00,302.12,25814.00,297.00,7798800.00,108,8.00,11.00,2.69,3.70,0.95,804.00,275.00
17,SCB,-,870.00,875.00,864.00,865.00,865.00,0.00,0.00,870.56,11314.00,864.00,9849557.00,173,1.00,11.00,0.12,1.27,-0.64,2507.00,776.00
