S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,37.72,417.00,417.00,415.00,417.00,417.00,0.00,0.00,415.42,18775.00,416.00,7799457.00,40,1.00,2.00,0.24,0.48,0.38,451.00,290.00
2,CZBIL,43.51,188.00,190.00,187.00,187.00,187.00,0.00,0.00,188.48,11948.00,188.00,2251902.00,51,-1.00,3.00,-0.53,1.60,-0.79,243.00,187.00
3,EBL,40.40,555.00,560.00,551.00,555.00,555.00,0.00,0.00,552.92,2473.00,551.00,1367383.00,21,4.00,9.00,0.73,1.63,0.37,707.00,501.00
4,HBL,50.57,495.00,495.00,484.00,484.00,484.00,0.00,0.00,486.47,3179.00,490.00,1546499.00,36,-6.00,11.00,-1.22,2.27,-0.51,644.00,418.00
5,KBL,46.67,179.00,180.00,177.00,180.00,180.00,0.00,0.00,178.46,8145.00,180.00,1453581.00,33,0.00,3.00,0.00,1.69,0.85,269.00,174.00
6,MBL,32.88,223.00,225.00,223.00,224.00,224.00,0.00,0.00,223.95,11285.00,225.00,2527298.00,38,-1.00,2.00,-0.44,0.90,0.02,295.00,202.00
7,NABIL,39.00,750.00,754.00,749.00,749.00,749.00,0.00,0.00,750.82,3797.00,750.00,2850847.00,46,-1.00,5.00,-0.13,0.67,-0.24,940.00,678.00
8,NBL,53.67,305.00,312.00,305.00,310.00,310.00,0.00,0.00,307.54,45817.00,305.00,14090713.00,96,5.00,7.00,1.64,2.30,0.79,355.00,281.00
9,NICA,44.40,399.00,406.00,399.00,406.00,406.00,0.00,0.00,403.24,22377.00,399.00,9023197.00,91,7.00,7.00,1.75,1.75,0.68,515.00,351.00
10,NMB,47.93,378.00,381.00,376.00,380.00,380.00,0.00,0.00,379.45,113239.00,378.00,42968036.00,352,2.00,5.00,0.53,1.33,0.15,400.00,300.00
11,PCBL,51.88,269.00,272.00,269.00,270.00,270.00,0.00,0.00,269.40,13646.00,269.00,3676256.00,63,1.00,3.00,0.37,1.12,0.22,397.00,256.00
12,PRVU,26.04,225.00,228.00,225.00,227.00,227.00,0.00,0.00,226.63,16542.00,225.00,3748900.00,89,2.00,3.00,0.89,1.33,0.16,304.00,205.00
13,SANIMA,41.80,306.00,307.00,305.00,306.00,306.00,0.00,0.00,305.39,14942.00,306.00,4563163.00,54,0.00,2.00,0.00,0.66,0.20,371.00,286.00
14,SBI,37.90,406.00,406.00,402.00,402.00,402.00,0.00,0.00,404.66,4297.00,399.00,1738834.00,17,3.00,4.00,0.75,1.00,-0.66,530.00,366.00
15,SBL,38.77,289.00,290.00,287.00,289.00,289.00,0.00,0.00,288.57,7400.00,288.00,2135454.00,38,1.00,3.00,0.35,1.05,0.15,361.00,272.00
16,SCB,45.76,550.00,550.00,545.00,549.00,549.00,0.00,0.00,548.36,3440.00,548.00,1886366.00,36,1.00,5.00,0.18,0.92,0.12,755.00,520.00
