S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,320.00,320.00,310.00,320.00,320.00,0.00,0.00,313.25,6878.00,320.00,2154552.00,37,0.00,10.00,0.00,3.23,2.11,472.00,283.00
2,CZBIL,-,240.00,245.00,239.00,245.00,245.00,0.00,0.00,241.98,6526.00,242.00,1579153.00,32,3.00,6.00,1.24,2.51,1.23,412.00,236.00
3,EBL,-,679.00,680.00,667.00,676.00,676.00,0.00,0.00,672.32,5245.00,679.00,3526330.00,53,-3.00,13.00,-0.44,1.95,0.54,1697.00,650.00
4,GBIME,-,294.00,296.00,290.00,296.00,296.00,0.00,0.00,291.30,7305.00,294.00,2127911.00,53,2.00,6.00,0.68,2.07,1.59,410.00,285.00
5,HBL,-,547.00,558.00,547.00,553.00,553.00,0.00,0.00,551.31,375.00,558.00,206740.00,7,-5.00,11.00,-0.90,2.01,0.31,932.00,552.00
6,KBL,-,209.00,213.00,209.00,213.00,213.00,0.00,0.00,210.50,10032.00,213.00,2111692.00,48,0.00,4.00,0.00,1.91,1.18,341.00,209.00
7,MBL,-,210.00,213.00,210.00,212.00,212.00,0.00,0.00,211.36,2595.00,212.00,548490.00,12,0.00,3.00,0.00,1.43,0.30,381.00,201.00
8,NABIL,-,945.00,955.00,937.00,943.00,943.00,0.00,0.00,941.21,2878.00,942.00,2708792.00,45,1.00,18.00,0.11,1.92,0.19,1810.00,888.00
9,NBL,-,296.00,303.00,292.00,298.00,298.00,0.00,0.00,297.13,45219.00,300.00,13436057.00,98,-2.00,11.00,-0.67,3.77,0.29,393.00,285.00
10,NICA,-,320.00,326.00,315.00,318.00,318.00,0.00,0.00,319.15,4545.00,320.00,1450531.00,25,-2.00,11.00,-0.63,3.49,-0.36,483.00,285.00
11,NMB,-,350.00,353.00,349.00,351.00,351.00,0.00,0.00,349.93,31970.00,355.00,11187293.00,91,-4.00,4.00,-1.13,1.15,0.30,580.00,355.00
12,PCBL,-,291.00,294.00,290.00,293.00,293.00,0.00,0.00,291.05,8551.00,291.00,2488811.00,46,2.00,4.00,0.69,1.38,0.66,464.00,265.00
13,PRVU,-,199.00,199.00,192.00,194.00,194.00,0.00,0.00,193.81,38855.00,199.00,7530537.00,120,-5.00,7.00,-2.51,3.65,0.10,418.00,192.00
14,SANIMA,-,329.00,331.00,328.00,331.00,331.00,0.00,0.00,329.05,10143.00,332.00,3337571.00,55,-1.00,3.00,-0.30,0.91,0.59,450.00,299.20
15,SBI,-,500.00,505.00,495.00,505.00,505.00,0.00,0.00,500.12,1256.00,502.00,628151.00,13,3.00,10.00,0.60,2.02,0.97,965.00,490.00
16,SBL,-,310.00,312.00,308.00,312.00,312.00,0.00,0.00,309.81,7955.00,310.00,2464526.00,37,2.00,4.00,0.65,1.30,0.70,500.00,275.00
17,SCB,-,765.00,772.00,760.00,770.00,770.00,0.00,0.00,767.57,6099.00,773.00,4681421.00,64,-3.00,12.00,-0.39,1.58,0.32,2399.00,755.00
