S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,40.97,239.90,240.00,236.00,238.00,238.00,0.00,0.00,238.26,10287.00,240.00,2451001.60,74,-2.00,4.00,-0.83,1.69,-0.11,355.80,224.00
2,CZBIL,39.42,164.20,164.20,160.40,160.90,160.90,0.00,0.00,160.83,14697.00,161.00,2363774.60,91,-0.10,3.80,-0.06,2.37,0.04,224.00,158.90
3,EBL,31.87,465.20,470.00,465.10,470.00,470.00,0.00,0.00,466.59,6166.00,468.30,2876994.80,59,1.70,4.90,0.36,1.05,0.73,633.00,421.50
4,GBIME,36.33,193.00,195.00,190.00,190.00,190.00,0.00,0.00,191.92,75574.00,193.00,14504477.00,366,-3.00,5.00,-1.55,2.63,-1.01,241.90,176.00
5,HBL,48.75,198.10,201.00,196.10,199.80,199.80,0.00,0.00,199.28,11461.00,199.50,2284005.00,86,0.30,4.90,0.15,2.50,0.26,369.30,193.00
6,KBL,44.22,151.00,152.00,149.00,150.80,150.80,0.00,0.00,149.63,57332.00,150.40,8578655.00,203,0.40,3.00,0.27,2.01,0.78,211.60,149.00
7,LSL,30.30,175.00,178.00,175.00,178.00,178.00,0.00,0.00,176.95,9493.00,177.00,1679782.60,67,1.00,3.00,0.56,1.71,0.59,196.80,172.10
8,MBL,41.30,184.20,187.00,182.00,184.00,184.00,0.00,0.00,184.05,45434.00,184.90,8362031.80,213,-0.90,5.00,-0.49,2.75,-0.03,283.00,182.00
9,NABIL,42.96,504.00,510.00,502.00,502.10,502.10,0.00,0.00,503.44,34084.00,502.00,17159415.80,404,0.10,8.00,0.02,1.59,-0.27,900.60,498.00
10,NBL,42.12,238.90,239.00,236.00,236.00,236.00,0.00,0.00,236.76,18503.00,236.50,4380841.70,135,-0.50,3.00,-0.21,1.27,-0.32,307.00,236.00
11,NICA,42.03,497.00,500.10,495.00,498.90,498.90,0.00,0.00,497.09,19564.00,497.00,9725129.40,220,1.90,5.10,0.38,1.03,0.36,861.90,490.10
12,NIMB,35.58,178.00,178.50,173.40,174.60,174.60,0.00,0.00,174.55,57165.00,175.00,9977880.90,205,-0.40,5.10,-0.23,2.94,0.03,232.20,170.10
13,NMB,36.07,195.00,195.40,194.50,194.70,194.70,0.00,0.00,194.80,26490.00,195.00,5160172.50,136,-0.30,0.90,-0.15,0.46,-0.05,268.20,194.50
14,PCBL,32.98,188.00,189.00,185.90,186.90,186.90,0.00,0.00,187.40,26938.00,190.00,5048292.50,116,-3.10,3.10,-1.63,1.67,-0.27,247.00,176.00
15,PRVU,33.78,158.00,158.00,155.40,155.70,155.70,0.00,0.00,155.96,42871.00,156.70,6686037.30,213,-1.00,2.60,-0.64,1.67,-0.17,228.00,152.30
16,SANIMA,36.92,233.00,235.00,232.30,234.90,234.90,0.00,0.00,233.69,15259.00,235.30,3565846.90,118,-0.40,2.70,-0.17,1.16,0.52,310.00,222.00
17,SBI,42.37,290.00,295.60,289.10,290.50,290.50,0.00,0.00,290.14,6976.00,290.00,2024023.10,43,0.50,6.50,0.17,2.25,0.12,378.40,269.90
18,SBL,41.62,232.50,232.50,226.60,228.00,228.00,0.00,0.00,228.33,9925.00,231.00,2266182.30,68,-3.00,5.90,-1.30,2.60,-0.15,341.50,223.00
19,SCB,32.79,506.90,509.90,504.00,507.00,507.00,0.00,0.00,506.32,9087.00,507.20,4600908.30,92,-0.20,5.90,-0.04,1.17,0.13,582.00,392.00
