S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,479.00,472.00,461.00,472.00,472.00,0.00,0.00,467.29,4158.00,479.00,1942976.00,34,-7.00,11.00,0.00,2.39,1.00,0.00,0.00
2,CZBIL,-,450.00,459.00,444.00,448.00,448.00,0.00,0.00,449.33,2811.00,450.00,1263065.00,17,-2.00,15.00,0.00,3.38,-0.30,0.00,0.00
3,EBL,-,2125.00,2135.00,2115.00,2133.00,2133.00,0.00,0.00,2122.07,1938.00,2125.00,4112574.00,14,8.00,20.00,0.00,0.95,0.51,0.00,0.00
4,GBIME,-,448.00,450.00,443.00,445.00,445.00,0.00,0.00,445.65,13516.00,448.00,6023461.00,133,-3.00,7.00,0.00,1.58,-0.15,0.00,0.00
5,HBL,-,839.00,845.00,832.00,835.00,835.00,0.00,0.00,836.37,2007.00,839.00,1678591.00,7,-4.00,13.00,0.00,1.56,-0.16,0.00,0.00
6,KBL,-,385.00,382.00,374.00,380.00,380.00,0.00,0.00,377.92,11327.00,385.00,4280650.00,17,-5.00,8.00,0.00,2.14,0.55,0.00,0.00
7,MBL,-,570.00,567.00,560.00,567.00,567.00,0.00,0.00,564.81,4193.00,570.00,2368259.00,9,-3.00,7.00,0.00,1.25,0.39,0.00,0.00
8,NABIL,-,1940.00,1930.00,1895.00,1920.00,1920.00,0.00,0.00,1901.34,1721.00,1940.00,3272207.00,18,-20.00,35.00,0.00,1.85,0.97,0.00,0.00
9,NBL,-,302.00,305.00,300.00,302.00,302.00,0.00,0.00,300.24,49972.00,302.00,15003535.00,84,0.00,5.00,0.00,1.67,0.58,0.00,0.00
10,NICA,-,668.00,661.00,655.00,661.00,661.00,0.00,0.00,658.91,96.00,668.00,63255.00,3,-7.00,6.00,0.00,0.92,0.32,0.00,0.00
11,PCBL,-,450.00,451.00,446.00,447.00,447.00,0.00,0.00,447.79,2980.00,450.00,1334412.00,17,-3.00,5.00,0.00,1.12,-0.18,0.00,0.00
12,PRVU,-,361.00,357.00,347.00,353.00,353.00,0.00,0.00,351.75,18412.00,361.00,6476365.00,43,-8.00,10.00,0.00,2.88,0.35,0.00,0.00
13,SANIMA,-,563.00,565.00,555.00,558.00,558.00,0.00,0.00,558.81,8307.00,563.00,4642030.00,18,-5.00,10.00,0.00,1.80,-0.15,0.00,0.00
14,SBI,-,913.00,906.00,900.00,901.00,901.00,0.00,0.00,901.93,2137.00,913.00,1927423.00,8,-12.00,6.00,0.00,0.67,-0.10,0.00,0.00
15,SBL,-,685.00,690.00,682.00,687.00,687.00,0.00,0.00,686.05,3183.00,685.00,2183701.00,28,2.00,8.00,0.00,1.17,0.14,0.00,0.00
16,SCB,-,1990.00,1960.00,1921.00,1959.00,1959.00,0.00,0.00,1933.11,391.00,1990.00,755847.00,6,-31.00,39.00,0.00,2.03,1.32,0.00,0.00
