S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,31.78,345.00,345.50,338.00,343.00,343.00,0.00,0.00,341.93,20851.00,343.50,7129519.00,207,-0.50,7.50,-0.15,2.22,0.31,620.00,338.00
2,CZBIL,32.90,224.00,226.80,220.00,221.00,221.00,0.00,0.00,221.58,25049.00,225.00,5550371.90,168,-4.00,6.80,-1.78,3.09,-0.26,444.00,220.00
3,EBL,32.94,471.80,484.00,455.30,464.00,464.00,0.00,0.00,461.27,12312.00,462.60,5679189.90,99,1.40,28.70,0.30,6.30,0.59,811.00,455.30
4,GBIME,33.55,278.00,278.00,264.30,267.00,267.00,0.00,0.00,269.31,87401.00,277.00,23538373.10,759,-10.00,13.70,-3.61,5.18,-0.87,510.00,264.30
5,HBL,23.01,390.80,390.80,358.90,358.90,358.90,0.00,0.00,360.17,1710.00,398.75,615894.00,45,-39.85,31.90,-9.99,8.89,-0.35,390.80,358.90
6,KBL,33.39,207.00,207.00,203.30,204.00,204.00,0.00,0.00,204.94,41710.00,205.00,8547965.90,261,-1.00,3.70,-0.49,1.82,-0.46,413.00,203.30
7,MBL,28.37,263.00,263.50,256.20,258.00,258.00,0.00,0.00,258.95,23805.00,261.00,6164299.30,150,-3.00,7.30,-1.15,2.85,-0.37,455.00,256.20
8,NABIL,31.95,845.00,860.50,837.90,846.00,846.00,0.00,0.00,846.19,41330.00,845.00,34972889.40,725,1.00,22.60,0.12,2.70,-0.02,1740.00,837.90
9,NBL,33.12,298.00,301.00,290.00,294.80,294.80,0.00,0.00,295.38,35938.00,294.00,10615278.10,328,0.80,11.00,0.27,3.79,-0.20,575.00,290.00
10,NICA,32.76,744.00,746.00,724.00,727.00,727.00,0.00,0.00,729.42,92806.00,739.00,67694641.60,843,-12.00,22.00,-1.62,3.04,-0.33,1085.00,701.00
11,NMB,35.20,270.10,273.00,260.00,264.00,264.00,0.00,0.00,264.33,37197.00,269.00,9832388.20,319,-5.00,13.00,-1.86,5.00,-0.13,517.00,260.00
12,PCBL,32.50,272.00,272.00,259.00,267.00,267.00,0.00,0.00,265.84,55031.00,268.00,14629544.90,394,-1.00,13.00,-0.37,5.02,0.43,540.00,259.00
13,PRVU,27.79,241.00,244.80,237.20,240.00,240.00,0.00,0.00,240.40,36663.00,241.00,8813698.20,245,-1.00,7.60,-0.41,3.20,-0.17,525.00,237.20
14,SANIMA,35.45,290.00,291.50,286.00,289.90,289.90,0.00,0.00,288.85,26277.00,288.00,7590033.20,197,1.90,5.50,0.66,1.92,0.36,564.90,285.00
15,SBI,32.29,299.00,299.00,292.00,295.90,295.90,0.00,0.00,295.16,5214.00,296.90,1538938.40,52,-1.00,7.00,-0.34,2.40,0.25,453.90,292.00
16,SBL,35.16,360.00,360.00,343.00,347.00,347.00,0.00,0.00,348.66,60191.00,355.00,20986285.70,418,-8.00,17.00,-2.25,4.96,-0.48,605.00,343.00
17,SCB,31.11,424.30,424.30,407.00,412.00,412.00,0.00,0.00,410.81,4636.00,416.00,1904513.40,79,-4.00,17.30,-0.96,4.25,0.29,640.00,405.00
