S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,55.41,414.00,419.00,414.00,416.00,416.00,0.00,0.00,416.44,19276.00,414.00,8027232.00,92,2.00,5.00,0.48,1.21,-0.10,451.00,290.00
2,CZBIL,49.65,225.00,231.00,225.00,228.00,228.00,0.00,0.00,227.07,13540.00,227.00,3074497.00,49,1.00,6.00,0.44,2.67,0.41,273.00,199.00
3,EBL,57.63,670.00,672.00,666.00,669.00,669.00,0.00,0.00,667.33,12403.00,666.00,8276942.00,33,3.00,6.00,0.45,0.90,0.25,707.00,501.00
4,HBL,58.53,560.00,564.00,555.00,562.00,562.00,0.00,0.00,560.30,6930.00,566.00,3882875.00,35,-4.00,9.00,-0.71,1.62,0.30,644.00,418.00
5,KBL,46.17,223.00,223.00,221.00,223.00,223.00,0.00,0.00,221.52,24172.00,221.00,5354586.00,50,2.00,2.00,0.90,0.90,0.66,269.00,191.00
6,MBL,52.72,272.00,274.00,271.00,271.00,271.00,0.00,0.00,272.00,9191.00,272.00,2499971.00,43,-1.00,3.00,-0.37,1.11,-0.37,295.00,200.00
7,NABIL,58.32,810.00,819.00,803.00,805.00,805.00,0.00,0.00,805.15,19698.00,801.00,15859921.00,96,4.00,16.00,0.50,1.99,-0.02,984.00,678.00
8,NBL,44.54,342.00,344.00,342.00,343.00,343.00,0.00,0.00,342.59,32294.00,342.00,11063592.00,104,1.00,2.00,0.29,0.58,0.12,354.00,280.00
9,NICA,53.19,468.00,468.00,458.00,463.00,463.00,0.00,0.00,462.15,16651.00,461.00,7695195.00,72,2.00,10.00,0.43,2.18,0.18,515.00,304.00
10,PCBL,49.93,290.00,290.00,280.00,288.00,288.00,0.00,0.00,285.77,3624.00,285.00,1035623.00,33,3.00,10.00,1.05,3.57,0.78,397.00,271.00
11,PRVU,52.63,278.00,280.00,275.00,276.00,276.00,0.00,0.00,276.76,38777.00,277.00,10731878.00,107,-1.00,5.00,-0.36,1.82,-0.27,304.00,177.00
12,SANIMA,54.28,355.00,356.00,353.00,355.00,355.00,0.00,0.00,354.68,17018.00,355.00,6035886.00,41,0.00,3.00,0.00,0.85,0.09,371.00,286.00
13,SBI,52.37,472.00,476.00,470.00,475.00,475.00,0.00,0.00,473.70,5825.00,470.00,2759293.00,40,5.00,6.00,1.06,1.28,0.27,530.00,366.00
14,SBL,52.41,326.00,327.00,323.00,324.00,324.00,0.00,0.00,324.61,13483.00,327.00,4376663.00,44,-3.00,4.00,-0.92,1.24,-0.19,361.00,272.00
15,SCB,36.66,674.00,682.00,674.00,679.00,679.00,0.00,0.00,677.14,4173.00,674.00,2825723.00,38,5.00,8.00,0.74,1.19,0.27,766.00,520.00
