S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,612.00,605.00,590.00,599.00,599.00,0.00,0.00,597.51,2370.00,612.00,1416095.00,27,-13.00,15.00,0.00,2.54,0.25,0.00,0.00
2,CZBIL,-,744.00,780.00,751.00,775.00,775.00,0.00,0.00,767.07,106725.00,744.00,81865056.00,357,31.00,29.00,0.00,3.86,1.02,0.00,0.00
3,EBL,-,2885.00,2970.00,2890.00,2905.00,2905.00,0.00,0.00,2906.27,10722.00,2885.00,31161064.00,67,20.00,80.00,0.00,2.77,-0.04,0.00,0.00
4,GBIME,-,488.00,498.00,484.00,492.00,492.00,0.00,0.00,490.04,43984.00,488.00,21553808.00,135,4.00,14.00,0.00,2.89,0.40,0.00,0.00
5,HBL,-,1390.00,1400.00,1366.00,1385.00,1385.00,0.00,0.00,1377.27,6832.00,1390.00,9409533.00,36,-5.00,34.00,0.00,2.49,0.56,0.00,0.00
6,NABIL,-,2170.00,2234.00,2196.00,2200.00,2200.00,0.00,0.00,2208.68,20539.00,2170.00,45364156.00,112,30.00,38.00,0.00,1.73,-0.39,0.00,0.00
7,NBL,-,432.00,435.00,423.00,425.00,425.00,0.00,0.00,427.53,32285.00,432.00,13802925.00,71,-7.00,12.00,0.00,2.84,-0.60,0.00,0.00
8,NICA,-,872.00,884.00,843.00,854.00,854.00,0.00,0.00,856.21,36006.00,872.00,30828590.00,122,-18.00,41.00,0.00,4.86,-0.26,0.00,0.00
9,NMB,-,637.00,652.00,633.00,635.00,635.00,0.00,0.00,637.74,13803.00,637.00,8802728.00,61,-2.00,19.00,0.00,3.00,-0.43,0.00,0.00
10,PCBL,-,595.00,610.00,586.00,600.00,600.00,0.00,0.00,598.15,25820.00,595.00,15444196.00,83,5.00,24.00,0.00,4.10,0.31,0.00,0.00
11,SANIMA,-,848.00,860.00,842.00,852.00,852.00,0.00,0.00,850.22,41723.00,848.00,35473692.00,156,4.00,18.00,0.00,2.14,0.21,0.00,0.00
12,SBI,-,1735.00,1760.00,1700.00,1710.00,1710.00,0.00,0.00,1721.90,10645.00,1735.00,18329630.00,83,-25.00,60.00,0.00,3.53,-0.70,0.00,0.00
13,SCB,-,3364.00,3430.00,3350.00,3379.00,3379.00,0.00,0.00,3381.63,8785.00,3364.00,29707638.00,89,15.00,80.00,0.00,2.39,-0.08,0.00,0.00
