S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,344.00,344.00,338.00,338.00,338.00,0.00,0.00,339.84,21370.00,340.00,7262350.00,118,-2.00,6.00,-0.59,1.78,-0.54,459.00,283.00
2,CZBIL,-,236.00,239.00,235.00,236.00,236.00,0.00,0.00,236.72,5994.00,239.00,1418925.00,41,-3.00,4.00,-1.26,1.70,-0.31,383.00,222.00
3,EBL,-,675.00,675.00,665.00,667.00,667.00,0.00,0.00,667.52,14480.00,663.00,9665740.00,57,4.00,10.00,0.60,1.50,-0.08,1350.00,635.00
4,GBIME,-,304.00,304.00,295.00,295.00,295.00,0.00,0.00,298.02,27052.00,300.00,8062136.00,89,-5.00,9.00,-1.67,3.05,-1.02,399.00,275.00
5,HBL,-,567.00,570.00,549.00,551.00,551.00,0.00,0.00,562.91,1487.00,575.00,837054.00,21,-24.00,21.00,-4.17,3.83,-2.16,915.00,525.00
6,KBL,-,210.00,210.00,204.00,205.00,205.00,0.00,0.00,205.43,15625.00,206.00,3209907.00,53,-1.00,6.00,-0.49,2.94,-0.21,320.00,187.00
7,MBL,-,203.00,207.00,203.00,205.00,205.00,0.00,0.00,205.33,20809.00,206.00,4272808.00,33,-1.00,4.00,-0.49,1.97,-0.16,345.00,200.00
8,NABIL,-,960.00,965.00,954.00,959.00,959.00,0.00,0.00,957.47,11046.00,957.00,10576160.00,134,2.00,11.00,0.21,1.15,0.16,1810.00,883.00
9,NBL,-,294.00,294.00,286.00,286.00,286.00,0.00,0.00,289.98,18224.00,292.00,5284514.00,48,-6.00,8.00,-2.05,2.80,-1.39,384.00,280.00
10,NICA,-,325.00,325.00,316.00,316.00,316.00,0.00,0.00,318.66,19853.00,322.00,6326305.00,52,-6.00,9.00,-1.86,2.85,-0.84,481.00,285.00
11,NMB,-,328.00,331.00,325.00,328.00,328.00,0.00,0.00,327.95,11354.00,332.00,3723491.00,45,-4.00,6.00,-1.20,1.85,0.02,540.00,305.00
12,PCBL,-,300.00,302.00,294.00,294.00,294.00,0.00,0.00,298.09,22341.00,300.00,6659605.00,117,-6.00,8.00,-2.00,2.72,-1.39,460.00,265.00
13,PRVU,-,189.00,190.00,184.00,185.00,185.00,0.00,0.00,184.81,10116.00,187.00,1869580.00,43,-2.00,6.00,-1.07,3.26,0.10,398.00,173.00
14,SANIMA,-,320.00,322.00,315.00,315.00,315.00,0.00,0.00,318.74,8080.00,320.00,2575405.00,43,-5.00,7.00,-1.56,2.22,-1.19,416.00,299.20
15,SBI,-,503.00,510.00,500.00,509.00,509.00,0.00,0.00,508.17,4584.00,505.00,2329445.00,31,4.00,10.00,0.79,2.00,0.16,910.00,481.00
16,SBL,-,325.00,325.00,312.00,316.00,316.00,0.00,0.00,316.77,11225.00,322.00,3555744.00,64,-6.00,13.00,-1.86,4.17,-0.24,450.00,275.00
17,SCB,-,744.00,745.00,726.00,727.00,727.00,0.00,0.00,733.41,4494.00,744.00,3295964.00,68,-17.00,19.00,-2.28,2.62,-0.88,2299.00,714.00
