S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,450.00,451.00,446.00,450.00,450.00,0.00,0.00,448.65,2372.00,450.00,1064202.00,21,0.00,5.00,0.00,1.12,0.30,0.00,0.00
2,CZBIL,-,439.00,439.00,402.00,438.00,438.00,0.00,0.00,428.24,714.00,439.00,305760.00,15,-1.00,37.00,0.00,9.20,2.23,0.00,0.00
3,EBL,-,2072.00,2080.00,2070.00,2070.00,2070.00,0.00,0.00,2072.86,1770.00,2072.00,3668970.00,13,-2.00,10.00,0.00,0.48,-0.14,0.00,0.00
4,GBIME,-,455.00,455.00,443.00,446.00,446.00,0.00,0.00,445.44,14355.00,455.00,6394236.00,51,-9.00,12.00,0.00,2.71,0.13,0.00,0.00
5,HBL,-,841.00,853.00,853.00,853.00,853.00,0.00,0.00,853.00,24.00,841.00,20472.00,1,12.00,0.00,0.00,0.00,0.00,0.00,0.00
6,KBL,-,378.00,379.00,373.00,379.00,379.00,0.00,0.00,374.88,1214.00,378.00,455100.00,7,1.00,6.00,0.00,1.61,1.09,0.00,0.00
7,MBL,-,557.00,556.00,550.00,552.00,552.00,0.00,0.00,554.38,1518.00,557.00,841542.00,8,-5.00,6.00,0.00,1.09,-0.43,0.00,0.00
8,NABIL,-,1880.00,1870.00,1870.00,1870.00,1870.00,0.00,0.00,1870.00,134.00,1880.00,250580.00,2,-10.00,0.00,0.00,0.00,0.00,0.00,0.00
9,NBL,-,302.00,304.00,298.00,298.00,298.00,0.00,0.00,299.79,9535.00,302.00,2858490.00,21,-4.00,6.00,0.00,2.01,-0.60,0.00,0.00
10,NICA,-,641.00,643.00,640.00,643.00,643.00,0.00,0.00,641.17,2352.00,641.00,1508025.00,11,2.00,3.00,0.00,0.47,0.29,0.00,0.00
11,PCBL,-,434.00,434.00,429.00,432.00,432.00,0.00,0.00,432.51,4297.00,434.00,1858501.00,12,-2.00,5.00,0.00,1.17,-0.12,0.00,0.00
12,PRVU,-,334.00,340.00,331.00,336.00,336.00,0.00,0.00,335.93,12508.00,334.00,4201760.00,21,2.00,9.00,0.00,2.72,0.02,0.00,0.00
13,SANIMA,-,543.00,544.00,540.00,544.00,544.00,0.00,0.00,542.27,1426.00,543.00,773284.00,5,1.00,4.00,0.00,0.74,0.32,0.00,0.00
14,SBI,-,900.00,904.00,900.00,904.00,904.00,0.00,0.00,901.56,936.00,900.00,843860.00,3,4.00,4.00,0.00,0.44,0.27,0.00,0.00
15,SBL,-,650.00,661.00,650.00,653.00,653.00,0.00,0.00,656.75,2357.00,650.00,1547962.00,13,3.00,11.00,0.00,1.69,-0.57,0.00,0.00
16,SCB,-,1955.00,1925.00,1900.00,1912.00,1912.00,0.00,0.00,1909.49,1328.00,1955.00,2535809.00,11,-43.00,25.00,0.00,1.32,0.13,0.00,0.00
