S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,645.00,646.00,615.00,625.00,625.00,0.00,0.00,631.74,1784.00,645.00,1127016.00,23,-20.00,31.00,0.00,5.04,-1.08,0.00,0.00
2,CZBIL,-,554.00,557.00,540.00,544.00,544.00,0.00,0.00,543.53,15802.00,554.00,8588885.00,95,-10.00,17.00,0.00,3.15,0.09,0.00,0.00
3,EBL,-,3665.00,3698.00,3626.00,3650.00,3650.00,0.00,0.00,3664.19,12995.00,3665.00,47616176.00,87,-15.00,72.00,0.00,1.99,-0.39,0.00,0.00
4,GBIME,-,495.00,499.00,490.00,495.00,495.00,0.00,0.00,492.46,20951.00,495.00,10317509.00,61,0.00,9.00,0.00,1.84,0.51,0.00,0.00
5,HBL,-,1380.00,1400.00,1380.00,1400.00,1400.00,0.00,0.00,1389.62,1320.00,1380.00,1834300.00,7,20.00,20.00,0.00,1.45,0.74,0.00,0.00
6,KBL,-,620.00,620.00,609.00,610.00,610.00,0.00,0.00,611.23,27324.00,620.00,16701352.00,107,-10.00,11.00,0.00,1.81,-0.20,0.00,0.00
7,MBL,-,549.00,570.00,550.00,553.00,553.00,0.00,0.00,557.16,34371.00,549.00,19150300.00,148,4.00,20.00,0.00,3.64,-0.75,0.00,0.00
8,NABIL,-,1760.00,1760.00,1735.00,1739.00,1739.00,0.00,0.00,1747.32,4023.00,1760.00,7029454.00,34,-21.00,25.00,0.00,1.44,-0.48,0.00,0.00
9,NBL,-,510.00,515.00,506.00,506.00,506.00,0.00,0.00,509.69,11294.00,510.00,5756436.00,41,-4.00,9.00,0.00,1.78,-0.73,0.00,0.00
10,NICA,-,614.00,618.00,606.00,612.00,612.00,0.00,0.00,610.51,9272.00,614.00,5660666.00,51,-2.00,12.00,0.00,1.98,0.24,0.00,0.00
11,NMB,-,704.00,719.00,704.00,707.00,707.00,0.00,0.00,710.17,16526.00,704.00,11736278.00,53,3.00,15.00,0.00,2.13,-0.45,0.00,0.00
12,PCBL,-,647.00,649.00,620.00,622.00,622.00,0.00,0.00,632.10,10812.00,647.00,6834277.00,62,-25.00,29.00,0.00,4.68,-1.62,0.00,0.00
13,SANIMA,-,626.00,622.00,610.00,620.00,620.00,0.00,0.00,615.62,15651.00,626.00,9635009.00,87,-6.00,12.00,0.00,1.97,0.71,0.00,0.00
14,SBI,-,1776.00,1775.00,1728.00,1728.00,1728.00,0.00,0.00,1744.29,2780.00,1776.00,4849113.00,27,-48.00,47.00,0.00,2.72,-0.94,0.00,0.00
15,SBL,-,1060.00,1075.00,1056.00,1060.00,1060.00,0.00,0.00,1064.49,12232.00,1060.00,13020831.00,72,0.00,19.00,0.00,1.80,-0.42,0.00,0.00
16,SCB,-,3480.00,3450.00,3400.00,3405.00,3405.00,0.00,0.00,3413.56,2621.00,3480.00,8946945.00,39,-75.00,50.00,0.00,1.47,-0.25,0.00,0.00
