S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,338.00,340.00,335.00,339.00,339.00,0.00,0.00,337.25,13265.00,338.00,4473593.00,54,1.00,5.00,0.30,1.49,0.52,382.00,283.00
2,CZBIL,-,207.00,208.00,205.00,207.00,207.00,0.00,0.00,205.64,23500.00,208.00,4832503.00,66,-1.00,3.00,-0.48,1.46,0.66,300.00,205.00
3,EBL,-,526.00,526.00,517.00,517.00,517.00,0.00,0.00,519.34,10619.00,523.00,5514904.00,72,-6.00,9.00,-1.15,1.74,-0.45,900.00,515.00
4,GBIME,-,268.00,268.00,263.00,264.00,264.00,0.00,0.00,264.20,6545.00,265.00,1729182.00,40,-1.00,5.00,-0.38,1.90,-0.08,344.00,259.00
5,HBL,-,438.00,442.00,438.00,442.00,442.00,0.00,0.00,439.75,1105.00,443.00,485920.00,10,-1.00,4.00,-0.23,0.91,0.51,682.00,438.00
6,KBL,-,244.00,244.00,242.00,242.00,242.00,0.00,0.00,242.72,16294.00,245.00,3954934.00,55,-3.00,2.00,-1.22,0.83,-0.30,290.00,187.00
7,MBL,-,208.00,210.00,208.00,208.00,208.00,0.00,0.00,208.71,23990.00,209.00,5006942.00,69,-1.00,2.00,-0.48,0.96,-0.34,275.00,200.00
8,NABIL,-,837.00,838.00,825.00,829.00,829.00,0.00,0.00,830.98,5154.00,841.00,4282870.00,69,-12.00,13.00,-1.43,1.58,-0.24,1130.00,825.00
9,NBL,-,290.00,290.00,288.00,288.00,288.00,0.00,0.00,288.90,93999.00,290.00,27156148.00,118,-2.00,2.00,-0.69,0.69,-0.31,375.00,280.00
10,NICA,-,391.00,392.00,388.00,389.00,389.00,0.00,0.00,389.55,31537.00,390.00,12285309.00,146,-1.00,4.00,-0.26,1.03,-0.14,459.00,285.00
11,NMB,-,315.00,318.00,314.00,316.00,316.00,0.00,0.00,315.27,19122.00,316.00,6028647.00,90,0.00,4.00,0.00,1.27,0.23,502.00,303.00
12,PCBL,-,318.00,320.00,316.00,316.00,316.00,0.00,0.00,317.94,29221.00,318.00,9290403.00,77,-2.00,4.00,-0.63,1.27,-0.61,352.00,265.00
13,PRVU,-,243.00,244.00,240.00,241.00,241.00,0.00,0.00,241.28,21011.00,242.00,5069559.00,79,-1.00,4.00,-0.41,1.67,-0.12,261.00,175.00
14,SANIMA,-,301.00,301.00,299.00,299.00,299.00,0.00,0.00,299.77,25807.00,300.00,7736210.00,73,-1.00,2.00,-0.33,0.67,-0.26,386.00,295.00
15,SBI,-,377.00,379.00,376.00,377.00,377.00,0.00,0.00,377.67,5795.00,379.00,2188617.00,31,-2.00,3.00,-0.53,0.80,-0.18,634.00,376.00
16,SBL,-,283.00,285.00,280.00,281.00,281.00,0.00,0.00,282.06,15937.00,283.00,4495129.00,61,-2.00,5.00,-0.71,1.79,-0.38,375.00,276.00
17,SCB,-,556.00,563.00,555.00,557.00,557.00,0.00,0.00,557.70,5934.00,564.00,3309372.00,54,-7.00,8.00,-1.24,1.44,-0.13,1050.00,550.00
