S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,350.00,352.00,347.00,349.00,349.00,0.00,0.00,348.63,14754.00,351.00,5143638.00,70,-2.00,5.00,-0.57,1.44,0.11,430.00,283.00
2,CZBIL,-,223.00,223.00,218.00,219.00,219.00,0.00,0.00,220.03,22054.00,221.00,4852468.00,193,-2.00,5.00,-0.90,2.29,-0.47,300.00,210.00
3,EBL,-,550.00,552.00,538.00,540.00,540.00,0.00,0.00,542.96,4479.00,548.00,2431898.00,43,-8.00,14.00,-1.46,2.60,-0.55,950.00,515.00
4,GBIME,-,286.00,286.00,277.00,277.00,277.00,0.00,0.00,280.74,22770.00,281.00,6392363.00,71,-4.00,9.00,-1.42,3.25,-1.35,344.00,275.00
5,HBL,-,485.00,485.00,476.00,479.00,479.00,0.00,0.00,477.65,1926.00,489.52,919948.00,27,-11.00,9.00,-2.15,1.89,0.28,686.00,475.00
6,KBL,-,248.00,250.00,247.00,248.00,248.00,0.00,0.00,248.71,4217.00,248.00,1048796.00,29,0.00,3.00,0.00,1.21,-0.28,299.00,187.00
7,MBL,-,208.00,209.00,206.00,206.00,206.00,0.00,0.00,207.18,15957.00,209.00,3305987.00,37,-3.00,3.00,-1.44,1.46,-0.57,281.00,200.00
8,NABIL,-,879.00,879.00,860.00,860.00,860.00,0.00,0.00,860.97,7190.00,866.00,6190405.00,65,-6.00,19.00,-0.69,2.21,-0.11,1130.00,830.00
9,NBL,-,310.00,310.00,307.00,307.00,307.00,0.00,0.00,307.65,57620.00,310.00,17727008.00,103,-3.00,3.00,-0.97,0.98,-0.21,375.00,280.00
10,NICA,-,385.00,385.00,380.00,380.00,380.00,0.00,0.00,381.67,9724.00,387.00,3711328.00,48,-7.00,5.00,-1.81,1.32,-0.44,459.00,285.00
11,NMB,-,332.00,335.00,329.00,329.00,329.00,0.00,0.00,331.50,41159.00,335.00,13644235.00,147,-6.00,6.00,-1.79,1.82,-0.76,502.00,303.00
12,PCBL,-,340.00,340.00,337.00,339.00,339.00,0.00,0.00,338.17,10355.00,340.00,3501737.00,60,-1.00,3.00,-0.29,0.89,0.25,352.00,265.00
13,PRVU,-,251.00,252.00,249.00,249.00,249.00,0.00,0.00,250.16,26905.00,251.00,6730577.00,103,-2.00,3.00,-0.80,1.20,-0.47,332.00,175.00
14,SANIMA,-,312.00,314.00,309.00,309.00,309.00,0.00,0.00,310.87,8391.00,312.00,2608547.00,36,-3.00,5.00,-0.96,1.62,-0.61,386.00,295.00
15,SBI,-,425.00,425.00,421.00,421.00,421.00,0.00,0.00,422.79,3890.00,425.00,1644666.00,25,-4.00,4.00,-0.94,0.95,-0.43,634.00,380.00
16,SBL,-,300.00,300.00,295.00,295.00,295.00,0.00,0.00,296.90,13737.00,300.00,4078520.00,50,-5.00,5.00,-1.67,1.69,-0.64,385.00,276.00
17,SCB,-,635.00,635.00,615.00,616.00,616.00,0.00,0.00,618.71,6340.00,623.00,3922626.00,56,-7.00,20.00,-1.12,3.25,-0.44,1097.00,550.00
