S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,44.25,297.00,303.50,296.00,296.51,296.30,0.21,0.00,299.65,58749.00,299.94,17604399.30,247,-3.43,7.50,-1.14,2.53,-1.06,428.40,271.00
2,CZBIL,46.59,217.40,217.40,211.00,211.66,211.90,-0.24,0.00,211.83,110009.00,213.16,23303429.90,171,-1.50,6.40,-0.70,3.03,-0.08,296.00,174.00
3,EBL,48.22,664.80,666.00,653.00,655.14,655.00,0.14,0.00,660.35,118386.00,659.61,78175719.80,335,-4.47,13.00,-0.68,1.99,-0.79,790.00,534.20
4,GBIME,28.51,242.75,244.00,236.70,238.38,238.10,0.28,0.00,240.09,273101.00,242.75,65568689.40,547,-4.37,7.30,-1.80,3.08,-0.72,302.00,179.10
5,HBL,47.94,223.00,224.00,216.00,219.93,220.70,-0.77,0.00,220.61,117039.00,222.04,25819525.40,296,-2.11,8.00,-0.95,3.70,-0.31,312.10,184.10
6,KBL,42.19,214.10,214.10,208.60,208.84,208.70,0.14,0.00,210.13,319414.00,209.98,67118717.80,565,-1.14,5.50,-0.54,2.64,-0.62,272.90,140.00
7,LSL,44.43,225.10,225.10,219.00,219.51,219.50,0.01,0.00,220.61,110007.00,220.73,24268229.80,232,-1.22,6.10,-0.55,2.79,-0.50,300.00,158.20
8,MBL,41.07,223.50,229.00,223.50,225.79,225.00,0.79,0.00,227.56,76232.00,228.04,17347208.60,190,-2.25,5.50,-0.99,2.46,-0.78,295.00,178.00
9,NABIL,42.64,500.00,503.00,496.30,497.07,497.00,0.07,0.00,498.18,36175.00,500.89,18021743.10,362,-3.82,6.70,-0.76,1.35,-0.22,700.00,474.10
10,NBL,45.07,268.80,268.80,261.10,262.60,263.00,-0.40,0.00,262.52,93279.00,263.61,24487748.70,271,-1.01,7.70,-0.38,2.95,0.03,337.50,213.10
11,NICA,42.54,352.00,354.90,347.00,347.77,349.00,-1.23,0.00,350.53,65015.00,355.23,22789430.70,357,-7.46,7.90,-2.10,2.28,-0.79,573.00,333.00
12,NIMB,43.52,219.50,219.50,213.60,214.60,214.10,0.50,0.00,214.63,97497.00,215.24,20925490.30,291,-0.64,5.90,-0.30,2.76,-0.01,295.00,157.50
13,NMB,43.44,258.30,258.30,248.20,249.22,248.30,0.92,0.00,250.58,73853.00,253.27,18506130.80,196,-4.05,10.10,-1.60,4.07,-0.55,300.00,196.50
14,PCBL,46.29,262.00,262.00,250.20,256.43,256.40,0.03,0.00,257.17,128209.00,256.96,32971029.30,285,-0.53,11.80,-0.21,4.72,-0.29,329.00,198.10
15,PRVU,46.76,214.10,214.10,208.00,208.60,208.10,0.50,0.00,209.11,227317.00,209.99,47535092.00,395,-1.39,6.10,-0.66,2.93,-0.25,297.00,145.30
16,SANIMA,43.60,339.00,344.00,336.00,339.10,338.90,0.20,0.00,339.97,310871.00,339.43,105687513.90,513,-0.33,8.00,-0.10,2.38,-0.26,382.00,255.50
17,SBI,48.91,408.60,412.80,405.00,409.05,411.00,-1.95,0.00,408.72,105350.00,413.05,43058896.10,133,-4.00,7.80,-0.97,1.93,0.08,549.00,299.10
18,SBL,42.89,341.00,347.00,336.50,342.00,342.70,-0.70,0.00,342.01,282846.00,339.85,96735909.20,503,2.15,10.50,0.63,3.12,0.00,380.00,257.60
19,SCB,45.34,642.00,648.00,635.00,638.26,635.30,2.96,0.00,639.17,22129.00,642.75,14144095.40,158,-4.49,13.00,-0.70,2.05,-0.14,790.00,578.00
