S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,42.83,390.00,390.00,374.00,376.40,376.40,0.00,0.00,378.19,171319.00,382.50,64791396.00,843,-6.10,16.00,-1.59,4.28,-0.48,428.40,223.00
2,CZBIL,43.60,253.90,253.90,238.30,244.00,244.00,0.00,0.00,243.25,205160.00,249.00,49905111.40,608,-5.00,15.60,-2.01,6.55,0.31,296.00,152.50
3,EBL,42.73,757.50,757.50,726.00,740.00,740.00,0.00,0.00,734.82,135538.00,745.00,99595680.10,728,-5.00,31.50,-0.67,4.34,0.70,790.00,448.00
4,GBIME,42.57,264.10,264.10,248.20,252.00,252.00,0.00,0.00,252.26,345964.00,259.00,87273761.90,1582,-7.00,15.90,-2.70,6.41,-0.10,302.00,170.00
5,HBL,41.66,272.00,272.00,256.00,261.00,261.00,0.00,0.00,261.01,101801.00,267.00,26571584.20,610,-6.00,16.00,-2.25,6.25,-0.01,312.10,167.10
6,KBL,42.21,235.00,235.00,225.40,228.00,228.00,0.00,0.00,228.57,575938.00,231.50,131640091.40,2027,-3.50,9.60,-1.51,4.26,-0.25,272.90,129.60
7,LSL,41.59,261.00,264.00,254.10,255.60,255.60,0.00,0.00,256.16,189462.00,259.00,48533029.10,607,-3.40,9.90,-1.31,3.90,-0.22,300.00,143.60
8,MBL,42.54,265.00,265.00,249.00,253.50,253.50,0.00,0.00,253.80,158172.00,260.00,40144402.80,482,-6.50,16.00,-2.50,6.43,-0.12,295.00,157.80
9,NABIL,43.09,625.00,625.00,600.00,605.00,605.00,0.00,0.00,605.56,155077.00,616.00,93909055.40,1522,-11.00,25.00,-1.79,4.17,-0.09,700.00,419.00
10,NBL,42.82,300.00,300.50,291.00,295.00,295.00,0.00,0.00,294.82,221286.00,299.00,65240597.40,717,-4.00,9.50,-1.34,3.26,0.06,337.50,195.10
11,NICA,43.67,498.80,503.00,489.30,494.00,494.00,0.00,0.00,493.17,125957.00,498.00,62118372.80,695,-4.00,13.70,-0.80,2.80,0.17,852.00,341.60
12,NIMB,42.30,254.00,257.90,245.10,246.70,246.70,0.00,0.00,248.11,327117.00,253.00,81160905.70,1191,-6.30,12.80,-2.49,5.22,-0.57,295.00,147.40
13,NMB,41.18,263.00,263.00,250.90,258.80,258.80,0.00,0.00,254.69,103397.00,262.00,26334057.50,561,-3.20,12.10,-1.22,4.82,1.59,300.00,162.00
14,PCBL,41.52,287.20,293.50,282.00,286.00,286.00,0.00,0.00,286.28,178461.00,293.00,51090588.30,821,-7.00,11.50,-2.39,4.08,-0.10,329.00,176.00
15,PRVU,43.43,259.90,260.00,246.00,250.00,250.00,0.00,0.00,250.74,554134.00,255.80,138945963.90,1977,-5.80,14.00,-2.27,5.69,-0.30,297.00,132.00
16,SANIMA,42.49,358.00,358.00,345.10,346.00,346.00,0.00,0.00,347.66,161994.00,353.00,56318576.20,618,-7.00,12.90,-1.98,3.74,-0.48,382.00,225.50
17,SBI,41.42,437.00,445.40,436.70,438.20,438.20,0.00,0.00,440.99,68981.00,444.00,30419595.30,341,-5.80,8.70,-1.31,1.99,-0.64,497.00,268.60
18,SBL,43.89,359.00,366.00,344.00,347.90,347.90,0.00,0.00,348.93,134606.00,354.80,46967894.40,484,-6.90,22.00,-1.94,6.40,-0.30,380.00,212.20
19,SCB,42.27,721.00,731.00,710.00,712.00,712.00,0.00,0.00,721.21,61660.00,730.00,44469503.60,431,-18.00,21.00,-2.47,2.96,-1.29,790.00,497.40
