S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,36.46,241.00,241.00,237.00,240.00,240.00,0.00,0.00,238.99,16295.00,239.90,3894263.10,139,0.10,4.00,0.04,1.69,0.42,389.00,236.00
2,CZBIL,29.04,174.00,174.00,170.60,172.90,172.90,0.00,0.00,172.49,20023.00,172.80,3453811.80,119,0.10,3.40,0.06,1.99,0.24,269.70,170.60
3,EBL,26.70,490.00,490.00,482.00,487.00,487.00,0.00,0.00,485.65,8657.00,485.00,4204236.50,107,2.00,8.00,0.41,1.66,0.28,558.90,411.00
4,GBIME,26.37,180.00,182.90,179.00,181.10,181.10,0.00,0.00,181.20,40483.00,181.00,7335531.30,366,0.10,3.90,0.06,2.18,-0.06,316.00,179.00
5,HBL,36.12,213.50,217.90,212.00,216.50,216.50,0.00,0.00,214.99,35179.00,214.10,7563280.20,230,2.40,5.90,1.12,2.78,0.70,505.00,212.00
6,KBL,35.36,168.00,171.00,167.00,171.00,171.00,0.00,0.00,170.02,88453.00,167.00,15038945.40,278,4.00,4.00,2.40,2.40,0.57,230.00,166.10
7,MBL,37.91,216.00,218.00,215.00,215.80,215.80,0.00,0.00,215.98,32182.00,216.80,6950547.40,132,-1.00,3.00,-0.46,1.40,-0.08,291.00,199.00
8,NABIL,34.56,595.00,595.00,588.00,590.00,590.00,0.00,0.00,589.93,39978.00,589.00,23584402.30,572,1.00,7.00,0.17,1.19,0.01,1000.00,586.10
9,NBL,47.22,254.90,266.00,250.10,259.90,259.90,0.00,0.00,254.25,50698.00,251.00,12890016.80,207,8.90,15.90,3.55,6.36,2.17,333.00,250.10
10,NICA,37.26,699.00,700.00,691.00,696.20,696.20,0.00,0.00,695.88,26748.00,696.60,18613374.60,244,-0.40,9.00,-0.06,1.30,0.05,861.90,600.30
11,NIMB,33.90,181.00,184.00,180.50,183.30,183.30,0.00,0.00,182.23,38531.00,181.10,7021362.90,249,2.20,3.50,1.21,1.94,0.59,232.20,179.10
12,NMB,26.42,218.00,219.00,216.00,217.50,217.50,0.00,0.00,216.87,26723.00,218.00,5795446.60,161,-0.50,3.00,-0.23,1.39,0.29,306.00,215.00
13,PCBL,32.48,192.00,194.00,190.40,193.90,193.90,0.00,0.00,192.71,16825.00,194.00,3242386.60,174,-0.10,3.60,-0.05,1.89,0.61,315.10,190.00
14,PRVU,40.15,167.80,170.90,167.00,169.30,169.30,0.00,0.00,168.37,73721.00,169.10,12412399.20,457,0.20,3.90,0.12,2.34,0.55,322.00,167.00
15,SANIMA,30.17,233.20,241.00,232.00,240.00,240.00,0.00,0.00,235.09,46862.00,235.00,11016757.70,189,5.00,9.00,2.13,3.88,2.05,325.00,222.00
16,SBI,30.47,302.00,305.00,296.10,304.00,304.00,0.00,0.00,300.28,13320.00,300.10,3999706.30,80,3.90,8.90,1.30,3.01,1.22,360.00,251.00
17,SBL,35.33,251.00,256.00,246.00,256.00,256.00,0.00,0.00,250.50,38398.00,251.00,9618549.80,187,5.00,10.00,1.99,4.07,2.15,410.00,246.00
18,SCB,27.27,506.00,506.00,496.10,503.10,503.10,0.00,0.00,501.23,15760.00,502.00,7899434.40,84,1.10,9.90,0.22,2.00,0.37,555.00,375.00
