S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,52.72,242.00,251.00,240.10,251.00,251.00,0.00,0.00,245.04,31877.00,238.00,7811242.60,284,13.00,10.90,5.46,4.54,2.37,389.00,230.00
2,CZBIL,53.49,175.00,184.00,175.00,184.00,184.00,0.00,0.00,179.83,39492.00,174.00,7102000.50,187,10.00,9.00,5.75,5.14,2.26,263.30,169.00
3,EBL,51.39,492.00,509.00,492.00,507.20,507.20,0.00,0.00,503.40,20280.00,483.00,10208986.60,204,24.20,17.00,5.01,3.46,0.75,558.90,411.00
4,GBIME,53.34,185.00,194.80,184.00,194.40,194.40,0.00,0.00,190.62,133689.00,183.50,25483174.40,787,10.90,10.80,5.94,5.87,1.95,316.00,178.10
5,HBL,52.11,225.00,236.00,222.70,235.00,235.00,0.00,0.00,228.14,48115.00,222.30,10977044.20,300,12.70,13.30,5.71,5.97,2.92,505.00,212.00
6,KBL,54.64,167.60,181.10,167.60,181.00,181.00,0.00,0.00,177.03,145056.00,171.00,25679608.20,567,10.00,13.50,5.85,8.05,2.19,228.00,166.00
7,MBL,54.02,227.00,242.00,226.00,242.00,242.00,0.00,0.00,231.54,38812.00,224.00,8986487.10,162,18.00,16.00,8.04,7.08,4.32,291.00,199.00
8,NABIL,53.59,603.80,630.90,598.00,629.00,629.00,0.00,0.00,613.82,86971.00,592.00,53384244.40,1050,37.00,32.90,6.25,5.50,2.41,990.00,577.00
9,NBL,53.04,255.60,269.00,255.60,267.00,267.00,0.00,0.00,263.31,45942.00,255.00,12097141.10,307,12.00,13.40,4.71,5.24,1.38,331.00,250.00
10,NICA,51.05,704.00,735.00,704.00,730.00,730.00,0.00,0.00,720.34,87390.00,697.50,62950442.30,734,32.50,31.00,4.66,4.40,1.32,861.90,600.30
11,NIMB,53.77,186.00,193.20,184.60,192.90,192.90,0.00,0.00,190.34,112996.00,183.50,21507712.70,512,9.40,8.60,5.12,4.66,1.33,232.20,177.00
12,NMB,53.66,231.90,239.00,229.10,239.00,239.00,0.00,0.00,235.37,64098.00,227.60,15086677.70,314,11.40,9.90,5.01,4.32,1.52,305.00,215.00
13,PCBL,53.71,196.00,206.00,195.00,204.50,204.50,0.00,0.00,199.36,66159.00,194.30,13189678.70,367,10.20,11.00,5.25,5.64,2.51,308.00,189.90
14,PRVU,54.42,171.00,181.00,171.00,179.90,179.90,0.00,0.00,177.01,127923.00,169.40,22643460.70,655,10.50,10.00,6.20,5.85,1.61,322.00,165.10
15,SANIMA,54.39,239.30,247.00,239.30,246.80,246.80,0.00,0.00,243.32,65426.00,234.90,15919495.20,297,11.90,7.70,5.07,3.22,1.41,325.00,222.00
16,SBI,53.67,309.00,319.90,309.00,318.90,318.90,0.00,0.00,316.60,37682.00,306.90,11930043.70,134,12.00,10.90,3.91,3.53,0.72,360.00,251.00
17,SBL,49.63,257.00,265.20,255.10,265.00,265.00,0.00,0.00,260.18,43283.00,252.50,11261533.80,273,12.50,10.10,4.95,3.96,1.82,408.00,246.00
18,SCB,53.40,512.00,529.00,512.00,523.00,523.00,0.00,0.00,522.98,40148.00,504.80,20996573.10,249,18.20,17.00,3.61,3.32,0.00,555.00,375.00
