S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,983.00,1002.00,983.00,999.00,999.00,0.00,0.00,993.69,16862.00,983.00,16755667.00,82,16.00,19.00,0.00,1.93,0.53,0.00,0.00
2,CZBIL,-,745.00,780.00,752.00,769.00,769.00,0.00,0.00,764.31,105594.00,745.00,80707072.00,494,24.00,28.00,0.00,3.72,0.61,0.00,0.00
3,EBL,-,3290.00,3333.00,3300.00,3319.00,3319.00,0.00,0.00,3313.47,9259.00,3290.00,30679428.00,84,29.00,33.00,0.00,1.00,0.17,0.00,0.00
4,GBIME,-,543.00,562.00,548.00,555.00,555.00,0.00,0.00,556.96,61972.00,543.00,34515744.00,207,12.00,14.00,0.00,2.55,-0.35,0.00,0.00
5,HBL,-,1583.00,1650.00,1599.00,1641.00,1641.00,0.00,0.00,1630.47,16574.00,1583.00,27023354.00,99,58.00,51.00,0.00,3.19,0.64,0.00,0.00
6,MBL,-,830.00,862.00,842.00,847.00,847.00,0.00,0.00,850.57,55644.00,830.00,47329380.00,183,17.00,20.00,0.00,2.38,-0.42,0.00,0.00
7,NABIL,-,2320.00,2380.00,2350.00,2368.00,2368.00,0.00,0.00,2367.71,3240.00,2320.00,7671372.00,32,48.00,30.00,0.00,1.28,0.01,0.00,0.00
8,NBL,-,538.00,545.00,533.00,538.00,538.00,0.00,0.00,538.02,39721.00,538.00,21370712.00,129,0.00,12.00,0.00,2.25,0.00,0.00,0.00
9,NICA,-,884.00,903.00,885.00,892.00,892.00,0.00,0.00,895.34,40767.00,884.00,36500356.00,214,8.00,18.00,0.00,2.03,-0.37,0.00,0.00
10,NMB,-,900.00,918.00,873.00,893.00,893.00,0.00,0.00,892.55,64649.00,900.00,57702672.00,237,-7.00,45.00,0.00,5.15,0.05,0.00,0.00
11,PCBL,-,659.00,709.00,670.00,700.00,700.00,0.00,0.00,689.67,60999.00,659.00,42069164.00,225,41.00,39.00,0.00,5.82,1.48,0.00,0.00
12,SANIMA,-,780.00,805.00,786.00,796.00,796.00,0.00,0.00,794.17,49879.00,780.00,39612272.00,226,16.00,19.00,0.00,2.42,0.23,0.00,0.00
13,SBI,-,1888.00,1940.00,1900.00,1901.00,1901.00,0.00,0.00,1918.51,8429.00,1888.00,16171125.00,37,13.00,40.00,0.00,2.11,-0.92,0.00,0.00
14,SBL,-,1331.00,1339.00,1310.00,1335.00,1335.00,0.00,0.00,1330.06,36348.00,1331.00,48344940.00,140,4.00,29.00,0.00,2.21,0.37,0.00,0.00
15,SCB,-,3674.00,3725.00,3660.00,3662.00,3662.00,0.00,0.00,3678.99,8442.00,3674.00,31058010.00,61,-12.00,65.00,0.00,1.78,-0.46,0.00,0.00
