S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,39.42,315.00,315.00,308.00,308.00,308.00,0.00,0.00,309.47,31528.00,311.20,9756988.30,255,-3.20,7.00,-1.03,2.27,-0.48,432.00,298.00
2,CZBIL,40.65,200.00,201.00,196.10,197.00,197.00,0.00,0.00,197.96,48834.00,199.00,9667299.70,237,-2.00,4.90,-1.01,2.50,-0.49,305.00,175.00
3,EBL,44.20,528.00,530.00,518.70,518.70,518.70,0.00,0.00,521.02,31997.00,530.00,16671198.80,214,-11.30,11.30,-2.13,2.18,-0.45,604.00,411.00
4,HBL,50.01,310.00,310.90,307.00,308.00,308.00,0.00,0.00,308.15,2876.00,308.00,886242.30,48,0.00,3.90,0.00,1.27,-0.05,505.00,290.00
5,KBL,58.28,201.00,201.00,197.00,197.10,197.10,0.00,0.00,198.53,291107.00,200.50,57794501.90,905,-3.40,4.00,-1.70,2.03,-0.73,270.50,176.50
6,MBL,43.57,251.90,251.90,242.60,245.00,245.00,0.00,0.00,245.20,30892.00,247.00,7574631.90,131,-2.00,9.30,-0.81,3.83,-0.08,335.50,199.00
7,NABIL,51.49,714.00,714.50,705.30,705.60,705.60,0.00,0.00,708.20,57638.00,709.10,40819235.90,830,-3.50,9.20,-0.49,1.30,-0.37,1149.00,701.00
8,NBL,36.78,280.00,280.00,274.00,275.30,275.30,0.00,0.00,276.31,25935.00,276.00,7166195.00,210,-0.70,6.00,-0.25,2.19,-0.37,383.60,259.10
9,NICA,42.14,832.00,833.50,818.00,824.00,824.00,0.00,0.00,826.77,76729.00,825.00,63437273.00,444,-1.00,15.50,-0.12,1.89,-0.34,890.00,600.30
10,NMB,48.86,246.00,249.80,244.50,245.00,245.00,0.00,0.00,246.06,42617.00,248.00,10486478.60,167,-3.00,5.30,-1.21,2.17,-0.43,360.00,225.60
11,PCBL,40.16,226.60,226.60,221.90,223.80,223.80,0.00,0.00,222.84,44181.00,222.20,9845136.60,211,1.60,4.70,0.72,2.12,0.43,372.00,209.50
12,PRVU,37.51,202.50,204.90,202.30,202.50,202.50,0.00,0.00,203.26,27448.00,204.00,5579110.10,202,-1.50,2.60,-0.74,1.29,-0.38,344.00,185.00
13,SANIMA,44.78,266.00,266.00,259.00,259.00,259.00,0.00,0.00,260.68,34958.00,264.00,9112739.40,141,-5.00,7.00,-1.89,2.70,-0.65,377.20,222.00
14,SBI,47.92,332.50,345.00,329.30,345.00,345.00,0.00,0.00,332.02,33603.00,332.50,11156843.60,107,12.50,15.70,3.76,4.77,3.76,403.00,251.00
15,SBL,41.55,298.00,300.00,295.00,296.00,296.00,0.00,0.00,297.63,24605.00,298.00,7323075.00,153,-2.00,5.00,-0.67,1.69,-0.55,465.00,286.00
16,SCB,51.33,512.00,512.00,500.00,503.00,503.00,0.00,0.00,504.10,24592.00,505.00,12396941.80,191,-2.00,12.00,-0.40,2.40,-0.22,535.00,375.00
