S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,309.00,314.00,309.00,311.00,311.00,0.00,0.00,311.58,2890.00,310.00,900469.00,27,1.00,5.00,0.32,1.62,-0.19,472.00,283.00
2,CZBIL,-,232.00,235.00,229.00,231.00,231.00,0.00,0.00,232.10,11054.00,232.00,2565613.00,53,-1.00,6.00,-0.43,2.62,-0.48,412.00,228.00
3,EBL,-,660.00,661.00,652.00,661.00,661.00,0.00,0.00,658.08,8158.00,660.00,5368610.00,54,1.00,9.00,0.15,1.38,0.44,1430.00,635.00
4,GBIME,-,285.00,290.00,283.00,289.00,289.00,0.00,0.00,285.39,3469.00,284.00,990027.00,54,5.00,7.00,1.76,2.47,1.25,410.00,275.00
5,HBL,-,545.00,551.00,545.00,550.00,550.00,0.00,0.00,549.67,260.00,547.00,142915.00,7,3.00,6.00,0.55,1.10,0.06,932.00,530.00
6,KBL,-,193.00,198.00,193.00,198.00,198.00,0.00,0.00,193.97,16184.00,190.00,3139192.00,62,8.00,5.00,4.21,2.59,2.04,341.00,187.00
7,MBL,-,208.00,212.00,205.00,212.00,212.00,0.00,0.00,207.61,1523.00,206.00,316193.00,14,6.00,7.00,2.91,3.41,2.07,381.00,201.00
8,NABIL,-,912.00,920.00,912.00,920.00,920.00,0.00,0.00,917.00,5465.00,912.00,5011393.00,70,8.00,8.00,0.88,0.88,0.33,1810.00,888.00
9,NBL,-,285.00,285.00,281.00,281.00,281.00,0.00,0.00,281.24,12260.00,280.00,3448060.00,25,1.00,4.00,0.36,1.42,-0.09,393.00,280.00
10,NICA,-,315.00,317.00,311.00,317.00,317.00,0.00,0.00,314.05,5868.00,315.00,1842839.00,37,2.00,6.00,0.63,1.93,0.93,483.00,285.00
11,NMB,-,350.00,354.00,350.00,351.00,351.00,0.00,0.00,351.67,8501.00,354.00,2989518.00,32,-3.00,4.00,-0.85,1.14,-0.19,580.00,338.00
12,PCBL,-,285.00,290.00,280.00,285.00,285.00,0.00,0.00,284.91,4328.00,284.00,1233103.00,33,1.00,10.00,0.35,3.57,0.03,464.00,265.00
13,PRVU,-,180.00,186.00,179.00,185.00,185.00,0.00,0.00,183.45,7880.00,181.00,1445559.00,68,4.00,7.00,2.21,3.91,0.84,418.00,173.00
14,SANIMA,-,329.00,329.00,319.00,320.00,320.00,0.00,0.00,321.82,14194.00,324.00,4567926.00,47,-4.00,10.00,-1.23,3.13,-0.57,450.00,299.20
15,SBI,-,501.00,502.00,495.00,499.00,499.00,0.00,0.00,500.06,1109.00,495.00,554572.00,22,4.00,7.00,0.81,1.41,-0.21,965.00,481.00
16,SBL,-,301.00,305.00,296.00,296.00,296.00,0.00,0.00,297.92,9022.00,298.00,2687798.00,50,-2.00,9.00,-0.67,3.04,-0.65,500.00,275.00
17,SCB,-,741.00,757.00,740.00,755.00,755.00,0.00,0.00,743.23,4983.00,740.00,3703512.00,78,15.00,17.00,2.03,2.30,1.56,2399.00,714.00
