S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,665.00,663.00,655.00,658.00,658.00,0.00,0.00,658.81,7572.00,665.00,4988530.00,40,-7.00,8.00,0.00,1.22,-0.12,0.00,0.00
2,CZBIL,-,725.00,729.00,716.00,716.00,716.00,0.00,0.00,721.23,33174.00,725.00,23926120.00,124,-9.00,13.00,0.00,1.82,-0.73,0.00,0.00
3,EBL,-,2706.00,2710.00,2690.00,2705.00,2705.00,0.00,0.00,2698.18,9578.00,2706.00,25843208.00,58,-1.00,20.00,0.00,0.74,0.25,0.00,0.00
4,GBIME,-,482.00,482.00,476.00,479.00,479.00,0.00,0.00,479.39,14178.00,482.00,6796798.00,77,-3.00,6.00,0.00,1.26,-0.08,0.00,0.00
5,HBL,-,1170.00,1180.00,1170.00,1180.00,1180.00,0.00,0.00,1178.53,2331.00,1170.00,2747150.00,13,10.00,10.00,0.00,0.85,0.12,0.00,0.00
6,NABIL,-,2090.00,2099.00,2050.00,2060.00,2060.00,0.00,0.00,2072.25,6321.00,2090.00,13098676.00,53,-30.00,49.00,0.00,2.39,-0.59,0.00,0.00
7,NBL,-,401.00,405.00,398.00,401.00,401.00,0.00,0.00,400.99,146774.00,401.00,58855368.00,142,0.00,7.00,0.00,1.76,0.00,0.00,0.00
8,NICA,-,774.00,775.00,762.00,765.00,765.00,0.00,0.00,768.49,7924.00,774.00,6089526.00,48,-9.00,13.00,0.00,1.71,-0.46,0.00,0.00
9,NMB,-,596.00,595.00,586.00,590.00,590.00,0.00,0.00,590.40,33572.00,596.00,19820916.00,85,-6.00,9.00,0.00,1.54,-0.07,0.00,0.00
10,PCBL,-,570.00,570.00,560.00,560.00,560.00,0.00,0.00,565.24,8898.00,570.00,5029471.00,54,-10.00,10.00,0.00,1.79,-0.94,0.00,0.00
11,SANIMA,-,806.00,808.00,790.00,795.00,795.00,0.00,0.00,798.64,39992.00,806.00,31939230.00,113,-11.00,18.00,0.00,2.28,-0.46,0.00,0.00
12,SBI,-,1515.00,1522.00,1507.00,1515.00,1515.00,0.00,0.00,1514.93,12952.00,1515.00,19621330.00,27,0.00,15.00,0.00,1.00,0.00,0.00,0.00
13,SCB,-,3005.00,3020.00,2990.00,3018.00,3018.00,0.00,0.00,3009.76,6159.00,3005.00,18537112.00,75,13.00,30.00,0.00,1.00,0.27,0.00,0.00
