S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,342.00,347.00,340.00,347.00,347.00,0.00,0.00,341.45,5214.00,342.00,1780333.00,44,5.00,7.00,0.00,2.06,1.60,0.00,0.00
2,CZBIL,-,272.00,274.00,270.00,273.00,273.00,0.00,0.00,270.90,4480.00,272.00,1213629.00,19,1.00,4.00,0.00,1.48,0.77,0.00,0.00
3,EBL,-,854.00,853.00,844.00,845.00,845.00,0.00,0.00,847.45,10160.00,854.00,8610119.00,94,-9.00,9.00,0.00,1.07,-0.29,0.00,0.00
4,GBIME,-,321.00,324.00,320.00,321.00,321.00,0.00,0.00,320.65,6442.00,321.00,2065613.00,32,0.00,4.00,0.00,1.25,0.11,0.00,0.00
5,HBL,-,656.00,657.00,652.00,652.00,652.00,0.00,0.00,652.82,2708.00,656.00,1767836.00,13,-4.00,5.00,0.00,0.77,-0.13,0.00,0.00
6,KBL,-,270.00,275.00,269.00,270.00,270.00,0.00,0.00,269.99,17403.00,270.00,4698707.00,60,0.00,6.00,0.00,2.23,0.00,0.00,0.00
7,MBL,-,270.00,275.00,270.00,270.00,270.00,0.00,0.00,271.75,5574.00,270.00,1514746.00,13,0.00,5.00,0.00,1.85,-0.65,0.00,0.00
8,NABIL,-,1077.00,1073.00,1065.00,1072.00,1072.00,0.00,0.00,1068.61,4578.00,1077.00,4892085.00,69,-5.00,8.00,0.00,0.75,0.32,0.00,0.00
9,NBL,-,363.00,364.00,358.00,360.00,360.00,0.00,0.00,360.08,18522.00,363.00,6669454.00,55,-3.00,6.00,0.00,1.68,-0.02,0.00,0.00
10,NICA,-,348.00,349.00,344.00,346.00,346.00,0.00,0.00,346.34,7027.00,348.00,2433732.00,42,-2.00,5.00,0.00,1.45,-0.10,0.00,0.00
11,NMB,-,474.00,471.00,466.00,466.00,466.00,0.00,0.00,469.09,8936.00,474.00,4191790.00,47,-8.00,5.00,0.00,1.07,-0.66,0.00,0.00
12,PCBL,-,305.00,306.00,302.00,304.00,304.00,0.00,0.00,303.99,5436.00,305.00,1652494.00,25,-1.00,4.00,0.00,1.32,0.00,0.00,0.00
13,PRVU,-,234.00,232.00,230.00,232.00,232.00,0.00,0.00,230.69,10834.00,234.00,2499260.00,44,-2.00,2.00,0.00,0.87,0.57,0.00,0.00
14,SANIMA,-,350.00,355.00,348.00,349.00,349.00,0.00,0.00,349.81,21691.00,350.00,7587658.00,99,-1.00,7.00,0.00,2.01,-0.23,0.00,0.00
15,SBI,-,591.00,593.00,585.00,591.00,591.00,0.00,0.00,588.53,2890.00,591.00,1700848.00,31,0.00,8.00,0.00,1.37,0.42,0.00,0.00
16,SBL,-,345.00,345.00,337.00,343.00,343.00,0.00,0.00,341.27,8301.00,345.00,2832868.00,45,-2.00,8.00,0.00,2.37,0.50,0.00,0.00
17,SCB,-,1000.00,1002.00,995.00,996.00,996.00,0.00,0.00,997.35,7667.00,1000.00,7646651.00,89,-4.00,7.00,0.00,0.70,-0.14,0.00,0.00
