S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,38.37,238.00,245.00,238.00,245.00,245.00,0.00,0.00,241.53,8661.00,239.00,2091879.60,90,6.00,7.00,2.51,2.94,1.42,355.80,224.00
2,CZBIL,44.83,160.00,163.00,159.00,163.00,163.00,0.00,0.00,160.83,15127.00,160.30,2432943.60,88,2.70,4.00,1.68,2.52,1.33,224.00,158.90
3,EBL,47.06,461.00,467.00,458.20,466.20,466.20,0.00,0.00,464.02,10489.00,467.00,4867156.80,72,-0.80,8.80,-0.17,1.92,0.47,633.00,421.50
4,GBIME,37.55,204.00,208.00,202.70,206.00,206.00,0.00,0.00,205.18,75220.00,206.10,15433653.10,336,-0.10,5.30,-0.05,2.61,0.40,241.90,176.00
5,HBL,43.15,199.70,199.90,197.00,198.00,198.00,0.00,0.00,198.12,17526.00,199.00,3472267.60,126,-1.00,2.90,-0.50,1.47,-0.06,369.30,193.00
6,KBL,43.74,150.00,152.80,150.00,151.50,151.50,0.00,0.00,151.00,29095.00,150.90,4393416.70,162,0.60,2.80,0.40,1.87,0.33,211.60,150.00
7,LSL,48.48,172.10,176.40,172.10,175.50,175.50,0.00,0.00,175.02,25255.00,175.00,4420151.90,70,0.50,4.30,0.29,2.50,0.27,196.80,172.10
8,MBL,39.76,194.00,195.80,190.30,192.40,192.40,0.00,0.00,192.12,72428.00,191.10,13914752.10,207,1.30,5.50,0.68,2.89,0.15,283.00,190.30
9,NABIL,32.64,563.00,563.00,558.00,561.00,561.00,0.00,0.00,560.63,38556.00,561.00,21615521.40,428,0.00,5.00,0.00,0.90,0.07,930.00,558.00
10,NBL,39.16,246.00,246.00,239.20,241.90,241.90,0.00,0.00,240.99,32047.00,242.00,7723082.60,146,-0.10,6.80,-0.04,2.84,0.38,307.00,237.80
11,NICA,38.59,496.00,499.90,490.10,498.00,498.00,0.00,0.00,495.08,11581.00,495.00,5733566.10,163,3.00,9.80,0.61,2.00,0.59,861.90,490.10
12,NIMB,47.63,174.00,176.20,172.00,176.20,176.20,0.00,0.00,173.79,44549.00,174.30,7742085.30,235,1.90,4.20,1.09,2.44,1.37,232.20,170.10
13,NMB,34.18,204.50,207.00,204.20,204.30,204.30,0.00,0.00,204.99,10209.00,204.50,2092749.90,77,-0.20,2.80,-0.10,1.37,-0.34,268.20,200.90
14,PCBL,41.73,190.00,190.00,187.00,189.90,189.90,0.00,0.00,189.10,14412.00,190.40,2725259.80,112,-0.50,3.00,-0.26,1.60,0.42,247.00,176.00
15,PRVU,45.56,158.00,158.00,154.00,157.00,157.00,0.00,0.00,155.34,28637.00,156.50,4448613.30,205,0.50,4.00,0.32,2.60,1.05,228.00,152.30
16,SANIMA,44.21,237.50,237.50,232.00,237.00,237.00,0.00,0.00,234.59,6846.00,236.40,1606033.70,86,0.60,5.50,0.25,2.37,1.01,310.00,222.00
17,SBI,27.26,291.70,297.00,290.00,292.50,292.50,0.00,0.00,291.61,2482.00,291.70,723769.10,33,0.80,7.00,0.27,2.41,0.31,378.40,269.90
18,SBL,36.84,228.90,228.90,223.50,227.00,227.00,0.00,0.00,225.42,9271.00,228.00,2089832.30,75,-1.00,5.40,-0.44,2.42,0.70,341.50,223.50
19,SCB,51.12,537.00,539.00,530.00,539.00,539.00,0.00,0.00,535.71,41166.00,536.00,22053089.00,268,3.00,9.00,0.56,1.70,0.61,582.00,392.00
