S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,47.94,238.00,240.00,234.50,239.00,239.00,0.00,0.00,236.67,22003.00,241.00,5207394.70,158,-2.00,5.50,-0.83,2.35,0.98,275.00,223.00
2,CZBIL,51.52,154.10,156.90,154.10,155.90,155.90,0.00,0.00,154.66,10250.00,155.50,1585263.40,82,0.40,2.80,0.26,1.82,0.80,207.80,153.00
3,EBL,46.69,505.00,508.00,500.00,500.00,500.00,0.00,0.00,501.26,22588.00,505.40,11322451.10,166,-5.40,8.00,-1.07,1.60,-0.25,633.00,448.00
4,GBIME,54.40,180.00,180.00,175.00,177.90,177.90,0.00,0.00,176.58,62269.00,180.00,10995487.70,339,-2.10,5.00,-1.17,2.86,0.74,241.90,170.00
5,HBL,49.48,177.80,177.90,168.50,171.20,171.20,0.00,0.00,172.35,51020.00,176.00,8793106.70,273,-4.80,9.40,-2.73,5.58,-0.67,243.10,168.50
6,KBL,41.79,135.50,135.50,131.00,132.00,132.00,0.00,0.00,131.78,86711.00,133.00,11426884.40,276,-1.00,4.50,-0.75,3.44,0.17,195.80,131.00
7,LSL,44.15,147.00,149.00,146.10,146.70,146.70,0.00,0.00,146.61,33271.00,147.20,4877884.40,114,-0.50,2.90,-0.34,1.98,0.06,208.00,145.00
8,MBL,46.96,164.50,166.00,162.00,163.90,163.90,0.00,0.00,163.04,33784.00,166.30,5508171.00,145,-2.40,4.00,-1.44,2.47,0.52,283.00,161.00
9,NABIL,48.76,430.00,432.00,425.00,426.00,426.00,0.00,0.00,426.97,41759.00,429.50,17829873.30,457,-3.50,7.00,-0.81,1.65,-0.23,653.00,422.00
10,NBL,45.86,203.50,203.50,198.50,198.50,198.50,0.00,0.00,199.52,36082.00,200.00,7198967.70,197,-1.50,5.00,-0.75,2.52,-0.51,280.00,197.00
11,NICA,48.86,356.10,359.00,349.00,349.00,349.00,0.00,0.00,351.29,53700.00,357.00,18864100.20,399,-8.00,10.00,-2.24,2.87,-0.66,852.00,345.00
12,NIMB,45.14,151.00,152.00,150.40,151.00,151.00,0.00,0.00,150.88,56400.00,152.80,8509676.90,281,-1.80,1.60,-1.18,1.06,0.08,217.00,150.00
13,NMB,53.94,171.00,172.50,170.00,170.40,170.40,0.00,0.00,170.96,45859.00,173.60,7839851.70,159,-3.20,2.50,-1.84,1.47,-0.33,252.00,167.10
14,PCBL,38.09,192.30,193.00,189.10,192.80,192.80,0.00,0.00,190.72,59845.00,193.00,11413430.60,211,-0.20,3.90,-0.10,2.06,1.08,224.80,176.00
15,PRVU,43.31,137.60,138.80,135.50,136.00,136.00,0.00,0.00,136.34,95053.00,137.50,12959246.20,371,-1.50,3.30,-1.09,2.44,-0.25,206.00,135.50
16,SANIMA,46.24,234.00,235.00,229.00,232.10,232.10,0.00,0.00,231.86,25108.00,235.50,5821636.90,167,-3.40,6.00,-1.44,2.62,0.10,310.00,225.50
17,SBI,55.79,276.00,285.60,275.00,279.40,279.40,0.00,0.00,277.62,19598.00,281.00,5440774.30,72,-1.60,10.60,-0.57,3.85,0.64,378.40,268.60
18,SBL,53.68,220.50,222.00,216.00,219.00,219.00,0.00,0.00,218.34,26122.00,222.50,5703420.00,103,-3.50,6.00,-1.57,2.78,0.30,291.70,212.20
19,SCB,37.03,513.90,520.00,513.90,516.30,516.30,0.00,0.00,517.37,7808.00,521.00,4039646.90,95,-4.70,6.10,-0.90,1.19,-0.21,582.00,497.40
