S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,56.14,436.00,438.00,430.00,432.00,432.00,0.00,0.00,434.02,54999.00,436.00,23870722.00,249,-4.00,8.00,-0.92,1.86,-0.47,475.00,313.00
2,CZBIL,53.73,198.00,199.00,194.00,194.00,194.00,0.00,0.00,196.28,35840.00,197.00,7034832.00,201,-3.00,5.00,-1.52,2.58,-1.18,240.00,164.00
3,EBL,61.47,744.00,753.00,735.00,748.00,748.00,0.00,0.00,744.27,25366.00,744.00,18879120.00,196,4.00,18.00,0.54,2.45,0.50,932.00,517.00
4,GBIME,59.85,270.00,274.00,261.00,265.00,265.00,0.00,0.00,265.90,185244.00,264.00,49256670.00,815,1.00,13.00,0.38,4.98,-0.34,331.00,144.48
5,HBL,48.24,573.00,574.00,561.00,565.00,565.00,0.00,0.00,565.12,6510.00,572.00,3678909.00,54,-7.00,13.00,-1.22,2.32,-0.02,735.00,452.00
6,KBL,49.70,195.00,196.00,190.00,192.00,192.00,0.00,0.00,192.15,97884.00,193.00,18808013.00,273,-1.00,6.00,-0.52,3.16,-0.08,240.00,153.00
7,MBL,58.64,234.00,235.00,230.00,231.00,231.00,0.00,0.00,231.97,57782.00,232.00,13403890.00,136,-1.00,5.00,-0.43,2.17,-0.42,295.00,199.00
8,NABIL,58.53,861.00,864.00,843.00,860.00,860.00,0.00,0.00,859.24,54696.00,858.00,46996807.00,341,2.00,21.00,0.23,2.49,0.09,1000.00,594.00
9,NBL,56.07,305.00,305.00,296.00,303.00,303.00,0.00,0.00,301.53,298162.00,299.00,89906138.00,692,4.00,9.00,1.34,3.04,0.48,332.00,214.00
10,NICA,51.18,611.00,611.00,588.00,595.00,595.00,0.00,0.00,595.82,68906.00,599.00,41055799.00,369,-4.00,23.00,-0.67,3.91,-0.14,680.00,372.00
11,NMB,53.39,435.00,437.00,428.00,432.00,432.00,0.00,0.00,432.74,102243.00,435.00,44244298.00,480,-3.00,9.00,-0.69,2.10,-0.17,517.00,321.00
12,PCBL,51.61,299.00,299.00,283.00,286.00,286.00,0.00,0.00,286.60,95315.00,285.00,27317021.00,360,1.00,16.00,0.35,5.65,-0.21,352.00,219.19
13,PRVU,48.11,240.00,241.00,234.00,237.00,237.00,0.00,0.00,236.66,41696.00,237.00,9867853.00,175,0.00,7.00,0.00,2.99,0.14,292.00,195.00
14,SANIMA,55.13,356.00,359.00,351.00,352.00,352.00,0.00,0.00,353.63,30305.00,354.00,10716905.00,153,-2.00,8.00,-0.56,2.28,-0.46,437.00,287.00
15,SBI,51.45,445.00,445.00,433.00,435.00,435.00,0.00,0.00,436.24,13974.00,437.00,6095997.00,75,-2.00,12.00,-0.46,2.77,-0.28,583.00,344.00
16,SBL,50.94,312.00,312.00,302.00,306.00,306.00,0.00,0.00,306.04,40457.00,308.00,12381546.00,177,-2.00,10.00,-0.65,3.31,-0.01,393.00,252.00
17,SCB,60.42,670.00,670.00,661.00,670.00,670.00,0.00,0.00,666.29,27508.00,668.00,18328253.00,188,2.00,9.00,0.30,1.36,0.55,850.00,505.00
