S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,74.05,465.00,490.00,460.00,484.00,484.00,0.00,0.00,474.48,216204.00,460.00,102584003.00,931,24.00,30.00,5.22,6.52,1.97,576.00,313.00
2,CZBIL,54.64,300.00,300.00,292.00,295.00,295.00,0.00,0.00,295.04,156193.00,297.00,46083235.00,358,-2.00,8.00,-0.67,2.74,-0.01,312.00,164.00
3,EBL,57.89,835.00,835.00,815.00,816.00,816.00,0.00,0.00,819.54,56652.00,833.00,46428641.00,327,-17.00,20.00,-2.04,2.45,-0.43,932.00,520.00
4,GBIME,65.95,353.00,353.00,334.00,336.00,336.00,0.00,0.00,336.76,192160.00,337.00,64711336.00,689,-1.00,19.00,-0.30,5.69,-0.23,383.00,211.00
5,HBL,67.21,560.00,569.00,559.00,560.00,560.00,0.00,0.00,562.97,34260.00,561.00,19287206.00,221,-1.00,10.00,-0.18,1.79,-0.53,749.00,452.00
6,KBL,62.87,300.00,302.00,293.00,294.00,294.00,0.00,0.00,295.59,356391.00,298.00,105347035.00,1272,-4.00,9.00,-1.34,3.07,-0.54,310.00,153.00
7,MBL,50.47,296.00,301.00,290.00,291.00,291.00,0.00,0.00,293.61,98025.00,295.00,28780963.00,303,-4.00,11.00,-1.36,3.79,-0.90,315.00,199.00
8,NABIL,68.73,1190.00,1194.00,1165.00,1168.00,1168.00,0.00,0.00,1175.47,133717.00,1176.00,157180837.00,817,-8.00,29.00,-0.68,2.49,-0.64,1550.00,594.00
9,NBL,74.05,390.00,408.00,380.00,408.00,408.00,0.00,0.00,396.88,1323629.00,383.00,525328469.00,2676,25.00,28.00,6.53,7.37,2.72,427.00,214.00
10,NICA,57.98,909.00,915.00,897.00,900.00,900.00,0.00,0.00,903.38,154147.00,907.00,139252770.00,767,-7.00,18.00,-0.77,2.01,-0.38,963.00,422.00
11,NMB,51.87,433.00,435.00,423.00,426.00,426.00,0.00,0.00,427.09,227451.00,431.00,97142016.00,771,-5.00,12.00,-1.16,2.84,-0.26,517.00,321.00
12,PCBL,64.47,478.00,480.00,461.00,463.00,463.00,0.00,0.00,465.65,178847.00,474.00,83280492.00,550,-11.00,19.00,-2.32,4.12,-0.57,480.00,219.19
13,PRVU,53.42,439.00,465.00,439.00,450.00,450.00,0.00,0.00,454.06,277872.00,457.00,126171365.00,913,-7.00,26.00,-1.53,5.92,-0.90,474.00,195.00
14,SANIMA,53.79,367.00,367.00,360.00,361.00,361.00,0.00,0.00,362.83,101916.00,364.00,36977739.00,294,-3.00,7.00,-0.82,1.94,-0.51,437.00,287.00
15,SBI,57.74,447.00,455.00,440.00,446.00,446.00,0.00,0.00,449.31,71925.00,447.00,32316476.00,219,-1.00,15.00,-0.22,3.41,-0.74,583.00,373.00
16,SBL,48.71,400.00,404.00,394.00,395.00,395.00,0.00,0.00,396.09,106821.00,397.00,42310863.00,373,-2.00,10.00,-0.50,2.54,-0.28,479.00,252.00
17,SCB,57.27,656.00,668.00,656.00,665.00,665.00,0.00,0.00,663.02,56537.00,656.00,37485365.00,400,9.00,12.00,1.37,1.83,0.30,850.00,505.00
