S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,62.71,529.00,555.00,519.10,555.00,555.00,0.00,0.00,541.59,80904.00,529.00,43816974.40,744,26.00,35.90,4.91,6.92,2.42,620.00,398.00
2,CZBIL,65.34,390.10,407.50,386.20,407.50,407.50,0.00,0.00,399.61,225226.00,394.00,90001464.40,901,13.50,21.30,3.43,5.52,1.94,444.00,191.00
3,EBL,64.11,701.00,753.90,701.00,753.90,753.90,0.00,0.00,734.05,64590.00,700.00,47412111.80,438,53.90,52.90,7.70,7.55,2.63,864.00,638.00
4,GBIME,62.42,431.60,450.00,427.00,450.00,450.00,0.00,0.00,442.42,168371.00,431.60,74490794.60,1590,18.40,23.00,4.26,5.39,1.68,522.00,259.00
5,KBL,60.23,340.00,360.00,338.00,359.00,359.00,0.00,0.00,350.39,196451.00,342.00,68835350.40,1091,17.00,22.00,4.97,6.51,2.40,413.00,184.00
6,MBL,64.05,388.00,410.00,386.00,410.00,410.00,0.00,0.00,400.37,163079.00,388.00,65292412.90,615,22.00,24.00,5.67,6.22,2.35,455.00,220.00
7,NABIL,65.48,1390.00,1445.00,1380.00,1442.00,1442.00,0.00,0.00,1419.70,134284.00,1388.00,190642503.80,1778,54.00,65.00,3.89,4.71,1.55,1560.00,817.00
8,NBL,52.08,499.00,524.90,496.10,524.80,524.80,0.00,0.00,512.20,368652.00,499.00,188825220.20,2463,25.80,28.80,5.17,5.81,2.40,575.00,286.00
9,NICA,65.90,880.00,937.00,880.00,929.00,929.00,0.00,0.00,906.61,218544.00,893.00,198134536.80,1532,36.00,57.00,4.03,6.48,2.41,1085.00,569.00
10,NMB,61.66,428.00,448.00,425.00,448.00,448.00,0.00,0.00,438.78,121636.00,428.00,53371997.80,1112,20.00,23.00,4.67,5.41,2.06,517.00,379.00
11,PCBL,65.58,482.00,503.00,476.60,501.00,501.00,0.00,0.00,495.95,203835.00,485.00,101091186.70,1359,16.00,26.40,3.30,5.54,1.01,540.00,273.00
12,PRVU,60.34,425.00,445.70,425.00,445.00,445.00,0.00,0.00,438.45,169306.00,429.00,74232968.30,1095,16.00,20.70,3.73,4.87,1.47,525.00,226.00
13,SANIMA,64.34,490.00,517.00,481.00,511.00,511.00,0.00,0.00,501.19,163012.00,490.00,81700028.20,973,21.00,36.00,4.29,7.48,1.92,564.90,300.00
14,SBI,60.47,390.00,393.90,380.30,390.00,390.00,0.00,0.00,388.02,33288.00,384.00,12916487.10,248,6.00,13.60,1.56,3.58,0.51,491.00,380.00
15,SBL,67.47,500.00,534.00,495.10,533.00,533.00,0.00,0.00,513.91,320462.00,503.00,164689101.50,1006,30.00,38.90,5.96,7.86,3.58,605.00,295.00
16,SCB,59.05,545.00,565.00,544.00,558.00,558.00,0.00,0.00,555.41,26993.00,545.00,14992275.30,277,13.00,21.00,2.39,3.86,0.46,730.00,536.00
