S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,54.87,494.90,497.00,481.00,496.00,496.00,0.00,0.00,492.59,77234.00,486.00,38044401.20,714,10.00,16.00,2.06,3.33,0.69,620.00,398.00
2,CZBIL,54.27,280.70,280.70,271.00,277.50,277.50,0.00,0.00,276.01,62037.00,275.20,17123052.70,367,2.30,9.70,0.84,3.58,0.54,444.00,217.31
3,EBL,52.05,548.00,548.00,535.00,540.00,540.00,0.00,0.00,539.72,18732.00,538.30,10110127.20,125,1.70,13.00,0.32,2.43,0.05,864.00,515.00
4,GBIME,48.95,307.00,307.00,301.00,303.00,303.00,0.00,0.00,302.62,53063.00,301.00,16058181.20,435,2.00,6.00,0.66,1.99,0.12,522.00,275.00
5,KBL,53.76,252.80,252.80,242.60,248.40,248.40,0.00,0.00,247.13,78964.00,247.90,19514036.80,368,0.50,10.20,0.20,4.20,0.51,413.00,223.00
6,MBL,47.36,321.10,321.10,315.00,318.00,318.00,0.00,0.00,318.20,88052.00,314.90,28018435.90,298,3.10,6.10,0.98,1.94,-0.06,455.00,238.00
7,NABIL,51.77,1494.00,1499.00,1471.00,1485.00,1485.00,0.00,0.00,1484.69,51892.00,1485.00,77043373.00,832,0.00,28.00,0.00,1.90,0.02,1740.00,1042.00
8,NBL,52.20,354.00,355.00,344.00,350.00,350.00,0.00,0.00,350.48,85104.00,348.50,29827657.70,520,1.50,11.00,0.43,3.20,-0.14,575.00,317.00
9,NICA,53.12,767.00,767.00,749.00,760.00,760.00,0.00,0.00,756.26,53583.00,752.00,40522914.00,343,8.00,18.00,1.06,2.40,0.49,1085.00,701.00
10,NMB,36.36,340.00,342.00,335.00,337.10,337.10,0.00,0.00,338.20,39561.00,340.00,13379593.40,345,-2.90,7.00,-0.85,2.09,-0.33,517.00,330.00
11,PCBL,51.31,352.90,355.00,336.50,344.30,344.30,0.00,0.00,344.58,55715.00,346.00,19198023.70,394,-1.70,18.50,-0.49,5.50,-0.08,540.00,310.00
12,PRVU,41.38,314.10,314.10,304.00,304.10,304.10,0.00,0.00,307.88,73515.00,308.00,22633969.40,403,-3.90,10.10,-1.27,3.32,-1.24,525.00,285.00
13,SANIMA,53.27,347.00,353.00,344.10,350.00,350.00,0.00,0.00,350.21,37310.00,347.50,13066461.50,267,2.50,8.90,0.72,2.59,-0.06,564.90,308.00
14,SBI,34.06,347.10,352.00,345.10,350.00,350.00,0.00,0.00,349.10,16505.00,351.50,5761882.20,73,-1.50,6.90,-0.43,2.00,0.26,491.00,272.00
15,SBL,54.16,455.00,456.00,441.20,451.10,451.10,0.00,0.00,451.52,77774.00,446.10,35116133.40,320,5.00,14.80,1.12,3.35,-0.09,605.00,364.00
16,SCB,44.00,460.00,461.50,448.00,448.10,448.10,0.00,0.00,451.03,4444.00,451.00,2004390.80,85,-2.90,13.50,-0.64,3.01,-0.65,701.00,430.00
