S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,590.00,590.00,580.00,580.00,580.00,0.00,0.00,583.48,4680.00,590.00,2730671.00,21,-10.00,10.00,0.00,1.72,-0.60,0.00,0.00
2,CZBIL,-,634.00,638.00,626.00,631.00,631.00,0.00,0.00,632.30,7289.00,634.00,4608805.00,35,-3.00,12.00,0.00,1.92,-0.21,0.00,0.00
3,EBL,-,2390.00,2404.00,2390.00,2400.00,2400.00,0.00,0.00,2397.33,6156.00,2390.00,14757980.00,43,10.00,14.00,0.00,0.59,0.11,0.00,0.00
4,GBIME,-,470.00,470.00,461.00,461.00,461.00,0.00,0.00,462.92,9217.00,470.00,4266703.00,40,-9.00,9.00,0.00,1.95,-0.42,0.00,0.00
5,HBL,-,1000.00,1014.00,1000.00,1008.00,1008.00,0.00,0.00,1007.59,6069.00,1000.00,6115060.00,32,8.00,14.00,0.00,1.40,0.04,0.00,0.00
6,NABIL,-,1919.00,1930.00,1900.00,1912.00,1912.00,0.00,0.00,1912.80,3387.00,1919.00,6478655.00,26,-7.00,30.00,0.00,1.58,-0.04,0.00,0.00
7,NBL,-,333.00,366.00,339.00,340.00,340.00,0.00,0.00,347.75,180431.00,333.00,62744460.00,311,7.00,27.00,0.00,7.96,-2.28,0.00,0.00
8,NICA,-,722.00,726.00,720.00,723.00,723.00,0.00,0.00,722.14,8473.00,722.00,6118657.00,38,1.00,6.00,0.00,0.83,0.12,0.00,0.00
9,NMB,-,485.00,505.00,485.00,504.00,504.00,0.00,0.00,498.55,56076.00,485.00,27956808.00,183,19.00,20.00,0.00,4.12,1.08,0.00,0.00
10,PCBL,-,510.00,520.00,513.00,519.00,519.00,0.00,0.00,517.57,17653.00,510.00,9136644.00,63,9.00,7.00,0.00,1.36,0.28,0.00,0.00
11,SANIMA,-,735.00,740.00,728.00,728.00,728.00,0.00,0.00,734.65,11090.00,735.00,8147238.00,52,-7.00,12.00,0.00,1.65,-0.91,0.00,0.00
12,SBI,-,1455.00,1480.00,1435.00,1458.00,1458.00,0.00,0.00,1451.44,1700.00,1455.00,2467440.00,19,3.00,45.00,0.00,3.14,0.45,0.00,0.00
13,SCB,-,2755.00,2746.00,2688.00,2700.00,2700.00,0.00,0.00,2705.15,3133.00,2755.00,8475224.00,33,-55.00,58.00,0.00,2.16,-0.19,0.00,0.00
