S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,32.35,429.00,430.00,425.00,428.00,428.00,0.00,0.00,426.76,28290.00,429.00,12073166.00,102,-1.00,5.00,-0.23,1.18,0.29,451.00,290.00
2,CZBIL,44.70,216.00,218.00,214.00,214.00,214.00,0.00,0.00,215.47,20099.00,215.00,4330797.00,79,-1.00,4.00,-0.47,1.87,-0.69,273.00,199.00
3,EBL,51.22,660.00,660.00,648.00,649.00,649.00,0.00,0.00,653.45,6797.00,651.00,4441511.00,56,-2.00,12.00,-0.31,1.85,-0.69,707.00,501.00
4,HBL,46.79,557.00,561.00,555.00,560.00,560.00,0.00,0.00,558.28,5862.00,557.00,3272625.00,42,3.00,6.00,0.54,1.08,0.31,644.00,418.00
5,KBL,47.16,205.00,207.00,203.00,203.00,203.00,0.00,0.00,204.23,17662.00,204.00,3607028.00,47,-1.00,4.00,-0.49,1.97,-0.60,269.00,200.00
6,MBL,44.20,259.00,259.00,255.00,257.00,257.00,0.00,0.00,256.23,12037.00,254.00,3084256.00,38,3.00,4.00,1.18,1.57,0.30,295.00,201.00
7,NABIL,44.21,778.00,781.00,777.00,777.00,777.00,0.00,0.00,778.79,7473.00,778.00,5819886.00,89,-1.00,4.00,-0.13,0.51,-0.23,984.00,678.00
8,NBL,43.94,325.00,326.00,324.00,325.00,325.00,0.00,0.00,324.40,27089.00,325.00,8787746.00,81,0.00,2.00,0.00,0.62,0.18,355.00,281.00
9,NICA,54.13,462.00,462.00,452.00,454.00,454.00,0.00,0.00,454.08,42153.00,454.00,19140812.00,136,0.00,10.00,0.00,2.21,-0.02,515.00,311.00
10,PCBL,48.78,277.00,278.00,276.00,277.00,277.00,0.00,0.00,276.57,7740.00,277.00,2140624.00,39,0.00,2.00,0.00,0.72,0.16,397.00,271.00
11,PRVU,43.00,270.00,270.00,266.00,266.00,266.00,0.00,0.00,267.78,62281.00,270.00,16677551.00,146,-4.00,4.00,-1.48,1.50,-0.67,304.00,177.00
12,SANIMA,51.36,348.00,352.00,348.00,350.00,350.00,0.00,0.00,349.97,12895.00,348.00,4512851.00,53,2.00,4.00,0.57,1.15,0.01,371.00,286.00
13,SBI,49.76,450.00,451.00,445.00,445.00,445.00,0.00,0.00,448.06,5451.00,445.00,2442349.00,36,0.00,6.00,0.00,1.35,-0.69,530.00,366.00
14,SBL,43.11,315.00,318.00,315.00,316.00,316.00,0.00,0.00,317.02,2654.00,315.00,841364.00,28,1.00,3.00,0.32,0.95,-0.32,361.00,272.00
15,SCB,47.90,631.00,645.00,631.00,638.00,638.00,0.00,0.00,639.34,7499.00,634.00,4794438.00,62,4.00,14.00,0.63,2.22,-0.21,755.00,520.00
