S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,52.47,380.00,384.90,375.00,375.10,375.10,0.00,0.00,378.06,134799.00,378.00,50962171.50,753,-2.90,9.90,-0.77,2.64,-0.79,400.00,223.00
2,CZBIL,46.05,241.00,244.00,232.00,233.00,233.00,0.00,0.00,235.27,112719.00,239.50,26518866.80,520,-6.50,12.00,-2.71,5.17,-0.97,278.30,152.50
3,EBL,54.39,690.00,695.00,675.00,682.00,682.00,0.00,0.00,682.47,125871.00,682.80,85903143.10,623,-0.80,20.00,-0.12,2.96,-0.07,707.00,448.00
4,GBIME,46.78,242.10,243.00,234.00,236.50,236.50,0.00,0.00,237.71,310600.00,238.50,73831904.20,1557,-2.00,9.00,-0.84,3.85,-0.51,284.30,170.00
5,HBL,47.13,247.00,251.90,241.00,242.00,242.00,0.00,0.00,244.59,138115.00,243.00,33781009.40,661,-1.00,10.90,-0.41,4.52,-1.07,299.00,167.10
6,KBL,49.26,212.10,212.10,206.00,206.00,206.00,0.00,0.00,207.99,569352.00,208.00,118420906.40,1821,-2.00,6.10,-0.96,2.96,-0.97,233.50,129.60
7,LSL,47.04,232.20,234.50,225.30,226.00,226.00,0.00,0.00,228.17,195818.00,230.00,44680086.50,681,-4.00,9.20,-1.74,4.08,-0.96,256.00,143.60
8,MBL,45.99,239.90,240.00,232.10,233.00,233.00,0.00,0.00,234.86,118886.00,236.00,27921570.20,481,-3.00,7.90,-1.27,3.40,-0.80,283.00,157.80
9,NABIL,50.74,644.10,644.10,628.00,630.00,630.00,0.00,0.00,632.26,154915.00,631.50,97946514.60,1325,-1.50,16.10,-0.24,2.56,-0.36,700.00,419.00
10,NBL,48.30,272.00,274.90,266.70,268.00,268.00,0.00,0.00,269.03,242636.00,270.00,65275231.17,701,-2.00,8.20,-0.74,3.07,-0.38,311.90,195.10
11,NICA,49.31,483.00,495.00,480.00,487.00,487.00,0.00,0.00,488.06,245160.00,483.00,119652202.80,1247,4.00,15.00,0.83,3.13,-0.22,852.00,341.60
12,NIMB,47.19,229.00,234.00,224.00,225.50,225.50,0.00,0.00,227.74,354340.00,226.50,80699065.90,1372,-1.00,10.00,-0.44,4.46,-1.00,264.90,147.40
13,NMB,47.03,244.00,244.00,234.50,236.90,236.90,0.00,0.00,237.29,162026.00,241.00,38446802.70,710,-4.10,9.50,-1.70,4.05,-0.16,295.70,162.00
14,PCBL,48.61,284.80,285.00,272.00,276.00,276.00,0.00,0.00,276.43,317619.00,279.40,87798900.40,911,-3.40,13.00,-1.22,4.78,-0.16,320.00,176.00
15,PRVU,52.42,232.00,232.00,225.00,226.10,226.10,0.00,0.00,227.70,503890.00,228.00,114735500.90,1780,-1.90,7.00,-0.83,3.11,-0.71,246.00,132.00
16,SANIMA,46.80,329.00,335.00,324.40,328.00,328.00,0.00,0.00,328.79,159106.00,329.00,52312161.20,703,-1.00,10.60,-0.30,3.27,-0.24,371.00,225.50
17,SBI,49.15,423.00,423.00,409.00,420.20,420.20,0.00,0.00,414.51,102134.00,418.00,42335300.50,286,2.20,14.00,0.53,3.42,1.35,462.00,268.60
18,SBL,46.96,320.00,325.00,312.10,314.40,314.40,0.00,0.00,317.36,108004.00,317.00,34276469.20,434,-2.60,12.90,-0.82,4.13,-0.94,373.00,212.20
19,SCB,54.47,705.10,705.10,690.00,699.00,699.00,0.00,0.00,695.65,116445.00,696.00,81005275.70,488,3.00,15.10,0.43,2.19,0.48,732.30,497.40
