S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,41.66,367.00,368.00,359.00,359.00,359.00,0.00,0.00,360.94,6793.00,367.00,2451873.00,67,-8.00,9.00,-2.18,2.51,-0.54,451.00,290.00
2,CZBIL,40.14,182.00,183.00,181.00,181.00,181.00,0.00,0.00,181.61,5731.00,183.00,1040810.00,45,-2.00,2.00,-1.09,1.10,-0.34,243.00,178.00
3,EBL,52.11,528.00,530.00,524.00,527.00,527.00,0.00,0.00,525.53,6472.00,525.00,3401210.00,37,2.00,6.00,0.38,1.15,0.28,707.00,501.00
4,HBL,42.34,509.00,509.00,501.00,501.00,501.00,0.00,0.00,505.44,8539.00,509.00,4315976.00,43,-8.00,8.00,-1.57,1.60,-0.89,644.00,418.00
5,KBL,40.19,177.00,179.00,176.00,177.00,177.00,0.00,0.00,177.27,25982.00,177.00,4605761.00,78,0.00,3.00,0.00,1.70,-0.15,269.00,174.00
6,MBL,41.40,219.00,219.00,217.00,217.00,217.00,0.00,0.00,217.43,9426.00,217.00,2049538.00,34,0.00,2.00,0.00,0.92,-0.20,295.00,203.00
7,NABIL,55.86,688.00,690.00,684.00,685.00,685.00,0.00,0.00,686.17,20018.00,690.00,13735671.00,92,-5.00,6.00,-0.72,0.88,-0.17,900.00,660.00
8,NBL,45.24,265.00,268.00,263.00,266.00,266.00,0.00,0.00,264.61,25846.00,264.00,6839064.00,79,2.00,5.00,0.76,1.90,0.52,355.00,262.00
9,NICA,56.86,413.00,415.00,411.00,413.00,413.00,0.00,0.00,413.11,41445.00,411.00,17121498.00,120,2.00,4.00,0.49,0.97,-0.03,515.00,368.00
10,NMB,46.14,324.00,324.00,322.00,323.00,323.00,0.00,0.00,323.23,27521.00,323.00,8895531.00,128,0.00,2.00,0.00,0.62,-0.07,407.00,300.00
11,PCBL,32.97,236.00,237.00,235.00,235.00,235.00,0.00,0.00,235.86,7058.00,236.00,1664684.00,43,-1.00,2.00,-0.42,0.85,-0.37,397.00,234.00
12,PRVU,41.17,225.00,228.00,223.00,223.00,223.00,0.00,0.00,224.07,20033.00,224.00,4488741.00,71,-1.00,5.00,-0.45,2.24,-0.48,304.00,205.00
13,SANIMA,45.95,311.00,313.00,311.00,313.00,313.00,0.00,0.00,312.22,11998.00,313.00,3746067.00,37,0.00,2.00,0.00,0.64,0.25,371.00,286.00
14,SBI,43.29,355.00,356.00,350.00,353.00,353.00,0.00,0.00,352.68,10668.00,356.00,3762384.00,37,-3.00,6.00,-0.84,1.71,0.09,530.00,344.00
15,SBL,47.11,282.00,284.00,282.00,282.00,282.00,0.00,0.00,282.48,10150.00,282.00,2867185.00,46,0.00,2.00,0.00,0.71,-0.17,361.00,272.00
16,SCB,57.44,530.00,539.00,529.00,538.00,538.00,0.00,0.00,534.61,6666.00,534.00,3563707.00,54,4.00,10.00,0.75,1.89,0.63,755.00,520.00
