S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,456.00,460.00,454.00,455.00,455.00,0.00,0.00,456.18,4811.00,456.00,2194661.00,41,-1.00,6.00,0.00,1.32,-0.26,0.00,0.00
2,CZBIL,-,402.00,405.00,398.00,400.00,400.00,0.00,0.00,400.91,8418.00,402.00,3374897.00,57,-2.00,7.00,0.00,1.76,-0.23,0.00,0.00
3,EBL,-,1770.00,1800.00,1758.00,1760.00,1760.00,0.00,0.00,1766.08,6310.00,1770.00,11143935.00,75,-10.00,42.00,0.00,2.39,-0.35,0.00,0.00
4,GBIME,-,409.00,410.00,403.00,404.00,404.00,0.00,0.00,406.67,7608.00,409.00,3093966.00,44,-5.00,7.00,0.00,1.74,-0.66,0.00,0.00
5,HBL,-,951.00,965.00,958.00,960.00,960.00,0.00,0.00,962.93,787.00,951.00,757828.00,12,9.00,7.00,0.00,0.73,-0.31,0.00,0.00
6,KBL,-,338.00,342.00,329.00,335.00,335.00,0.00,0.00,335.99,6184.00,338.00,2077748.00,33,-3.00,13.00,0.00,3.95,-0.29,0.00,0.00
7,MBL,-,419.00,418.00,412.00,412.00,412.00,0.00,0.00,415.10,17013.00,419.00,7062164.00,93,-7.00,6.00,0.00,1.46,-0.75,0.00,0.00
8,NABIL,-,1558.00,1560.00,1550.00,1560.00,1560.00,0.00,0.00,1557.07,2503.00,1558.00,3897343.00,39,2.00,10.00,0.00,0.65,0.19,0.00,0.00
9,NBL,-,388.00,392.00,386.00,387.00,387.00,0.00,0.00,387.54,10316.00,388.00,3997848.00,35,-1.00,6.00,0.00,1.55,-0.14,0.00,0.00
10,NICA,-,465.00,472.00,461.00,464.00,464.00,0.00,0.00,462.31,10087.00,465.00,4663359.00,46,-1.00,11.00,0.00,2.39,0.36,0.00,0.00
11,NMB,-,605.00,606.00,595.00,595.00,595.00,0.00,0.00,599.04,7893.00,605.00,4728228.00,61,-10.00,11.00,0.00,1.85,-0.68,0.00,0.00
12,PCBL,-,443.00,445.00,439.00,442.00,442.00,0.00,0.00,440.47,8989.00,443.00,3959418.00,46,-1.00,6.00,0.00,1.37,0.35,0.00,0.00
13,PRVU,-,423.00,427.00,418.00,419.00,419.00,0.00,0.00,419.96,28466.00,423.00,11954711.00,159,-4.00,9.00,0.00,2.15,-0.23,0.00,0.00
14,SANIMA,-,461.00,470.00,459.00,461.00,461.00,0.00,0.00,461.76,27082.00,461.00,12505490.00,103,0.00,11.00,0.00,2.40,-0.17,0.00,0.00
15,SBI,-,1060.00,1077.00,1050.00,1050.00,1050.00,0.00,0.00,1059.47,5775.00,1060.00,6118441.00,66,-10.00,27.00,0.00,2.57,-0.90,0.00,0.00
16,SBL,-,675.00,685.00,661.00,680.00,680.00,0.00,0.00,670.53,51225.00,675.00,34347824.00,121,5.00,24.00,0.00,3.63,1.39,0.00,0.00
17,SCB,-,2325.00,2330.00,2300.00,2302.00,2302.00,0.00,0.00,2312.79,3232.00,2325.00,7474925.00,53,-23.00,30.00,0.00,1.30,-0.47,0.00,0.00
