S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,540.00,550.00,540.00,540.00,540.00,0.00,0.00,542.35,4148.00,540.00,2249676.00,41,0.00,10.00,0.00,1.85,-0.44,0.00,0.00
2,CZBIL,-,481.00,490.00,481.00,489.00,489.00,0.00,0.00,487.15,9787.00,481.00,4767734.00,83,8.00,9.00,0.00,1.87,0.38,0.00,0.00
3,EBL,-,1850.00,1937.00,1852.00,1919.00,1919.00,0.00,0.00,1901.57,5559.00,1850.00,10570845.00,76,69.00,85.00,0.00,4.59,0.91,0.00,0.00
4,GBIME,-,421.00,426.00,418.00,426.00,426.00,0.00,0.00,424.41,3910.00,421.00,1659449.00,17,5.00,8.00,0.00,1.91,0.37,0.00,0.00
5,HBL,-,876.00,890.00,875.00,888.00,888.00,0.00,0.00,877.38,2571.00,876.00,2255740.00,14,12.00,15.00,0.00,1.71,1.20,0.00,0.00
6,KBL,-,549.00,559.00,549.00,557.00,557.00,0.00,0.00,554.26,22120.00,549.00,12260337.00,144,8.00,10.00,0.00,1.82,0.49,0.00,0.00
7,MBL,-,407.00,409.00,405.00,406.00,406.00,0.00,0.00,407.39,9314.00,407.00,3794418.00,48,-1.00,4.00,0.00,0.99,-0.34,0.00,0.00
8,NABIL,-,1519.00,1551.00,1525.00,1538.00,1538.00,0.00,0.00,1543.98,3248.00,1519.00,5014861.00,35,19.00,26.00,0.00,1.70,-0.39,0.00,0.00
9,NBL,-,396.00,413.00,396.00,413.00,413.00,0.00,0.00,400.03,10400.00,396.00,4160320.00,38,17.00,17.00,0.00,4.29,3.14,0.00,0.00
10,NICA,-,503.00,508.00,501.00,501.00,501.00,0.00,0.00,503.83,7145.00,503.00,3599838.00,61,-2.00,7.00,0.00,1.40,-0.56,0.00,0.00
11,NMB,-,503.00,509.00,500.00,508.00,508.00,0.00,0.00,505.49,3048.00,503.00,1540725.00,25,5.00,9.00,0.00,1.80,0.49,0.00,0.00
12,PCBL,-,508.00,518.00,507.00,514.00,514.00,0.00,0.00,512.76,39028.00,508.00,20011820.00,111,6.00,11.00,0.00,2.17,0.24,0.00,0.00
13,SANIMA,-,527.00,540.00,530.00,538.00,538.00,0.00,0.00,537.17,8453.00,527.00,4540698.00,41,11.00,10.00,0.00,1.89,0.15,0.00,0.00
14,SBI,-,1410.00,1423.00,1410.00,1423.00,1423.00,0.00,0.00,1413.10,4500.00,1410.00,6358930.00,18,13.00,13.00,0.00,0.92,0.70,0.00,0.00
15,SBL,-,979.00,991.00,975.00,990.00,990.00,0.00,0.00,987.89,9058.00,979.00,8948276.00,69,11.00,16.00,0.00,1.64,0.21,0.00,0.00
16,SCB,-,1915.00,1970.00,1925.00,1952.00,1952.00,0.00,0.00,1960.22,1216.00,1915.00,2383630.00,21,37.00,45.00,0.00,2.34,-0.42,0.00,0.00
