S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,529.00,559.00,510.00,512.00,512.00,0.00,0.00,523.05,21836.00,529.00,11421371.00,96,-17.00,49.00,0.00,9.61,-2.16,0.00,0.00
2,CZBIL,-,575.00,588.00,575.00,580.00,580.00,0.00,0.00,580.60,12603.00,575.00,7317327.00,54,5.00,13.00,0.00,2.26,-0.10,0.00,0.00
3,EBL,-,2035.00,2080.00,2045.00,2070.00,2070.00,0.00,0.00,2062.77,3160.00,2035.00,6518366.00,23,35.00,35.00,0.00,1.71,0.35,0.00,0.00
4,GBIME,-,395.00,401.00,396.00,400.00,400.00,0.00,0.00,399.29,25609.00,395.00,10225352.00,54,5.00,5.00,0.00,1.26,0.18,0.00,0.00
5,HBL,-,951.00,970.00,940.00,970.00,970.00,0.00,0.00,949.64,3651.00,951.00,3467142.00,12,19.00,30.00,0.00,3.19,2.10,0.00,0.00
6,KBL,-,391.00,400.00,392.00,397.00,397.00,0.00,0.00,395.92,12835.00,391.00,5081594.00,43,6.00,8.00,0.00,2.04,0.27,0.00,0.00
7,NABIL,-,1800.00,1841.00,1800.00,1840.00,1840.00,0.00,0.00,1810.66,11125.00,1800.00,20143548.00,44,40.00,41.00,0.00,2.28,1.59,0.00,0.00
8,NBL,-,290.00,300.00,290.00,294.00,294.00,0.00,0.00,291.20,46152.00,290.00,13439360.00,68,4.00,10.00,0.00,3.45,0.95,0.00,0.00
9,NICA,-,1052.00,1157.00,1021.00,1029.00,1029.00,0.00,0.00,1048.29,119750.00,1052.00,125533072.00,551,-23.00,136.00,0.00,13.32,-1.87,0.00,0.00
10,NMB,-,420.00,421.00,415.00,420.00,420.00,0.00,0.00,418.82,7202.00,420.00,3016322.00,21,0.00,6.00,0.00,1.45,0.28,0.00,0.00
11,PCBL,-,615.00,629.00,607.00,616.00,616.00,0.00,0.00,613.69,30138.00,615.00,18495424.00,147,1.00,22.00,0.00,3.62,0.37,0.00,0.00
12,SANIMA,-,670.00,673.00,665.00,667.00,667.00,0.00,0.00,669.54,9798.00,670.00,6560176.00,35,-3.00,8.00,0.00,1.20,-0.38,0.00,0.00
13,SBI,-,1528.00,1525.00,1495.00,1500.00,1500.00,0.00,0.00,1505.32,6821.00,1528.00,10267813.00,50,-28.00,30.00,0.00,2.01,-0.35,0.00,0.00
14,SBL,-,601.00,620.00,600.00,615.00,615.00,0.00,0.00,612.46,7277.00,601.00,4456852.00,27,14.00,20.00,0.00,3.33,0.41,0.00,0.00
15,SCB,-,2439.00,2480.00,2450.00,2465.00,2465.00,0.00,0.00,2464.22,1698.00,2439.00,4184249.00,19,26.00,30.00,0.00,1.22,0.03,0.00,0.00
