S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,673.00,667.00,654.00,666.00,666.00,0.00,0.00,662.54,4754.00,673.00,3149707.00,31,-7.00,13.00,0.00,1.99,0.52,0.00,0.00
2,CZBIL,-,801.00,798.00,793.00,795.00,795.00,0.00,0.00,796.31,28049.00,801.00,22335752.00,106,-6.00,5.00,0.00,0.63,-0.17,0.00,0.00
3,EBL,-,2901.00,2890.00,2875.00,2885.00,2885.00,0.00,0.00,2882.52,5017.00,2901.00,14461602.00,39,-16.00,15.00,0.00,0.52,0.09,0.00,0.00
4,GBIME,-,500.00,501.00,496.00,500.00,500.00,0.00,0.00,499.60,18115.00,500.00,9050188.00,101,0.00,5.00,0.00,1.01,0.08,0.00,0.00
5,HBL,-,1433.00,1440.00,1410.00,1440.00,1440.00,0.00,0.00,1421.54,6498.00,1433.00,9237165.00,39,7.00,30.00,0.00,2.13,1.28,0.00,0.00
6,NABIL,-,2250.00,2260.00,2237.00,2237.00,2237.00,0.00,0.00,2244.80,6561.00,2250.00,14728118.00,55,-13.00,23.00,0.00,1.03,-0.35,0.00,0.00
7,NBL,-,484.00,493.00,481.00,482.00,482.00,0.00,0.00,484.61,67831.00,484.00,32871532.00,171,-2.00,12.00,0.00,2.49,-0.54,0.00,0.00
8,NICA,-,758.00,788.00,758.00,780.00,780.00,0.00,0.00,767.77,42382.00,758.00,32539684.00,165,22.00,30.00,0.00,3.96,1.57,0.00,0.00
9,NMB,-,670.00,675.00,652.00,665.00,665.00,0.00,0.00,667.51,35057.00,670.00,23400994.00,98,-5.00,23.00,0.00,3.53,-0.38,0.00,0.00
10,PCBL,-,634.00,640.00,630.00,631.00,631.00,0.00,0.00,633.16,18705.00,634.00,11843284.00,84,-3.00,10.00,0.00,1.59,-0.34,0.00,0.00
11,SANIMA,-,870.00,882.00,872.00,879.00,879.00,0.00,0.00,878.53,35530.00,870.00,31214304.00,95,9.00,10.00,0.00,1.15,0.05,0.00,0.00
12,SBI,-,1732.00,1740.00,1710.00,1725.00,1725.00,0.00,0.00,1719.74,7577.00,1732.00,13030442.00,35,-7.00,30.00,0.00,1.75,0.31,0.00,0.00
13,SCB,-,2935.00,2899.00,2846.00,2865.00,2865.00,0.00,0.00,2866.33,6609.00,2935.00,18943576.00,51,-70.00,53.00,0.00,1.86,-0.05,0.00,0.00
