S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,311.00,315.00,311.00,314.00,314.00,0.00,0.00,313.81,32979.00,311.00,10348996.00,29,3.00,4.00,0.96,1.29,0.06,472.00,283.00
2,CZBIL,-,230.00,237.00,230.00,236.00,236.00,0.00,0.00,234.89,8126.00,231.00,1908693.00,39,5.00,7.00,2.16,3.04,0.47,412.00,228.00
3,EBL,-,660.00,670.00,660.00,663.00,663.00,0.00,0.00,663.58,4933.00,661.00,3273416.00,60,2.00,10.00,0.30,1.52,-0.09,1430.00,635.00
4,GBIME,-,286.00,293.00,286.00,290.00,290.00,0.00,0.00,286.49,30735.00,289.00,8805267.00,58,1.00,7.00,0.35,2.45,1.21,410.00,275.00
5,HBL,-,552.00,552.00,550.00,551.00,551.00,0.00,0.00,550.63,400.00,550.00,220250.00,4,1.00,2.00,0.18,0.36,0.07,932.00,530.00
6,KBL,-,198.00,200.00,193.00,199.00,199.00,0.00,0.00,196.44,31419.00,198.00,6171945.00,71,1.00,7.00,0.51,3.63,1.29,341.00,187.00
7,MBL,-,210.00,213.00,205.00,209.00,209.00,0.00,0.00,207.01,12587.00,212.00,2605633.00,43,-3.00,8.00,-1.42,3.90,0.95,381.00,201.00
8,NABIL,-,915.00,921.00,903.00,921.00,921.00,0.00,0.00,907.68,10813.00,920.00,9814734.00,102,1.00,18.00,0.11,1.99,1.45,1810.00,888.00
9,NBL,-,282.00,283.00,281.00,281.00,281.00,0.00,0.00,282.06,9173.00,281.00,2587359.00,24,0.00,2.00,0.00,0.71,-0.38,393.00,280.00
10,NICA,-,317.00,319.00,315.00,316.00,316.00,0.00,0.00,316.82,3562.00,317.00,1128521.00,31,-1.00,4.00,-0.32,1.27,-0.26,483.00,285.00
11,NMB,-,353.00,364.00,353.00,358.00,358.00,0.00,0.00,357.57,10405.00,351.00,3720548.00,40,7.00,11.00,1.99,3.12,0.12,580.00,338.00
12,PCBL,-,284.00,289.00,284.00,287.00,287.00,0.00,0.00,287.27,6304.00,285.00,1810944.00,33,2.00,5.00,0.70,1.76,-0.09,464.00,265.00
13,PRVU,-,187.00,188.00,185.00,187.00,187.00,0.00,0.00,185.88,11492.00,185.00,2136186.00,49,2.00,3.00,1.08,1.62,0.60,418.00,173.00
14,SANIMA,-,323.00,326.00,323.00,324.00,324.00,0.00,0.00,324.02,8287.00,320.00,2685164.00,25,4.00,3.00,1.25,0.93,-0.01,450.00,299.20
15,SBI,-,499.00,499.00,498.00,499.00,499.00,0.00,0.00,498.74,712.00,499.00,355106.00,9,0.00,1.00,0.00,0.20,0.05,965.00,481.00
16,SBL,-,296.00,300.00,294.00,300.00,300.00,0.00,0.00,297.70,3119.00,296.00,928512.00,16,4.00,6.00,1.35,2.04,0.77,500.00,275.00
17,SCB,-,755.00,760.00,747.00,755.00,755.00,0.00,0.00,752.22,3877.00,755.00,2916349.00,63,0.00,13.00,0.00,1.74,0.37,2399.00,714.00
