S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,50.00,429.00,438.00,424.00,437.00,437.00,0.00,0.00,432.51,68518.00,430.00,29635044.00,201,7.00,14.00,1.63,3.30,1.03,451.00,290.00
2,CZBIL,42.40,226.00,226.00,222.00,223.00,223.00,0.00,0.00,223.43,9751.00,224.00,2178676.00,60,-1.00,4.00,-0.45,1.80,-0.19,273.00,199.00
3,EBL,41.41,666.00,669.00,656.00,660.00,660.00,0.00,0.00,661.57,16372.00,664.00,10831274.00,72,-4.00,13.00,-0.60,1.98,-0.24,707.00,501.00
4,HBL,34.76,540.00,548.00,540.00,548.00,548.00,0.00,0.00,542.92,1414.00,545.00,767691.00,17,3.00,8.00,0.55,1.48,0.93,644.00,418.00
5,KBL,42.40,216.00,216.00,214.00,215.00,215.00,0.00,0.00,214.72,12606.00,215.00,2706737.00,55,0.00,2.00,0.00,0.93,0.13,269.00,191.00
6,MBL,46.32,266.00,266.00,262.00,263.00,263.00,0.00,0.00,262.45,24420.00,262.00,6408968.00,47,1.00,4.00,0.38,1.53,0.21,295.00,200.00
7,NABIL,35.85,802.00,803.00,796.00,799.00,799.00,0.00,0.00,799.97,11095.00,801.00,8875676.00,99,-2.00,7.00,-0.25,0.88,-0.12,984.00,678.00
8,NBL,38.40,335.00,337.00,332.00,335.00,335.00,0.00,0.00,334.36,154007.00,339.00,51493384.00,318,-4.00,5.00,-1.18,1.51,0.19,355.00,280.00
9,NICA,47.07,474.00,474.00,465.00,467.00,467.00,0.00,0.00,465.74,12134.00,467.00,5651245.00,62,0.00,9.00,0.00,1.94,0.27,515.00,304.00
10,PCBL,36.34,285.00,285.00,280.00,281.00,281.00,0.00,0.00,281.61,6242.00,283.00,1757822.00,46,-2.00,5.00,-0.71,1.79,-0.22,397.00,271.00
11,PRVU,41.25,275.00,276.00,273.00,274.00,274.00,0.00,0.00,274.03,67185.00,274.00,18411020.00,146,0.00,3.00,0.00,1.10,-0.01,304.00,177.00
12,SANIMA,41.15,356.00,359.00,354.00,354.00,354.00,0.00,0.00,355.49,42690.00,356.00,15175913.00,67,-2.00,5.00,-0.56,1.41,-0.42,371.00,286.00
13,SBI,37.68,465.00,465.00,462.00,464.00,464.00,0.00,0.00,463.50,2842.00,464.00,1317270.00,20,0.00,3.00,0.00,0.65,0.11,530.00,366.00
14,SBL,56.02,319.00,327.00,318.00,323.00,323.00,0.00,0.00,322.23,27548.00,322.00,8876727.00,89,1.00,9.00,0.31,2.83,0.24,361.00,272.00
15,SCB,33.88,670.00,670.00,662.00,662.00,662.00,0.00,0.00,663.85,2753.00,667.00,1827576.00,53,-5.00,8.00,-0.75,1.21,-0.28,766.00,520.00
