S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,36.41,232.60,236.00,228.00,231.00,231.00,0.00,0.00,230.87,12089.00,228.10,2790977.40,132,2.90,8.00,1.27,3.51,0.06,307.70,223.00
2,CZBIL,34.43,165.50,165.50,163.70,164.20,164.20,0.00,0.00,164.46,15397.00,164.00,2532141.60,91,0.20,1.80,0.12,1.10,-0.16,207.80,156.80
3,EBL,33.53,515.00,515.00,510.00,513.90,513.90,0.00,0.00,513.14,11123.00,508.00,5707683.60,109,5.90,5.00,1.16,0.98,0.15,633.00,448.00
4,GBIME,36.92,191.70,192.00,188.00,191.00,191.00,0.00,0.00,189.78,51463.00,188.00,9766429.20,364,3.00,4.00,1.60,2.13,0.64,241.90,176.00
5,HBL,51.58,190.80,196.60,190.80,194.20,194.20,0.00,0.00,193.96,26033.00,190.00,5049314.90,153,4.20,5.80,2.21,3.04,0.12,262.00,184.00
6,KBL,34.91,146.80,146.80,142.00,145.00,145.00,0.00,0.00,144.72,70727.00,144.00,10235369.00,293,1.00,4.80,0.69,3.38,0.20,195.80,138.30
7,LSL,36.31,165.00,165.00,162.10,162.10,162.10,0.00,0.00,163.13,38069.00,163.00,6210089.90,115,-0.90,2.90,-0.55,1.79,-0.63,208.00,157.00
8,MBL,38.92,181.90,183.00,179.10,181.80,181.80,0.00,0.00,180.46,87048.00,180.10,15708674.20,196,1.70,3.90,0.94,2.18,0.74,283.00,174.60
9,NABIL,41.48,448.00,451.00,447.00,449.80,449.80,0.00,0.00,449.10,38263.00,445.50,17184098.60,557,4.30,4.00,0.97,0.89,0.15,653.00,422.00
10,NBL,35.67,225.00,225.90,221.10,222.00,222.00,0.00,0.00,222.82,34608.00,221.00,7711371.70,215,1.00,4.80,0.45,2.17,-0.37,280.00,213.00
11,NICA,43.21,425.00,428.90,419.50,420.00,420.00,0.00,0.00,422.28,84813.00,421.90,35815152.10,470,-1.90,9.40,-0.45,2.24,-0.54,852.00,405.10
12,NIMB,41.29,164.00,165.00,164.00,164.90,164.90,0.00,0.00,164.42,45371.00,163.80,7459907.20,235,1.10,1.00,0.67,0.61,0.29,217.00,160.00
13,NMB,43.91,180.00,183.90,179.30,183.70,183.70,0.00,0.00,183.05,18422.00,181.60,3372110.00,124,2.10,4.60,1.16,2.57,0.35,252.00,174.60
14,PCBL,47.71,196.60,199.90,193.10,195.00,195.00,0.00,0.00,194.73,43012.00,192.80,8375582.10,181,2.20,6.80,1.14,3.52,0.14,224.80,176.00
15,PRVU,35.95,147.00,147.80,143.70,147.00,147.00,0.00,0.00,146.47,56657.00,145.00,8298480.00,339,2.00,4.10,1.38,2.85,0.36,206.00,139.50
16,SANIMA,41.64,245.00,245.00,242.00,242.00,242.00,0.00,0.00,243.41,19067.00,243.00,4641189.30,157,-1.00,3.00,-0.41,1.24,-0.58,310.00,225.50
17,SBI,48.42,299.00,299.00,290.20,294.00,294.00,0.00,0.00,292.77,4754.00,293.20,1391847.60,38,0.80,8.80,0.27,3.03,0.42,378.40,278.00
18,SBL,39.72,227.00,230.90,223.00,225.00,225.00,0.00,0.00,226.64,12942.00,223.00,2933201.10,100,2.00,7.90,0.90,3.54,-0.73,291.70,212.20
19,SCB,41.03,528.50,529.00,518.50,521.30,521.30,0.00,0.00,522.74,5082.00,521.00,2656581.30,72,0.30,10.50,0.06,2.03,-0.28,582.00,495.00
