S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,64.76,314.10,340.00,309.00,331.80,331.80,0.00,0.00,325.65,213901.00,314.00,69657317.30,1007,17.80,31.00,5.67,10.03,1.85,340.00,223.00
2,CZBIL,66.63,209.20,225.60,203.90,221.00,221.00,0.00,0.00,215.65,329458.00,205.10,71047366.90,912,15.90,21.70,7.75,10.64,2.42,225.60,152.50
3,EBL,67.27,592.00,618.00,587.30,610.00,610.00,0.00,0.00,605.12,162266.00,587.20,98190875.60,786,22.80,30.70,3.88,5.23,0.80,633.00,448.00
4,GBIME,66.03,208.90,224.20,203.00,218.30,218.30,0.00,0.00,213.37,628039.00,204.90,134003462.30,2431,13.40,21.20,6.54,10.44,2.26,241.90,170.00
5,HBL,63.73,215.00,232.10,212.20,226.30,226.30,0.00,0.00,223.90,330463.00,211.00,73992046.00,1051,15.30,19.90,7.25,9.38,1.06,240.00,167.10
6,KBL,67.33,165.00,178.80,162.00,178.10,178.10,0.00,0.00,174.57,1370389.00,162.60,239234739.60,3991,15.50,16.80,9.53,10.37,1.98,195.80,129.60
7,LSL,66.98,187.50,204.60,186.40,201.50,201.50,0.00,0.00,196.83,783753.00,186.00,154263773.90,1603,15.50,18.20,8.33,9.76,2.32,208.00,143.60
8,MBL,64.26,212.10,227.00,204.00,223.00,223.00,0.00,0.00,219.56,388304.00,208.00,85254509.10,997,15.00,23.00,7.21,11.27,1.54,283.00,157.80
9,NABIL,65.15,538.00,589.00,538.00,567.00,567.00,0.00,0.00,561.04,242256.00,538.00,135914813.20,2190,29.00,51.00,5.39,9.48,1.05,653.00,419.00
10,NBL,65.36,242.50,259.00,237.00,251.00,251.00,0.00,0.00,248.86,404005.00,237.80,100539400.50,1458,13.20,22.00,5.55,9.28,0.85,280.00,195.10
11,NICA,67.02,478.00,525.00,469.20,500.00,500.00,0.00,0.00,498.58,331046.00,478.60,165053646.70,1800,21.40,55.80,4.47,11.89,0.28,852.00,341.60
12,NIMB,65.92,184.50,199.10,181.30,199.10,199.10,0.00,0.00,194.89,756798.00,181.00,147489343.70,2711,18.10,17.80,10.00,9.82,2.12,217.00,147.40
13,NMB,65.02,225.00,244.00,220.10,235.00,235.00,0.00,0.00,233.07,336191.00,222.00,78357253.60,1128,13.00,23.90,5.86,10.86,0.82,252.00,162.00
14,PCBL,67.09,240.00,258.80,236.00,255.00,255.00,0.00,0.00,251.00,712480.00,235.30,178833263.90,2000,19.70,22.80,8.37,9.66,1.57,258.80,176.00
15,PRVU,66.14,175.50,190.80,173.00,190.00,190.00,0.00,0.00,185.60,1058642.00,173.50,196484905.50,3373,16.50,17.80,9.51,10.29,2.32,206.00,132.00
16,SANIMA,64.87,295.00,314.00,287.00,304.60,304.60,0.00,0.00,302.32,346544.00,290.00,104766974.70,1174,14.60,27.00,5.03,9.41,0.75,314.00,225.50
17,SBI,66.69,357.00,397.80,357.00,380.00,380.00,0.00,0.00,378.94,213906.00,363.00,81056757.60,780,17.00,40.80,4.68,11.43,0.28,397.80,268.60
18,SBL,64.65,293.00,315.00,285.50,306.00,306.00,0.00,0.00,303.93,243614.00,290.90,74041890.50,726,15.10,29.50,5.19,10.33,0.68,315.00,212.20
19,SCB,67.03,641.50,672.00,638.00,660.00,660.00,0.00,0.00,655.99,114822.00,637.50,75322654.20,677,22.50,34.00,3.53,5.33,0.61,672.00,497.40
