S.No,Symbol,Conf.,Open,High,Low,Close,LTP,Close - LTP,Close - LTP %,VWAP,Vol,Prev. Close,Turnover,Trans.,Diff,Range,Diff %,Range %,VWAP %,52 Weeks High,52 Weeks Low
1,ADBL,-,589.00,590.00,583.00,585.00,585.00,0.00,0.00,584.07,4675.00,589.00,2730512.00,26,-4.00,7.00,0.00,1.20,0.16,0.00,0.00
2,CZBIL,-,632.00,645.00,632.00,642.00,642.00,0.00,0.00,641.28,27281.00,632.00,17494720.00,92,10.00,13.00,0.00,2.06,0.11,0.00,0.00
3,EBL,-,2423.00,2451.00,2405.00,2451.00,2451.00,0.00,0.00,2421.84,4335.00,2423.00,10498655.00,25,28.00,46.00,0.00,1.91,1.19,0.00,0.00
4,GBIME,-,460.00,460.00,451.00,458.00,458.00,0.00,0.00,457.89,10833.00,460.00,4960292.00,38,-2.00,9.00,0.00,2.00,0.02,0.00,0.00
5,HBL,-,1110.00,1147.00,1105.00,1147.00,1147.00,0.00,0.00,1118.69,2856.00,1110.00,3194984.00,11,37.00,42.00,0.00,3.80,2.47,0.00,0.00
6,NABIL,-,1906.00,1915.00,1900.00,1900.00,1900.00,0.00,0.00,1906.89,4458.00,1906.00,8500933.00,37,-6.00,15.00,0.00,0.79,-0.36,0.00,0.00
7,NBL,-,361.00,368.00,358.00,368.00,368.00,0.00,0.00,363.96,50317.00,361.00,18313406.00,87,7.00,10.00,0.00,2.79,1.10,0.00,0.00
8,NICA,-,740.00,742.00,735.00,735.00,735.00,0.00,0.00,738.34,3637.00,740.00,2685350.00,19,-5.00,7.00,0.00,0.95,-0.45,0.00,0.00
9,NMB,-,537.00,539.00,534.00,539.00,539.00,0.00,0.00,536.59,15831.00,537.00,8494793.00,35,2.00,5.00,0.00,0.94,0.45,0.00,0.00
10,PCBL,-,526.00,530.00,525.00,530.00,530.00,0.00,0.00,528.80,12249.00,526.00,6477214.00,25,4.00,5.00,0.00,0.95,0.23,0.00,0.00
11,SANIMA,-,741.00,745.00,740.00,744.00,744.00,0.00,0.00,743.17,12183.00,741.00,9054050.00,52,3.00,5.00,0.00,0.68,0.11,0.00,0.00
12,SBI,-,1400.00,1419.00,1395.00,1408.00,1408.00,0.00,0.00,1406.40,2879.00,1400.00,4049024.00,15,8.00,24.00,0.00,1.72,0.11,0.00,0.00
13,SCB,-,2820.00,2815.00,2800.00,2802.00,2802.00,0.00,0.00,2805.79,2556.00,2820.00,7171603.00,23,-18.00,15.00,0.00,0.54,-0.14,0.00,0.00
